A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-75.36	-1.06393e-34	118.202	342.53	-1.07085e-34	-1.50487	-7.04506	-1.0779e-34	-6.34378e-05	0.0525645	0.000240335
-75.35	-1.07469e-34	118.187	342.459	-1.08168e-34	-1.50487	-7.04453	-1.08881e-34	-6.34543e-05	0.0525674	0.000280784
-75.34	-1.08556e-34	118.172	342.389	-1.09263e-34	-1.50487	-7.044	-1.09983e-34	-6.34709e-05	0.0525703	0.00031384
-75.33	-1.09655e-34	118.157	342.318	-1.10368e-34	-1.50487	-7.04348	-1.11095e-34	-6.34875e-05	0.0525733	0.000272495
-75.32	-1.10764e-34	118.142	342.248	-1.11485e-34	-1.50487	-7.04295	-1.12219e-34	-6.3504e-05	0.0525762	0.000237058
-75.31	-1.11884e-34	118.127	342.177	-1.12612e-34	-1.50487	-7.04243	-1.13355e-34	-6.35206e-05	0.0525791	0.000286263
-75.3	-1.13016e-34	118.112	342.107	-1.13752e-34	-1.50487	-7.0419	-1.14502e-34	-6.35372e-05	0.0525821	0.000310988
-75.29	-1.14159e-34	118.097	342.037	-1.14903e-34	-1.50487	-7.04137	-1.1566e-34	-6.35538e-05	0.052585	0.00027105
-75.28	-1.15314e-34	118.082	341.966	-1.16065e-34	-1.50487	-7.04085	-1.1683e-34	-6.35704e-05	0.0525879	0.000240447
-75.27	-1.16481e-34	118.067	341.896	-1.17239e-34	-1.50488	-7.04032	-1.18012e-34	-6.3587e-05	0.0525909	0.000295194
-75.26	-1.17659e-34	118.052	341.825	-1.18425e-34	-1.50488	-7.0398	-1.19206e-34	-6.36036e-05	0.0525938	0.000308232
-75.25	-1.18849e-34	118.037	341.755	-1.19623e-34	-1.50488	-7.03927	-1.20413e-34	-6.36203e-05	0.0525967	0.000265323
-75.24	-1.20052e-34	118.022	341.685	-1.20834e-34	-1.50488	-7.03875	-1.21631e-34	-6.36369e-05	0.0525997	0.000238777
-75.23	-1.21266e-34	118.007	341.614	-1.22056e-34	-1.50488	-7.03822	-1.22861e-34	-6.36535e-05	0.0526026	0.000300121
-75.22	-1.22493e-34	117.992	341.544	-1.23291e-34	-1.50488	-7.03769	-1.24105e-34	-6.36702e-05	0.0526055	0.000302935
-75.21	-1.23732e-34	117.977	341.473	-1.24538e-34	-1.50488	-7.03717	-1.2536e-34	-6.36868e-05	0.0526085	0.000256116
-75.2	-1.24984e-34	117.962	341.403	-1.25798e-34	-1.50488	-7.03664	-1.26629e-34	-6.37035e-05	0.0526114	0.000245649
-75.19	-1.26248e-34	117.947	341.333	-1.27071e-34	-1.50488	-7.03611	-1.2791e-34	-6.37201e-05	0.0526143	0.000306233
-75.18	-1.27525e-34	117.931	341.262	-1.28356e-34	-1.50488	-7.03559	-1.29204e-34	-6.37368e-05	0.0526173	0.000301238
-75.17	-1.28815e-34	117.916	341.192	-1.29655e-34	-1.50488	-7.03506	-1.30511e-34	-6.37535e-05	0.0526202	0.000251466
