z	aF	bF	cF	dF	eF
3.90408	0.237953	0.035381	1.26595	0.0651353	1.56485
3.90359	0.23812	0.0354625	1.26568	0.0651071	1.56396
3.9031	0.238287	0.035544	1.26542	0.0650788	1.56307
3.90261	0.238455	0.0356254	1.26516	0.0650506	1.56218
3.90212	0.238622	0.0357068	1.26489	0.0650223	1.56129
3.90163	0.238788	0.0357882	1.26463	0.064994	1.5604
3.90114	0.238955	0.0358696	1.26437	0.0649657	1.55951
3.90065	0.239122	0.0359509	1.2641	0.0649374	1.55863
3.90016	0.239288	0.0360322	1.26384	0.0649091	1.55775
3.89967	0.239455	0.0361134	1.26358	0.0648808	1.55686
3.89919	0.239621	0.0361947	1.26332	0.0648524	1.55598
3.8987	0.239788	0.0362759	1.26305	0.064824	1.5551
3.89821	0.239954	0.0363571	1.26279	0.0647956	1.55422
3.89773	0.24012	0.0364382	1.26253	0.0647672	1.55334
3.89724	0.240286	0.0365193	1.26227	0.0647388	1.55247
3.89676	0.240452	0.0366004	1.26201	0.0647104	1.55159
3.89627	0.240618	0.0366815	1.26174	0.0646819	1.55072
3.89579	0.240783	0.0367625	1.26148	0.0646534	1.54984
3.8953	0.240949	0.0368435	1.26122	0.0646249	1.54897
3.89482	0.241114	0.0369245	1.26096	0.0645964	1.5481
3.89434	0.24128	0.0370055	1.2607	0.0645679	1.54723
3.89386	0.241445	0.0370864	1.26044	0.0645394	1.54636
3.89338	0.24161	0.0371673	1.26018	0.0645108	1.5455
3.89289	0.241776	0.0372481	1.25991	0.0644822	1.54463
3.89241	0.241941	0.0373289	1.25965	0.0644537	1.54376
3.89193	0.242105	0.0374097	1.25939	0.0644251	1.5429
3.89145	0.24227	0.0374905	1.25913	0.0643964	1.54204
3.89097	0.242435	0.0375712	1.25887	0.0643678	1.54118
3.89049	0.2426	0.037652	1.25861	0.0643392	1.54031
3.89002	0.242764	0.0377326	1.25835	0.0643105	1.53945
3.88954	0.242929	0.0378133	1.25809	0.0642818	1.5386
3.88906	0.243093	0.0378939	1.25783	0.0642531	1.53774
3.88858	0.243257	0.0379745	1.25757	0.0642244	1.53688
3.88811	0.243421	0.0380551	1.25731	0.0641957	1.53603
3.88763	0.243586	0.0381356	1.25705	0.064167	1.53517
3.88715	0.243749	0.0382161	1.25679	0.0641382	1.53432
3.88668	0.243913	0.0382966	1.25653	0.0641094	1.53347
3.8862	0.244077	0.038377	1.25627	0.0640806	1.53262
3.88573	0.244241	0.0384574	1.25601	0.0640518	1.53177
3.88525	0.244404	0.0385378	1.25575	0.064023	1.53092
3.88478	0.244568	0.0386181	1.25549	0.0639942	1.53007
3.88431	0.244731	0.0386985	1.25523	0.0639653	1.52923
3.88383	0.244894	0.0387787	1.25497	0.0639365	1.52838
3.88336	0.245058	0.038859	1.25471	0.0639076	1.52754
3.88289	0.245221	0.0389392	1.25445	0.0638787	1.52669
3.88242	0.245384	0.0390194	1.25419	0.0638498	1.52585
3.88195	0.245546	0.0390996	1.25393	0.0638209	1.52501
3.88147	0.245709	0.0391797	1.25367	0.0637919	1.52417
3.881	0.245872	0.0392598	1.25342	0.063763	1.52333
3.88053	0.246034	0.0393399	1.25316	0.063734	1.52249
3.88006	0.246197	0.0394199	1.2529	0.063705	1.52166
3.8796	0.246359	0.0395	1.25264	0.063676	1.52082
3.87913	0.246521	0.0395799	1.25238	0.063647	1.51999
3.87866	0.246684	0.0396599	1.25212	0.063618	1.51915
3.87819	0.246846	0.0397398	1.25186	0.063589	1.51832
3.87772	0.247008	0.0398197	1.25161	0.0635599	1.51749
3.87726	0.24717	0.0398995	1.25135	0.0635308	1.51666
3.87679	0.247331	0.0399794	1.25109	0.0635018	1.51583
3.87632	0.247493	0.0400592	1.25083	0.0634727	1.515
3.87586	0.247654	0.0401389	1.25057	0.0634435	1.51417
3.87539	0.247816	0.0402187	1.25032	0.0634144	1.51335
3.87493	0.247977	0.0402984	1.25006	0.0633853	1.51252
3.87446	0.248139	0.040378	1.2498	0.0633561	1.5117
3.874	0.2483	0.0404577	1.24954	0.0633269	1.51088
3.87353	0.248461	0.0405373	1.24928	0.0632977	1.51005
3.87307	0.248622	0.0406168	1.24903	0.0632685	1.50923
3.87261	0.248782	0.0406964	1.24877	0.0632393	1.50841
3.87214	0.248943	0.0407759	1.24851	0.0632101	1.50759
3.87168	0.249104	0.0408554	1.24825	0.0631809	1.50677
3.87122	0.249264	0.0409348	1.248	0.0631516	1.50596
3.87076	0.249425	0.0410142	1.24774	0.0631223	1.50514
3.8703	0.249585	0.0410936	1.24748	0.063093	1.50433
3.86984	0.249745	0.041173	1.24723	0.0630637	1.50351
3.86938	0.249906	0.0412523	1.24697	0.0630344	1.5027
3.86892	0.250066	0.0413316	1.24671	0.0630051	1.50189
3.86846	0.250225	0.0414108	1.24646	0.0629757	1.50108
3.868	0.250385	0.0414901	1.2462	0.0629464	1.50027
3.86754	0.250545	0.0415693	1.24594	0.062917	1.49946
3.86708	0.250705	0.0416484	1.24569	0.0628876	1.49865
3.86662	0.250864	0.0417275	1.24543	0.0628582	1.49784
3.86617	0.251023	0.0418066	1.24517	0.0628288	1.49703
3.86571	0.251183	0.0418857	1.24492	0.0627994	1.49623
3.86525	0.251342	0.0419647	1.24466	0.0627699	1.49542
3.8648	0.251501	0.0420437	1.24441	0.0627405	1.49462
3.86434	0.25166	0.0421227	1.24415	0.062711	1.49382
3.86388	0.251819	0.0422016	1.24389	0.0626815	1.49302
3.86343	0.251978	0.0422805	1.24364	0.062652	1.49222
3.86297	0.252136	0.0423594	1.24338	0.0626225	1.49142
3.86252	0.252295	0.0424382	1.24313	0.062593	1.49062
3.86206	0.252453	0.042517	1.24287	0.0625635	1.48982
3.86161	0.252612	0.0425958	1.24262	0.0625339	1.48902
3.86116	0.25277	0.0426746	1.24236	0.0625043	1.48823
3.8607	0.252928	0.0427533	1.2421	0.0624748	1.48743
3.86025	0.253086	0.0428319	1.24185	0.0624452	1.48664
3.8598	0.253244	0.0429106	1.24159	0.0624156	1.48585
3.85935	0.253402	0.0429892	1.24134	0.062386	1.48506
3.8589	0.25356	0.0430678	1.24108	0.0623563	1.48426
3.85844	0.253717	0.0431463	1.24083	0.0623267	1.48347
3.85799	0.253875	0.0432248	1.24057	0.062297	1.48269
3.85754	0.254032	0.0433033	1.24032	0.0622673	1.4819
3.85709	0.25419	0.0433817	1.24006	0.0622377	1.48111
3.85664	0.254347	0.0434601	1.23981	0.062208	1.48032
3.85619	0.254504	0.0435385	1.23956	0.0621782	1.47954
3.85575	0.254661	0.0436169	1.2393	0.0621485	1.47875
3.8553	0.254818	0.0436952	1.23905	0.0621188	1.47797
3.85485	0.254975	0.0437735	1.23879	0.062089	1.47719
3.8544	0.255131	0.0438517	1.23854	0.0620593	1.47641
3.85395	0.255288	0.0439299	1.23828	0.0620295	1.47562
3.85351	0.255444	0.0440081	1.23803	0.0619997	1.47484
3.85306	0.255601	0.0440862	1.23778	0.0619699	1.47407
3.85261	0.255757	0.0441643	1.23752	0.0619401	1.47329
3.85217	0.255913	0.0442424	1.23727	0.0619102	1.47251
3.85172	0.256069	0.0443205	1.23701	0.0618804	1.47173
3.85127	0.256225	0.0443985	1.23676	0.0618505	1.47096
3.85083	0.256381	0.0444765	1.23651	0.0618207	1.47018
3.85038	0.256536	0.0445544	1.23625	0.0617908	1.46941
3.84994	0.256692	0.0446323	1.236	0.0617609	1.46864
3.8495	0.256848	0.0447102	1.23575	0.061731	1.46787
3.84905	0.257003	0.044788	1.23549	0.0617011	1.4671
3.84861	0.257158	0.0448658	1.23524	0.0616711	1.46633
3.84817	0.257313	0.0449436	1.23499	0.0616412	1.46556
3.84772	0.257469	0.0450214	1.23473	0.0616112	1.46479
3.84728	0.257624	0.0450991	1.23448	0.0615812	1.46402
3.84684	0.257778	0.0451767	1.23423	0.0615513	1.46325
3.8464	0.257933	0.0452544	1.23397	0.0615213	1.46249
3.84596	0.258088	0.045332	1.23372	0.0614912	1.46172
3.84552	0.258242	0.0454096	1.23347	0.0614612	1.46096
3.84507	0.258397	0.0454871	1.23321	0.0614312	1.4602
3.84463	0.258551	0.0455646	1.23296	0.0614011	1.45943
3.84419	0.258705	0.0456421	1.23271	0.0613711	1.45867
3.84375	0.258859	0.0457195	1.23246	0.061341	1.45791
3.84332	0.259013	0.0457969	1.2322	0.0613109	1.45715
3.84288	0.259167	0.0458743	1.23195	0.0612808	1.45639
3.84244	0.259321	0.0459516	1.2317	0.0612507	1.45564
3.842	0.259475	0.0460289	1.23145	0.0612206	1.45488
3.84156	0.259628	0.0461062	1.23119	0.0611905	1.45412
3.84112	0.259782	0.0461834	1.23094	0.0611603	1.45337
3.84069	0.259935	0.0462606	1.23069	0.0611301	1.45261
3.84025	0.260088	0.0463378	1.23044	0.0611	1.45186
3.83981	0.260242	0.0464149	1.23019	0.0610698	1.45111
3.83938	0.260395	0.046492	1.22993	0.0610396	1.45035
3.83894	0.260548	0.0465691	1.22968	0.0610094	1.4496
3.83851	0.2607	0.0466461	1.22943	0.0609792	1.44885
3.83807	0.260853	0.0467231	1.22918	0.0609489	1.4481
3.83764	0.261006	0.0468001	1.22893	0.0609187	1.44735
3.8372	0.261158	0.046877	1.22867	0.0608884	1.44661
3.83677	0.261311	0.0469539	1.22842	0.0608582	1.44586
3.83633	0.261463	0.0470307	1.22817	0.0608279	1.44511
3.8359	0.261615	0.0471075	1.22792	0.0607976	1.44437
3.83547	0.261767	0.0471843	1.22767	0.0607673	1.44362
3.83503	0.261919	0.0472611	1.22742	0.060737	1.44288
3.8346	0.262071	0.0473378	1.22717	0.0607066	1.44214
3.83417	0.262223	0.0474145	1.22692	0.0606763	1.44139
3.83373	0.262374	0.0474911	1.22666	0.0606459	1.44065
3.8333	0.262526	0.0475677	1.22641	0.0606156	1.43991
3.83287	0.262677	0.0476443	1.22616	0.0605852	1.43917
3.83244	0.262828	0.0477208	1.22591	0.0605548	1.43843
3.83201	0.26298	0.0477974	1.22566	0.0605244	1.4377
3.83158	0.263131	0.0478738	1.22541	0.060494	1.43696
3.83115	0.263282	0.0479503	1.22516	0.0604636	1.43622
3.83072	0.263432	0.0480267	1.22491	0.0604331	1.43549
3.83029	0.263583	0.048103	1.22466	0.0604027	1.43475
3.82986	0.263734	0.0481794	1.22441	0.0603722	1.43402
3.82943	0.263884	0.0482557	1.22416	0.0603418	1.43329
3.829	0.264035	0.0483319	1.22391	0.0603113	1.43255
3.82857	0.264185	0.0484082	1.22366	0.0602808	1.43182
3.82815	0.264335	0.0484843	1.22341	0.0602503	1.43109
3.82772	0.264485	0.0485605	1.22316	0.0602198	1.43036
3.82729	0.264635	0.0486366	1.22291	0.0601892	1.42963
3.82686	0.264785	0.0487127	1.22266	0.0601587	1.4289
3.82644	0.264935	0.0487888	1.22241	0.0601281	1.42817
3.82601	0.265085	0.0488648	1.22216	0.0600976	1.42745
3.82558	0.265234	0.0489408	1.22191	0.060067	1.42672
3.82516	0.265384	0.0490167	1.22166	0.0600364	1.426
3.82473	0.265533	0.0490926	1.22141	0.0600058	1.42527
3.82431	0.265682	0.0491685	1.22116	0.0599752	1.42455
3.82388	0.265831	0.0492443	1.22091	0.0599446	1.42382
3.82346	0.26598	0.0493201	1.22066	0.059914	1.4231
3.82303	0.266129	0.0493959	1.22041	0.0598833	1.42238
3.82261	0.266278	0.0494716	1.22016	0.0598527	1.42166
3.82219	0.266426	0.0495473	1.21991	0.059822	1.42094
3.82176	0.266575	0.049623	1.21966	0.0597913	1.42022
3.82134	0.266723	0.0496986	1.21941	0.0597607	1.4195
3.82092	0.266872	0.0497742	1.21916	0.05973	1.41879
3.82049	0.26702	0.0498498	1.21891	0.0596993	1.41807
3.82007	0.267168	0.0499253	1.21866	0.0596685	1.41735
3.81965	0.267316	0.0500008	1.21842	0.0596378	1.41664
3.81923	0.267464	0.0500762	1.21817	0.0596071	1.41592
3.81881	0.267612	0.0501516	1.21792	0.0595763	1.41521
3.81839	0.267759	0.050227	1.21767	0.0595455	1.41449
3.81796	0.267907	0.0503023	1.21742	0.0595148	1.41378
3.81754	0.268054	0.0503777	1.21717	0.059484	1.41307
3.81712	0.268202	0.0504529	1.21692	0.0594532	1.41236
3.8167	0.268349	0.0505282	1.21667	0.0594224	1.41165
3.81628	0.268496	0.0506034	1.21643	0.0593916	1.41094
3.81586	0.268643	0.0506785	1.21618	0.0593607	1.41023
3.81545	0.26879	0.0507536	1.21593	0.0593299	1.40952
3.81503	0.268936	0.0508287	1.21568	0.059299	1.40882
3.81461	0.269083	0.0509038	1.21543	0.0592682	1.40811
3.81419	0.26923	0.0509788	1.21518	0.0592373	1.4074
3.81377	0.269376	0.0510538	1.21494	0.0592064	1.4067
3.81335	0.269522	0.0511287	1.21469	0.0591755	1.40599
3.81294	0.269669	0.0512036	1.21444	0.0591446	1.40529
3.81252	0.269815	0.0512785	1.21419	0.0591137	1.40459
3.8121	0.269961	0.0513534	1.21394	0.0590828	1.40389
3.81169	0.270106	0.0514282	1.2137	0.0590519	1.40318
3.81127	0.270252	0.0515029	1.21345	0.0590209	1.40248
3.81085	0.270398	0.0515777	1.2132	0.05899	1.40178
3.81044	0.270543	0.0516524	1.21295	0.058959	1.40108
3.81002	0.270689	0.051727	1.2127	0.058928	1.40039
3.80961	0.270834	0.0518016	1.21246	0.058897	1.39969
3.80919	0.270979	0.0518762	1.21221	0.058866	1.39899
3.80878	0.271124	0.0519508	1.21196	0.058835	1.3983
3.80836	0.271269	0.0520253	1.21172	0.058804	1.3976
3.80795	0.271414	0.0520998	1.21147	0.058773	1.3969
3.80754	0.271559	0.0521742	1.21122	0.0587419	1.39621
3.80712	0.271704	0.0522486	1.21097	0.0587109	1.39552
3.80671	0.271848	0.052323	1.21073	0.0586798	1.39482
3.8063	0.271993	0.0523973	1.21048	0.0586488	1.39413
3.80588	0.272137	0.0524716	1.21023	0.0586177	1.39344
3.80547	0.272281	0.0525459	1.20998	0.0585866	1.39275
3.80506	0.272425	0.0526201	1.20974	0.0585555	1.39206
3.80465	0.272569	0.0526943	1.20949	0.0585244	1.39137
3.80424	0.272713	0.0527684	1.20924	0.0584933	1.39068
3.80382	0.272857	0.0528425	1.209	0.0584621	1.38999
3.80341	0.273	0.0529166	1.20875	0.058431	1.38931
3.803	0.273144	0.0529907	1.2085	0.0583998	1.38862
3.80259	0.273287	0.0530647	1.20826	0.0583687	1.38793
3.80218	0.27343	0.0531386	1.20801	0.0583375	1.38725
3.80177	0.273574	0.0532126	1.20776	0.0583063	1.38656
3.80136	0.273717	0.0532865	1.20752	0.0582751	1.38588
3.80095	0.27386	0.0533603	1.20727	0.0582439	1.3852
3.80054	0.274002	0.0534341	1.20703	0.0582127	1.38451
3.80013	0.274145	0.0535079	1.20678	0.0581815	1.38383
3.79973	0.274288	0.0535817	1.20653	0.0581503	1.38315
3.79932	0.27443	0.0536554	1.20629	0.058119	1.38247
3.79891	0.274573	0.053729	1.20604	0.0580878	1.38179
3.7985	0.274715	0.0538027	1.20579	0.0580565	1.38111
3.79809	0.274857	0.0538763	1.20555	0.0580252	1.38043
3.79769	0.274999	0.0539499	1.2053	0.0579939	1.37976
3.79728	0.275141	0.0540234	1.20506	0.0579627	1.37908
3.79687	0.275283	0.0540969	1.20481	0.0579314	1.3784
3.79647	0.275424	0.0541703	1.20457	0.0579	1.37773
3.79606	0.275566	0.0542437	1.20432	0.0578687	1.37705
3.79565	0.275707	0.0543171	1.20407	0.0578374	1.37638
3.79525	0.275849	0.0543905	1.20383	0.0578061	1.3757
3.79484	0.27599	0.0544638	1.20358	0.0577747	1.37503
3.79444	0.276131	0.054537	1.20334	0.0577434	1.37436
3.79403	0.276272	0.0546103	1.20309	0.057712	1.37369
3.79363	0.276413	0.0546835	1.20285	0.0576806	1.37302
3.79322	0.276554	0.0547566	1.2026	0.0576492	1.37235
3.79282	0.276694	0.0548298	1.20236	0.0576178	1.37168
3.79241	0.276835	0.0549028	1.20211	0.0575864	1.37101
3.79201	0.276975	0.0549759	1.20187	0.057555	1.37034
3.79161	0.277116	0.0550489	1.20162	0.0575236	1.36967
3.7912	0.277256	0.0551219	1.20137	0.0574921	1.369
3.7908	0.277396	0.0551948	1.20113	0.0574607	1.36834
3.7904	0.277536	0.0552677	1.20088	0.0574292	1.36767
3.78999	0.277676	0.0553406	1.20064	0.0573978	1.36701
3.78959	0.277816	0.0554134	1.2004	0.0573663	1.36634
3.78919	0.277955	0.0554862	1.20015	0.0573348	1.36568
3.78879	0.278095	0.0555589	1.19991	0.0573033	1.36501
3.78839	0.278234	0.0556316	1.19966	0.0572718	1.36435
3.78799	0.278374	0.0557043	1.19942	0.0572403	1.36369
3.78758	0.278513	0.055777	1.19917	0.0572088	1.36303
3.78718	0.278652	0.0558496	1.19893	0.0571773	1.36237
3.78678	0.278791	0.0559221	1.19868	0.0571457	1.36171
3.78638	0.27893	0.0559947	1.19844	0.0571142	1.36105
3.78598	0.279068	0.0560672	1.19819	0.0570826	1.36039
3.78558	0.279207	0.0561396	1.19795	0.0570511	1.35973
3.78518	0.279346	0.056212	1.1977	0.0570195	1.35907
3.78478	0.279484	0.0562844	1.19746	0.0569879	1.35842
3.78438	0.279622	0.0563567	1.19722	0.0569563	1.35776
3.78399	0.27976	0.0564291	1.19697	0.0569247	1.3571
3.78359	0.279898	0.0565013	1.19673	0.0568931	1.35645
3.78319	0.280036	0.0565736	1.19648	0.0568615	1.35579
3.78279	0.280174	0.0566457	1.19624	0.0568299	1.35514
3.78239	0.280312	0.0567179	1.196	0.0567982	1.35449
3.78199	0.28045	0.05679	1.19575	0.0567666	1.35383
3.7816	0.280587	0.0568621	1.19551	0.0567349	1.35318
3.7812	0.280724	0.0569341	1.19526	0.0567033	1.35253
3.7808	0.280862	0.0570062	1.19502	0.0566716	1.35188
3.78041	0.280999	0.0570781	1.19478	0.0566399	1.35123
3.78001	0.281136	0.0571501	1.19453	0.0566082	1.35058
3.77961	0.281273	0.0572219	1.19429	0.0565765	1.34993
3.77922	0.281409	0.0572938	1.19405	0.0565448	1.34928
3.77882	0.281546	0.0573656	1.1938	0.0565131	1.34864
3.77843	0.281683	0.0574374	1.19356	0.0564814	1.34799
3.77803	0.281819	0.0575091	1.19332	0.0564496	1.34734
3.77764	0.281955	0.0575809	1.19307	0.0564179	1.3467
3.77724	0.282092	0.0576525	1.19283	0.0563862	1.34605
3.77685	0.282228	0.0577242	1.19259	0.0563544	1.34541
3.77645	0.282364	0.0577957	1.19234	0.0563226	1.34476
3.77606	0.2825	0.0578673	1.1921	0.0562908	1.34412
3.77566	0.282635	0.0579388	1.19186	0.0562591	1.34348
3.77527	0.282771	0.0580103	1.19161	0.0562273	1.34283
3.77488	0.282907	0.0580817	1.19137	0.0561955	1.34219
3.77448	0.283042	0.0581532	1.19113	0.0561637	1.34155
3.77409	0.283177	0.0582245	1.19089	0.0561318	1.34091
3.7737	0.283312	0.0582958	1.19064	0.0561	1.34027
3.7733	0.283447	0.0583671	1.1904	0.0560682	1.33963
3.77291	0.283582	0.0584384	1.19016	0.0560363	1.33899
3.77252	0.283717	0.0585096	1.18991	0.0560045	1.33836
3.77213	0.283852	0.0585808	1.18967	0.0559726	1.33772
3.77174	0.283987	0.0586519	1.18943	0.0559407	1.33708
3.77134	0.284121	0.058723	1.18919	0.0559088	1.33644
3.77095	0.284255	0.0587941	1.18894	0.055877	1.33581
3.77056	0.28439	0.0588651	1.1887	0.0558451	1.33517
3.77017	0.284524	0.0589361	1.18846	0.0558132	1.33454
3.76978	0.284658	0.0590071	1.18822	0.0557812	1.3339
3.76939	0.284792	0.059078	1.18797	0.0557493	1.33327
3.769	0.284926	0.0591489	1.18773	0.0557174	1.33264
3.76861	0.285059	0.0592197	1.18749	0.0556855	1.33201
3.76822	0.285193	0.0592905	1.18725	0.0556535	1.33137
3.76783	0.285326	0.0593613	1.18701	0.0556216	1.33074
3.76744	0.28546	0.059432	1.18676	0.0555896	1.33011
3.76705	0.285593	0.0595027	1.18652	0.0555576	1.32948
3.76666	0.285726	0.0595734	1.18628	0.0555256	1.32885
3.76628	0.285859	0.059644	1.18604	0.0554937	1.32823
3.76589	0.285992	0.0597145	1.1858	0.0554617	1.3276
3.7655	0.286125	0.0597851	1.18555	0.0554297	1.32697
3.76511	0.286257	0.0598556	1.18531	0.0553976	1.32634
3.76472	0.28639	0.059926	1.18507	0.0553656	1.32572
3.76434	0.286522	0.0599965	1.18483	0.0553336	1.32509
3.76395	0.286655	0.0600668	1.18459	0.0553016	1.32446
3.76356	0.286787	0.0601372	1.18435	0.0552695	1.32384
3.76317	0.286919	0.0602075	1.1841	0.0552375	1.32322
3.76279	0.287051	0.0602778	1.18386	0.0552054	1.32259
3.7624	0.287183	0.060348	1.18362	0.0551733	1.32197
3.76202	0.287314	0.0604182	1.18338	0.0551413	1.32135
3.76163	0.287446	0.0604884	1.18314	0.0551092	1.32072
3.76124	0.287577	0.0605585	1.1829	0.0550771	1.3201
3.76086	0.287709	0.0606286	1.18266	0.055045	1.31948
3.76047	0.28784	0.0606986	1.18242	0.0550129	1.31886
3.76009	0.287971	0.0607686	1.18217	0.0549808	1.31824
3.7597	0.288102	0.0608386	1.18193	0.0549486	1.31762
3.75932	0.288233	0.0609085	1.18169	0.0549165	1.317
3.75893	0.288364	0.0609784	1.18145	0.0548844	1.31639
3.75855	0.288495	0.0610483	1.18121	0.0548522	1.31577
3.75816	0.288625	0.0611181	1.18097	0.0548201	1.31515
3.75778	0.288756	0.0611879	1.18073	0.0547879	1.31453
3.7574	0.288886	0.0612576	1.18049	0.0547557	1.31392
3.75701	0.289016	0.0613273	1.18025	0.0547236	1.3133
3.75663	0.289146	0.061397	1.18001	0.0546914	1.31269
3.75625	0.289276	0.0614666	1.17977	0.0546592	1.31207
3.75586	0.289406	0.0615362	1.17952	0.054627	1.31146
3.75548	0.289536	0.0616057	1.17928	0.0545948	1.31085
3.7551	0.289666	0.0616752	1.17904	0.0545626	1.31023
3.75472	0.289795	0.0617447	1.1788	0.0545303	1.30962
3.75434	0.289925	0.0618141	1.17856	0.0544981	1.30901
3.75395	0.290054	0.0618835	1.17832	0.0544659	1.3084
3.75357	0.290183	0.0619529	1.17808	0.0544336	1.30779
3.75319	0.290312	0.0620222	1.17784	0.0544014	1.30718
3.75281	0.290441	0.0620915	1.1776	0.0543691	1.30657
3.75243	0.29057	0.0621607	1.17736	0.0543368	1.30596
3.75205	0.290699	0.06223	1.17712	0.0543046	1.30535
3.75167	0.290827	0.0622991	1.17688	0.0542723	1.30474
3.75129	0.290956	0.0623682	1.17664	0.05424	1.30414
3.75091	0.291084	0.0624373	1.1764	0.0542077	1.30353
3.75053	0.291212	0.0625064	1.17616	0.0541754	1.30292
3.75015	0.29134	0.0625754	1.17592	0.0541431	1.30232
3.74977	0.291468	0.0626444	1.17568	0.0541107	1.30171
3.74939	0.291596	0.0627133	1.17544	0.0540784	1.30111
3.74901	0.291724	0.0627822	1.1752	0.0540461	1.3005
3.74863	0.291852	0.0628511	1.17496	0.0540137	1.2999
3.74825	0.291979	0.0629199	1.17472	0.0539814	1.2993
3.74787	0.292107	0.0629887	1.17448	0.053949	1.2987
3.74749	0.292234	0.0630574	1.17424	0.0539167	1.29809
3.74711	0.292361	0.0631261	1.174	0.0538843	1.29749
3.74674	0.292488	0.0631948	1.17376	0.0538519	1.29689
3.74636	0.292615	0.0632635	1.17352	0.0538195	1.29629
3.74598	0.292742	0.063332	1.17328	0.0537871	1.29569
3.7456	0.292869	0.0634006	1.17304	0.0537547	1.29509
3.74523	0.292996	0.0634691	1.17281	0.0537223	1.29449
3.74485	0.293122	0.0635376	1.17257	0.0536899	1.29389
3.74447	0.293249	0.063606	1.17233	0.0536575	1.2933
3.7441	0.293375	0.0636744	1.17209	0.0536251	1.2927
3.74372	0.293501	0.0637428	1.17185	0.0535926	1.2921
3.74334	0.293627	0.0638111	1.17161	0.0535602	1.2915
3.74297	0.293753	0.0638794	1.17137	0.0535277	1.29091
3.74259	0.293879	0.0639477	1.17113	0.0534953	1.29031
3.74222	0.294005	0.0640159	1.17089	0.0534628	1.28972
3.74184	0.29413	0.064084	1.17065	0.0534303	1.28912
3.74146	0.294256	0.0641522	1.17041	0.0533979	1.28853
3.74109	0.294381	0.0642203	1.17017	0.0533654	1.28794
3.74071	0.294506	0.0642883	1.16994	0.0533329	1.28734
3.74034	0.294631	0.0643564	1.1697	0.0533004	1.28675
3.73997	0.294756	0.0644243	1.16946	0.0532679	1.28616
3.73959	0.294881	0.0644923	1.16922	0.0532354	1.28557
3.73922	0.295006	0.0645602	1.16898	0.0532029	1.28498
3.73884	0.295131	0.064628	1.16874	0.0531703	1.28439
3.73847	0.295255	0.0646959	1.1685	0.0531378	1.2838
3.7381	0.29538	0.0647637	1.16827	0.0531053	1.28321
3.73772	0.295504	0.0648314	1.16803	0.0530727	1.28262
3.73735	0.295628	0.0648991	1.16779	0.0530402	1.28203
3.73698	0.295752	0.0649668	1.16755	0.0530076	1.28144
3.7366	0.295876	0.0650344	1.16731	0.052975	1.28086
3.73623	0.296	0.065102	1.16707	0.0529425	1.28027
3.73586	0.296124	0.0651696	1.16684	0.0529099	1.27968
3.73548	0.296247	0.0652371	1.1666	0.0528773	1.2791
3.73511	0.296371	0.0653046	1.16636	0.0528447	1.27851
3.73474	0.296494	0.065372	1.16612	0.0528121	1.27793
3.73437	0.296618	0.0654394	1.16588	0.0527795	1.27734
3.734	0.296741	0.0655068	1.16564	0.0527469	1.27676
3.73363	0.296864	0.0655741	1.16541	0.0527143	1.27618
3.73325	0.296987	0.0656414	1.16517	0.0526816	1.27559
3.73288	0.29711	0.0657087	1.16493	0.052649	1.27501
3.73251	0.297232	0.0657759	1.16469	0.0526164	1.27443
3.73214	0.297355	0.065843	1.16445	0.0525837	1.27385
3.73177	0.297477	0.0659102	1.16422	0.0525511	1.27327
3.7314	0.2976	0.0659773	1.16398	0.0525184	1.27269
3.73103	0.297722	0.0660443	1.16374	0.0524857	1.27211
3.73066	0.297844	0.0661113	1.1635	0.0524531	1.27153
3.73029	0.297966	0.0661783	1.16327	0.0524204	1.27095
3.72992	0.298088	0.0662453	1.16303	0.0523877	1.27037
3.72955	0.29821	0.0663122	1.16279	0.052355	1.26979
3.72918	0.298331	0.066379	1.16255	0.0523223	1.26921
3.72881	0.298453	0.0664459	1.16232	0.0522896	1.26864
