j	t1(j)	t2(j)	t3(j)	t4(j)
3.27	1.69105	2.62829	3.4216	4.1611
3.28	1.69158	2.62986	3.42436	4.16527
3.29	1.69208	2.63141	3.42708	4.1694
3.3	1.69257	2.63293	3.42976	4.1735
3.31	1.69305	2.63443	3.4324	4.17757
3.32	1.69351	2.6359	3.43501	4.1816
3.33	1.69396	2.63735	3.43758	4.18559
3.34	1.6944	2.63877	3.44011	4.18955
3.35	1.69482	2.64017	3.4426	4.19347
3.36	1.69523	2.64155	3.44506	4.19736
3.37	1.69562	2.64291	3.44748	4.20121
3.38	1.696	2.64424	3.44987	4.20502
3.39	1.69637	2.64555	3.45222	4.20879
3.4	1.69673	2.64684	3.45454	4.21253
3.41	1.69708	2.6481	3.45683	4.21623
3.42	1.69741	2.64935	3.45908	4.21989
3.43	1.69773	2.65058	3.4613	4.22351
3.44	1.69805	2.65178	3.46349	4.2271
3.45	1.69834	2.65297	3.46564	4.23065
3.46	1.69863	2.65414	3.46777	4.23416
3.47	1.69891	2.65529	3.46986	4.23763
3.48	1.69918	2.65641	3.47193	4.24107
3.49	1.69943	2.65753	3.47396	4.24447
3.5	1.69968	2.65862	3.47596	4.24783
3.51	1.69992	2.65969	3.47794	4.25115
3.52	1.70014	2.66075	3.47989	4.25444
3.53	1.70036	2.66179	3.4818	4.2577
3.54	1.70056	2.66282	3.48369	4.26091
3.55	1.70076	2.66382	3.48556	4.26409
3.56	1.70095	2.66482	3.48739	4.26723
3.57	1.70113	2.66579	3.4892	4.27034
3.58	1.7013	2.66675	3.49099	4.27341
3.59	1.70146	2.66769	3.49275	4.27644
3.6	1.70161	2.66862	3.49448	4.27944
3.61	1.70175	2.66953	3.49619	4.28241
3.62	1.70189	2.67043	3.49787	4.28534
3.63	1.70202	2.67132	3.49953	4.28824
3.64	1.70214	2.67219	3.50117	4.2911
3.65	1.70225	2.67304	3.50278	4.29393
3.66	1.70235	2.67389	3.50437	4.29672
3.67	1.70244	2.67471	3.50594	4.29948
3.68	1.70253	2.67553	3.50748	4.30221
3.69	1.70261	2.67633	3.509	4.3049
3.7	1.70268	2.67712	3.5105	4.30757
3.71	1.70275	2.6779	3.51198	4.3102
3.72	1.70281	2.67866	3.51344	4.31279
3.73	1.70286	2.67941	3.51488	4.31536
3.74	1.7029	2.68015	3.5163	4.3179
3.75	1.70294	2.68088	3.5177	4.3204
3.76	1.70297	2.6816	3.51907	4.32288
3.77	1.70299	2.6823	3.52043	4.32532
3.78	1.70301	2.68299	3.52177	4.32774
3.79	1.70302	2.68368	3.52309	4.33012
3.8	1.70302	2.68435	3.5244	4.33248
3.81	1.70302	2.68501	3.52568	4.33481
3.82	1.70301	2.68565	3.52695	4.33711
3.83	1.703	2.68629	3.5282	4.33938
3.84	1.70298	2.68692	3.52943	4.34162
3.85	1.70295	2.68754	3.53064	4.34384
3.86	1.70292	2.68815	3.53184	4.34603
3.87	1.70288	2.68874	3.53302	4.34819
3.88	1.70283	2.68933	3.53418	4.35032
3.89	1.70278	2.68991	3.53533	4.35243
3.9	1.70273	2.69048	3.53646	4.35452
3.91	1.70267	2.69104	3.53758	4.35657
3.92	1.7026	2.69159	3.53868	4.35861
3.93	1.70253	2.69213	3.53977	4.36061
3.94	1.70246	2.69266	3.54084	4.3626
3.95	1.70238	2.69319	3.5419	4.36456
3.96	1.70229	2.6937	3.54294	4.36649
3.97	1.7022	2.69421	3.54397	4.36841
3.98	1.7021	2.69471	3.54498	4.37029
3.99	1.702	2.69519	3.54598	4.37216
4	1.70189	2.69568	3.54697	4.374
4.01	1.70178	2.69615	3.54794	4.37582
4.02	1.70167	2.69661	3.5489	4.37762
4.03	1.70155	2.69707	3.54985	4.3794
4.04	1.70142	2.69752	3.55078	4.38115
4.05	1.7013	2.69796	3.55171	4.38289
4.06	1.70116	2.6984	3.55261	4.3846
4.07	1.70102	2.69882	3.55351	4.38629
4.08	1.70088	2.69924	3.5544	4.38797
4.09	1.70074	2.69965	3.55527	4.38962
4.1	1.70059	2.70006	3.55613	4.39125
