j	t1(j)	t2(j)	t3(j)	t4(j)
2.07	1.78822	3.3883	5.09643	6.88218
2.08	1.79865	3.40402	5.1175	6.90835
2.09	1.80909	3.41975	5.13856	6.93451
2.1	1.81953	3.43547	5.15961	6.96064
2.11	1.82998	3.45119	5.18066	6.98677
2.12	1.84043	3.46692	5.2017	7.01287
2.13	1.85088	3.48264	5.22272	7.03896
2.14	1.86135	3.49837	5.24374	7.06503
2.15	1.87182	3.51409	5.26476	7.09108
2.16	1.88229	3.52982	5.28576	7.11712
2.17	1.89277	3.54555	5.30676	7.14314
2.18	1.90326	3.56128	5.32775	7.16915
2.19	1.91376	3.57701	5.34873	7.19514
2.2	1.92426	3.59274	5.36971	7.22112
2.21	1.93477	3.60848	5.39068	7.24708
2.22	1.94528	3.62421	5.41164	7.27302
2.23	1.95581	3.63995	5.4326	7.29895
2.24	1.96634	3.65569	5.45354	7.32487
2.25	1.97688	3.67144	5.47449	7.35077
2.26	1.98743	3.68718	5.49542	7.37666
2.27	1.99798	3.70293	5.51635	7.40253
2.28	2.00855	3.71868	5.53727	7.42839
2.29	2.01912	3.73443	5.55819	7.45423
2.3	2.0297	3.75018	5.5791	7.48006
2.31	2.04029	3.76594	5.60001	7.50588
2.32	2.05089	3.7817	5.62091	7.53168
2.33	2.06149	3.79746	5.64181	7.55747
2.34	2.07211	3.81323	5.6627	7.58325
2.35	2.08273	3.829	5.68358	7.60902
2.36	2.09337	3.84477	5.70446	7.63477
2.37	2.10401	3.86055	5.72533	7.66051
2.38	2.11467	3.87633	5.7462	7.68623
2.39	2.12533	3.89211	5.76707	7.71195
2.4	2.136	3.9079	5.78793	7.73765
2.41	2.14669	3.92369	5.80879	7.76334
2.42	2.15738	3.93948	5.82964	7.78902
2.43	2.16808	3.95528	5.85048	7.81468
2.44	2.1788	3.97108	5.87133	7.84034
2.45	2.18952	3.98689	5.89217	7.86598
2.46	2.20026	4.0027	5.913	7.89161
2.47	2.211	4.01851	5.93383	7.91723
2.48	2.22176	4.03433	5.95466	7.94284
2.49	2.23252	4.05016	5.97548	7.96844
2.5	2.2433	4.06599	5.9963	7.99403
2.51	2.25409	4.08182	6.01712	8.0196
2.52	2.26489	4.09766	6.03794	8.04517
2.53	2.2757	4.1135	6.05875	8.07073
2.54	2.28652	4.12934	6.07955	8.09627
2.55	2.29735	4.1452	6.10036	8.12181
2.56	2.3082	4.16105	6.12116	8.14733
2.57	2.31905	4.17692	6.14196	8.17285
2.58	2.32992	4.19278	6.16275	8.19835
2.59	2.3408	4.20865	6.18355	8.22385
2.6	2.35169	4.22453	6.20434	8.24933
2.61	2.3626	4.24042	6.22513	8.27481
2.62	2.37351	4.2563	6.24591	8.30028
2.63	2.38444	4.2722	6.2667	8.32574
2.64	2.39538	4.2881	6.28748	8.35119
2.65	2.40633	4.304	6.30826	8.37663
2.66	2.41729	4.31991	6.32904	8.40206
2.67	2.42826	4.33583	6.34982	8.42748
2.68	2.43925	4.35175	6.37059	8.45289
2.69	2.45025	4.36768	6.39136	8.4783
2.7	2.46126	4.38361	6.41213	8.5037
2.71	2.47229	4.39955	6.4329	8.52909
2.72	2.48333	4.4155	6.45367	8.55447
2.73	2.49437	4.43145	6.47444	8.57984
2.74	2.50544	4.44741	6.49521	8.60521
2.75	2.51651	4.46338	6.51597	8.63056
2.76	2.5276	4.47935	6.53673	8.65591
2.77	2.5387	4.49532	6.5575	8.68126
2.78	2.54981	4.51131	6.57826	8.70659
2.79	2.56094	4.5273	6.59902	8.73192
2.8	2.57208	4.54329	6.61978	8.75724
2.81	2.58323	4.5593	6.64054	8.78255
2.82	2.5944	4.57531	6.6613	8.80786
2.83	2.60558	4.59133	6.68206	8.83316
2.84	2.61677	4.60735	6.70282	8.85845
2.85	2.62797	4.62338	6.72358	8.88373
2.86	2.63919	4.63942	6.74433	8.90901
2.87	2.65042	4.65546	6.76509	8.93428
2.88	2.66167	4.67151	6.78585	8.95955
2.89	2.67292	4.68757	6.80661	8.98481
2.9	2.68419	4.70364	6.82736	9.01006
2.91	2.69548	4.71971	6.84812	9.03531
2.92	2.70678	4.73579	6.86888	9.06055
2.93	2.71809	4.75187	6.88964	9.08578
2.94	2.72942	4.76797	6.9104	9.11101
2.95	2.74075	4.78407	6.93116	9.13624
2.96	2.75211	4.80018	6.95191	9.16145
2.97	2.76347	4.81629	6.97267	9.18667
2.98	2.77485	4.83242	6.99344	9.21187
2.99	2.78625	4.84855	7.0142	9.23707
3	2.79765	4.86469	7.03496	9.26227
3.01	2.80907	4.88083	7.05572	9.28746
3.02	2.82051	4.89699	7.07649	9.31264
3.03	2.83196	4.91315	7.09725	9.33782
3.04	2.84342	4.92932	7.11802	9.363
3.05	2.8549	4.94549	7.13878	9.38817
3.06	2.86639	4.96168	7.15955	9.41334
3.07	2.87789	4.97787	7.18032	9.4385
3.08	2.88941	4.99407	7.20109	9.46365
3.09	2.90094	5.01028	7.22186	9.4888
3.1	2.91249	5.02649	7.24264	9.51395
3.11	2.92405	5.04272	7.26341	9.53909
3.12	2.93563	5.05895	7.28419	9.56423
3.13	2.94722	5.07519	7.30497	9.58937
3.14	2.95882	5.09144	7.32574	9.6145
3.15	2.97044	5.1077	7.34653	9.63962
3.16	2.98207	5.12396	7.36731	9.66474
3.17	2.99371	5.14023	7.38809	9.68986
3.18	3.00537	5.15651	7.40888	9.71498
3.19	3.01705	5.1728	7.42967	9.74009
3.2	3.02873	5.1891	7.45046	9.76519
