j	t1(j)	t2(j)	t3(j)	t4(j)
1.95	1.9827	4.9244	6.77217	8.44868
1.96	1.99238	4.95006	6.8009	8.47776
1.97	2.00202	4.97568	6.82961	8.5068
1.98	2.01161	5.00126	6.8583	8.53581
1.99	2.02116	5.0268	6.88698	8.56479
2	2.03068	5.0523	6.91564	8.59374
2.01	2.04015	5.07776	6.94429	8.62266
2.02	2.04959	5.10318	6.97292	8.65154
2.03	2.05899	5.12855	7.00155	8.6804
2.04	2.06834	5.15389	7.03016	8.70923
2.05	2.07766	5.17919	7.05876	8.73803
2.06	2.08695	5.20445	7.08735	8.76681
2.07	2.09619	5.22967	7.11593	8.79556
2.08	2.1054	5.25484	7.14449	8.82428
2.09	2.11458	5.27998	7.17305	8.85298
2.1	2.12371	5.30508	7.20161	8.88165
2.11	2.13282	5.33013	7.23015	8.9103
2.12	2.14188	5.35515	7.25869	8.93893
2.13	2.15091	5.38013	7.28721	8.96754
2.14	2.15991	5.40506	7.31573	8.99612
2.15	2.16888	5.42996	7.34425	9.02468
2.16	2.17781	5.45481	7.37276	9.05323
2.17	2.1867	5.47963	7.40126	9.08175
2.18	2.19556	5.50441	7.42976	9.11025
2.19	2.2044	5.52914	7.45826	9.13873
2.2	2.21319	5.55384	7.48674	9.1672
2.21	2.22196	5.57849	7.51523	9.19564
2.22	2.23069	5.60311	7.54371	9.22407
2.23	2.2394	5.62768	7.57219	9.25248
2.24	2.24807	5.65221	7.60067	9.28088
2.25	2.25671	5.67671	7.62914	9.30925
2.26	2.26532	5.70116	7.65761	9.33761
2.27	2.2739	5.72558	7.68608	9.36596
2.28	2.28245	5.74995	7.71455	9.39429
2.29	2.29097	5.77428	7.74301	9.42261
2.3	2.29946	5.79857	7.77147	9.45091
2.31	2.30792	5.82282	7.79994	9.47919
2.32	2.31635	5.84704	7.8284	9.50746
2.33	2.32476	5.87121	7.85686	9.53572
2.34	2.33313	5.89534	7.88533	9.56397
2.35	2.34148	5.91943	7.91379	9.5922
2.36	2.3498	5.94348	7.94225	9.62042
2.37	2.35809	5.96749	7.97071	9.64863
2.38	2.36635	5.99145	7.99918	9.67682
2.39	2.37459	6.01538	8.02764	9.70501
2.4	2.3828	6.03927	8.05611	9.73318
2.41	2.39098	6.06312	8.08458	9.76134
2.42	2.39914	6.08692	8.11305	9.78949
2.43	2.40727	6.11069	8.14152	9.81763
2.44	2.41538	6.13442	8.16999	9.84576
2.45	2.42346	6.1581	8.19846	9.87388
2.46	2.43151	6.18174	8.22694	9.90199
2.47	2.43954	6.20535	8.25542	9.93009
2.48	2.44754	6.22891	8.2839	9.95818
2.49	2.45552	6.25243	8.31239	9.98626
2.5	2.46347	6.27592	8.34088	10.0143
2.51	2.4714	6.29936	8.36937	10.0424
2.52	2.47931	6.32276	8.39786	10.0704
2.53	2.48719	6.34612	8.42636	10.0985
2.54	2.49504	6.36944	8.45486	10.1265
2.55	2.50288	6.39272	8.48336	10.1546
2.56	2.51069	6.41596	8.51187	10.1826
2.57	2.51847	6.43916	8.54038	10.2106
2.58	2.52623	6.46231	8.5689	10.2386
2.59	2.53398	6.48543	8.59742	10.2666
2.6	2.54169	6.50851	8.62594	10.2946
2.61	2.54939	6.53154	8.65447	10.3226
2.62	2.55706	6.55454	8.683	10.3505
2.63	2.56471	6.5775	8.71154	10.3785
2.64	2.57234	6.60041	8.74008	10.4065
2.65	2.57994	6.62329	8.76862	10.4344
2.66	2.58753	6.64612	8.79717	10.4624
2.67	2.59509	6.66891	8.82572	10.4903
2.68	2.60263	6.69167	8.85428	10.5183
2.69	2.61015	6.71438	8.88285	10.5462
2.7	2.61765	6.73706	8.91141	10.5741
2.71	2.62513	6.75969	8.93999	10.6021
2.72	2.63259	6.78228	8.96856	10.63
2.73	2.64003	6.80484	8.99715	10.6579
2.74	2.64744	6.82735	9.02573	10.6858
2.75	2.65484	6.84982	9.05433	10.7137
2.76	2.66222	6.87226	9.08292	10.7416
2.77	2.66957	6.89465	9.11152	10.7695
2.78	2.67691	6.917	9.14013	10.7974
2.79	2.68423	6.93932	9.16874	10.8253
2.8	2.69152	6.96159	9.19736	10.8531
