A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-4.55626	-0.00210646	11.4119	7.11255	-0.00225436	-1.55176	-2.52141	-0.00242293	-0.00354186	0.391628	0.0429276
-4.54626	-0.00212913	11.3964	7.08736	-0.00227872	-1.5518	-2.51749	-0.0024492	-0.00353449	0.392059	0.0431
-4.53626	-0.00215204	11.3808	7.0622	-0.00230334	-1.55184	-2.51357	-0.00247576	-0.00352705	0.39249	0.0432724
-4.52626	-0.0021752	11.3653	7.03709	-0.00232824	-1.55187	-2.50964	-0.0025026	-0.00351955	0.392924	0.0434449
-4.51626	-0.0021986	11.3498	7.01201	-0.0023534	-1.55191	-2.50571	-0.00252974	-0.00351198	0.393359	0.0436174
-4.50626	-0.00222227	11.3343	6.98697	-0.00237883	-1.55194	-2.50178	-0.00255717	-0.00350435	0.393796	0.0437899
-4.49626	-0.00224618	11.3188	6.96198	-0.00240454	-1.55198	-2.49784	-0.0025849	-0.00349665	0.394235	0.0439624
-4.48626	-0.00227036	11.3032	6.93702	-0.00243053	-1.55201	-2.49389	-0.00261293	-0.00348889	0.394676	0.0441349
-4.47626	-0.00229479	11.2877	6.9121	-0.0024568	-1.55205	-2.48994	-0.00264127	-0.00348107	0.395118	0.0443074
-4.46626	-0.00231949	11.2722	6.88722	-0.00248336	-1.55208	-2.48599	-0.00266991	-0.00347318	0.395562	0.0444798
-4.45626	-0.00234446	11.2567	6.86238	-0.0025102	-1.55212	-2.48203	-0.00269887	-0.00346522	0.396007	0.0446522
-4.44626	-0.0023697	11.2412	6.83758	-0.00253734	-1.55215	-2.47807	-0.00272813	-0.0034572	0.396455	0.0448245
-4.43626	-0.00239521	11.2256	6.81282	-0.00256476	-1.55218	-2.4741	-0.00275772	-0.00344912	0.396904	0.0449968
-4.42626	-0.002421	11.2101	6.7881	-0.00259249	-1.55222	-2.47013	-0.00278763	-0.00344097	0.397355	0.0451689
-4.41626	-0.00244706	11.1946	6.76341	-0.00262052	-1.55225	-2.46615	-0.00281786	-0.00343276	0.397807	0.0453409
-4.40626	-0.00247341	11.1791	6.73877	-0.00264885	-1.55229	-2.46217	-0.00284842	-0.00342449	0.398262	0.0455128
-4.39626	-0.00250004	11.1636	6.71417	-0.00267749	-1.55232	-2.45819	-0.00287932	-0.00341616	0.398718	0.0456845
-4.38626	-0.00252696	11.148	6.68961	-0.00270644	-1.55236	-2.4542	-0.00291055	-0.00340776	0.399175	0.0458561
-4.37626	-0.00255417	11.1325	6.66509	-0.0027357	-1.55239	-2.45021	-0.00294211	-0.0033993	0.399635	0.0460275
