z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.43773	13.6998	6531.05	7642.77	7646.34	6530.35	7642.77
2.43612	13.6779	6512.41	7622.04	7625.6	6511.71	7622.04
2.43451	13.656	6493.81	7601.34	7604.9	6493.11	7601.34
2.4329	13.6342	6475.25	7580.67	7584.23	6474.54	7580.67
2.43128	13.6123	6456.71	7560.04	7563.6	6456	7560.04
2.42967	13.5904	6438.21	7539.44	7543	6437.5	7539.44
2.42806	13.5686	6419.74	7518.88	7522.43	6419.03	7518.88
2.42644	13.5467	6401.3	7498.35	7501.9	6400.59	7498.35
2.42483	13.5249	6382.9	7477.85	7481.4	6382.18	7477.85
2.42321	13.5031	6364.53	7457.39	7460.93	6363.81	7457.39
2.42159	13.4812	6346.19	7436.96	7440.5	6345.47	7436.96
2.41997	13.4594	6327.89	7416.56	7420.1	6327.16	7416.56
2.41835	13.4376	6309.61	7396.2	7399.74	6308.89	7396.2
2.41673	13.4158	6291.37	7375.87	7379.41	6290.64	7375.87
2.41511	13.394	6273.16	7355.58	7359.11	6272.43	7355.58
2.41349	13.3722	6254.99	7335.32	7338.85	6254.25	7335.32
2.41187	13.3505	6236.85	7315.09	7318.61	6236.11	7315.09
2.41024	13.3287	6218.74	7294.89	7298.42	6218	7294.89
2.40862	13.3069	6200.66	7274.73	7278.25	6199.92	7274.73
2.40699	13.2852	6182.61	7254.6	7258.12	6181.87	7254.6
2.40537	13.2634	6164.6	7234.51	7238.03	6163.85	7234.51
2.40374	13.2417	6146.62	7214.45	7217.96	6145.87	7214.45
2.40211	13.2199	6128.67	7194.42	7197.93	6127.92	7194.42
2.40048	13.1982	6110.75	7174.43	7177.94	6110	7174.43
2.39885	13.1765	6092.87	7154.46	7157.97	6092.11	7154.46
2.39722	13.1548	6075.02	7134.54	7138.04	6074.26	7134.54
2.39559	13.1331	6057.2	7114.64	7118.14	6056.44	7114.64
2.39396	13.1114	6039.41	7094.78	7098.28	6038.65	7094.78
2.39233	13.0897	6021.66	7074.95	7078.45	6020.89	7074.95
2.39069	13.068	6003.93	7055.16	7058.65	6003.16	7055.16
2.38906	13.0463	5986.24	7035.39	7038.89	5985.47	7035.39
2.38742	13.0247	5968.58	7015.66	7019.16	5967.81	7015.66
2.38579	13.003	5950.96	6995.97	6999.46	5950.18	6995.97
2.38415	12.9814	5933.36	6976.31	6979.79	5932.58	6976.31
2.38251	12.9597	5915.8	6956.68	6960.16	5915.02	6956.68
2.38087	12.9381	5898.27	6937.08	6940.56	5897.49	6937.08
2.37923	12.9165	5880.77	6917.52	6920.99	5879.98	6917.52
2.37759	12.8948	5863.3	6897.98	6901.46	5862.51	6897.98
2.37595	12.8732	5845.87	6878.49	6881.96	5845.08	6878.49
2.3743	12.8516	5828.47	6859.02	6862.49	5827.67	6859.02
2.37266	12.83	5811.09	6839.59	6843.06	5810.3	6839.59
2.37102	12.8084	5793.76	6820.19	6823.65	5792.96	6820.19
2.36937	12.7869	5776.45	6800.82	6804.29	5775.65	6800.82
2.36772	12.7653	5759.17	6781.49	6784.95	5758.37	6781.49
2.36608	12.7437	5741.93	6762.19	6765.65	5741.12	6762.19
2.36443	12.7222	5724.72	6742.92	6746.37	5723.91	6742.92
2.36278	12.7006	5707.54	6723.68	6727.14	5706.72	6723.68
2.36113	12.6791	5690.39	6704.48	6707.93	5689.57	6704.48
2.35948	12.6575	5673.27	6685.31	6688.76	5672.45	6685.31
2.35783	12.636	5656.18	6666.17	6669.62	5655.37	6666.17
2.35618	12.6145	5639.13	6647.07	6650.51	5638.31	6647.07
2.35452	12.593	5622.11	6628	6631.44	5621.28	6628
2.35287	12.5715	5605.12	6608.96	6612.39	5604.29	6608.96
2.35121	12.55	5588.16	6589.95	6593.38	5587.33	6589.95
2.34956	12.5285	5571.23	6570.97	6574.41	5570.4	6570.97
2.3479	12.507	5554.33	6552.03	6555.46	5553.5	6552.03
2.34624	12.4855	5537.47	6533.12	6536.55	5536.63	6533.12
2.34458	12.464	5520.64	6514.24	6517.67	5519.8	6514.24
2.34292	12.4426	5503.83	6495.4	6498.82	5502.99	6495.4
2.34126	12.4211	5487.06	6476.59	6480.01	5486.22	6476.59
2.3396	12.3997	5470.32	6457.81	6461.22	5469.48	6457.81
2.33794	12.3783	5453.61	6439.06	6442.47	5452.77	6439.06
2.33628	12.3568	5436.94	6420.34	6423.75	5436.09	6420.34
2.33461	12.3354	5420.29	6401.66	6405.07	5419.44	6401.66
2.33295	12.314	5403.68	6383.01	6386.42	5402.82	6383.01
2.33128	12.2926	5387.1	6364.39	6367.79	5386.24	6364.39
2.32961	12.2712	5370.54	6345.8	6349.2	5369.68	6345.8
2.32795	12.2498	5354.02	6327.25	6330.65	5353.16	6327.25
2.32628	12.2284	5337.53	6308.73	6312.12	5336.67	6308.73
2.32461	12.2071	5321.07	6290.24	6293.63	5320.2	6290.24
2.32294	12.1857	5304.65	6271.78	6275.17	5303.77	6271.78
2.32126	12.1643	5288.25	6253.35	6256.74	5287.38	6253.35
2.31959	12.143	5271.88	6234.96	6238.34	5271.01	6234.96
2.31792	12.1216	5255.55	6216.6	6219.98	5254.67	6216.6
2.31624	12.1003	5239.25	6198.27	6201.65	5238.36	6198.27
2.31457	12.079	5222.97	6179.97	6183.35	5222.09	6179.97
2.31289	12.0577	5206.73	6161.7	6165.08	5205.84	6161.7
2.31122	12.0364	5190.52	6143.47	6146.84	5189.63	6143.47
2.30954	12.0151	5174.34	6125.27	6128.64	5173.45	6125.27
2.30786	11.9938	5158.19	6107.1	6110.46	5157.3	6107.1
2.30618	11.9725	5142.07	6088.96	6092.32	5141.18	6088.96
