z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.23507	44.3193	85936.8	102370	102374	85936.8	102370
8.23451	44.3101	85899.3	102327	102331	85899.3	102327
8.23395	44.3009	85861.8	102285	102289	85861.8	102285
8.23339	44.2917	85824.3	102242	102246	85824.3	102242
8.23283	44.2825	85786.8	102199	102203	85786.9	102199
8.23227	44.2732	85749.4	102157	102161	85749.4	102157
8.23171	44.264	85711.9	102114	102118	85711.9	102114
8.23115	44.2548	85674.5	102072	102076	85674.5	102072
8.23059	44.2456	85637	102029	102033	85637.1	102029
8.23003	44.2364	85599.6	101987	101991	85599.6	101987
8.22947	44.2272	85562.2	101944	101948	85562.2	101944
8.22891	44.218	85524.8	101902	101906	85524.8	101902
8.22835	44.2088	85487.4	101859	101863	85487.4	101859
8.22779	44.1996	85450.1	101817	101821	85450.1	101817
8.22723	44.1904	85412.7	101774	101779	85412.7	101774
8.22667	44.1812	85375.3	101732	101736	85375.4	101732
8.22611	44.172	85338	101690	101694	85338	101690
8.22555	44.1628	85300.7	101647	101651	85300.7	101647
8.22499	44.1536	85263.4	101605	101609	85263.4	101605
8.22443	44.1444	85226.1	101562	101567	85226.1	101562
8.22387	44.1352	85188.8	101520	101524	85188.8	101520
8.22331	44.126	85151.5	101478	101482	85151.5	101478
8.22275	44.1168	85114.2	101435	101439	85114.2	101435
8.22219	44.1076	85077	101393	101397	85077	101393
8.22163	44.0984	85039.7	101351	101355	85039.7	101351
8.22107	44.0892	85002.5	101309	101313	85002.5	101309
8.22051	44.08	84965.2	101266	101270	84965.3	101266
8.21995	44.0708	84928	101224	101228	84928	101224
8.21939	44.0616	84890.8	101182	101186	84890.8	101182
8.21883	44.0524	84853.6	101139	101143	84853.7	101139
8.21827	44.0432	84816.5	101097	101101	84816.5	101097
8.21771	44.034	84779.3	101055	101059	84779.3	101055
8.21715	44.0248	84742.1	101013	101017	84742.2	101013
8.21659	44.0156	84705	100971	100975	84705	100971
8.21603	44.0064	84667.9	100928	100932	84667.9	100928
8.21547	43.9973	84630.8	100886	100890	84630.8	100886
8.2149	43.9881	84593.6	100844	100848	84593.7	100844
8.21434	43.9789	84556.6	100802	100806	84556.6	100802
8.21378	43.9697	84519.5	100760	100764	84519.5	100760
8.21322	43.9605	84482.4	100718	100722	84482.4	100718
8.21266	43.9513	84445.3	100676	100680	84445.3	100676
8.2121	43.9421	84408.3	100633	100637	84408.3	100633
8.21154	43.933	84371.2	100591	100595	84371.3	100591
8.21098	43.9238	84334.2	100549	100553	84334.2	100549
8.21042	43.9146	84297.2	100507	100511	84297.2	100507
8.20986	43.9054	84260.2	100465	100469	84260.2	100465
8.2093	43.8962	84223.2	100423	100427	84223.2	100423
8.20874	43.8871	84186.2	100381	100385	84186.2	100381
8.20817	43.8779	84149.3	100339	100343	84149.3	100339
8.20761	43.8687	84112.3	100297	100301	84112.3	100297
8.20705	43.8595	84075.4	100255	100259	84075.4	100255
8.20649	43.8504	84038.4	100213	100217	84038.4	100213
8.20593	43.8412	84001.5	100171	100175	84001.5	100171
8.20537	43.832	83964.6	100129	100133	83964.6	100129
8.20481	43.8229	83927.7	100087	100091	83927.7	100087
8.20425	43.8137	83890.8	100045	100049	83890.8	100045
8.20369	43.8045	83853.9	100003	100008	83853.9	100003
8.20312	43.7953	83817.1	99961.6	99965.6	83817.1	99961.6
8.20256	43.7862	83780.2	99919.7	99923.7	83780.2	99919.7
8.202	43.777	83743.4	99877.8	99881.9	83743.4	99877.8
8.20144	43.7678	83706.5	99836	99840	83706.5	99836
8.20088	43.7587	83669.7	99794.1	99798.1	83669.7	99794.1
8.20032	43.7495	83632.9	99752.3	99756.3	83632.9	99752.3
8.19975	43.7403	83596.1	99710.4	99714.5	83596.1	99710.4
8.19919	43.7312	83559.3	99668.6	99672.7	83559.3	99668.6
8.19863	43.722	83522.6	99626.8	99630.9	83522.6	99626.8
8.19807	43.7129	83485.8	99585.1	99589.1	83485.8	99585.1
8.19751	43.7037	83449.1	99543.3	99547.3	83449.1	99543.3
8.19695	43.6945	83412.3	99501.5	99505.6	83412.3	99501.5
8.19638	43.6854	83375.6	99459.8	99463.8	83375.6	99459.8
8.19582	43.6762	83338.9	99418	99422.1	83338.9	99418
8.19526	43.6671	83302.2	99376.3	99380.4	83302.2	99376.3
8.1947	43.6579	83265.5	99334.6	99338.6	83265.5	99334.6
8.19414	43.6488	83228.8	99292.9	99296.9	83228.8	99292.9
8.19358	43.6396	83192.1	99251.2	99255.3	83192.1	99251.2
8.19301	43.6304	83155.5	99209.5	99213.6	83155.5	99209.5
8.19245	43.6213	83118.8	99167.9	99171.9	83118.8	99167.9
8.19189	43.6121	83082.2	99126.2	99130.3	83082.2	99126.2
8.19133	43.603	83045.6	99084.6	99088.6	83045.6	99084.6
8.19076	43.5938	83009	99043	99047	83009	99043
8.1902	43.5847	82972.4	99001.4	99005.4	82972.4	99001.4
8.18964	43.5755	82935.8	98959.8	98963.8	82935.8	98959.8
8.18908	43.5664	82899.2	98918.2	98922.2	82899.2	98918.2
8.18852	43.5573	82862.6	98876.6	98880.6	82862.6	98876.6
8.18795	43.5481	82826.1	98835	98839.1	82826.1	98835
8.18739	43.539	82789.5	98793.5	98797.5	82789.5	98793.5
8.18683	43.5298	82753	98751.9	98756	82753	98751.9
8.18627	43.5207	82716.5	98710.4	98714.5	82716.5	98710.4
8.1857	43.5115	82680	98668.9	98673	82680	98668.9
8.18514	43.5024	82643.5	98627.4	98631.5	82643.5	98627.4
8.18458	43.4932	82607	98585.9	98590	82607	98585.9
8.18402	43.4841	82570.5	98544.4	98548.5	82570.5	98544.4
8.18345	43.475	82534.1	98503	98507	82534.1	98503
8.18289	43.4658	82497.6	98461.5	98465.6	82497.6	98461.5
8.18233	43.4567	82461.2	98420.1	98424.1	82461.2	98420.1
8.18177	43.4476	82424.7	98378.7	98382.7	82424.7	98378.7
8.1812	43.4384	82388.3	98337.3	98341.3	82388.3	98337.3
8.18064	43.4293	82351.9	98295.9	98299.9	82351.9	98295.9
8.18008	43.4202	82315.5	98254.5	98258.5	82315.5	98254.5
8.17951	43.411	82279.1	98213.1	98217.1	82279.2	98213.1
8.17895	43.4019	82242.8	98171.7	98175.8	82242.8	98171.7
8.17839	43.3928	82206.4	98130.4	98134.4	82206.4	98130.4
8.17783	43.3836	82170.1	98089	98093.1	82170.1	98089
8.17726	43.3745	82133.7	98047.7	98051.8	82133.7	98047.7
8.1767	43.3654	82097.4	98006.4	98010.4	82097.4	98006.4
8.17614	43.3562	82061.1	97965.1	97969.1	82061.1	97965.1
8.17557	43.3471	82024.8	97923.8	97927.8	82024.8	97923.8
8.17501	43.338	81988.5	97882.5	97886.6	81988.5	97882.5
8.17445	43.3289	81952.2	97841.3	97845.3	81952.2	97841.3
8.17388	43.3197	81916	97800	97804.1	81916	97800
8.17332	43.3106	81879.7	97758.8	97762.8	81879.7	97758.8
8.17276	43.3015	81843.5	97717.5	97721.6	81843.5	97717.5
