z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.51692	13.3495	4703.12	4925.31	4928.87	4702.4	4925.31
2.51526	13.3298	4690.99	4912.83	4916.4	4690.27	4912.83
2.51361	13.3101	4678.88	4900.37	4903.94	4678.16	4900.37
2.51195	13.2904	4666.78	4887.93	4891.49	4666.06	4887.93
2.51029	13.2707	4654.7	4875.51	4879.07	4653.98	4875.51
2.50863	13.251	4642.64	4863.1	4866.66	4641.92	4863.1
2.50697	13.2314	4630.6	4850.71	4854.27	4629.87	4850.71
2.50531	13.2117	4618.57	4838.34	4841.89	4617.84	4838.34
2.50365	13.192	4606.57	4825.99	4829.54	4605.83	4825.99
2.50199	13.1723	4594.57	4813.65	4817.2	4593.84	4813.65
2.50032	13.1527	4582.6	4801.33	4804.88	4581.86	4801.33
2.49866	13.133	4570.64	4789.03	4792.57	4569.9	4789.03
2.49699	13.1133	4558.7	4776.74	4780.28	4557.96	4776.74
2.49533	13.0937	4546.78	4764.48	4768.01	4546.04	4764.48
2.49366	13.074	4534.88	4752.23	4755.76	4534.13	4752.23
2.49199	13.0544	4522.99	4739.99	4743.53	4522.24	4739.99
2.49032	13.0347	4511.12	4727.78	4731.31	4510.37	4727.78
2.48865	13.0151	4499.27	4715.58	4719.11	4498.51	4715.58
2.48698	12.9954	4487.43	4703.4	4706.92	4486.67	4703.4
2.48531	12.9758	4475.61	4691.23	4694.76	4474.85	4691.23
2.48364	12.9561	4463.81	4679.09	4682.61	4463.05	4679.09
2.48196	12.9365	4452.03	4666.96	4670.47	4451.26	4666.96
2.48029	12.9168	4440.26	4654.84	4658.36	4439.49	4654.84
2.47861	12.8972	4428.51	4642.75	4646.26	4427.74	4642.75
2.47694	12.8776	4416.78	4630.67	4634.18	4416.01	4630.67
2.47526	12.8579	4405.06	4618.61	4622.12	4404.29	4618.61
2.47358	12.8383	4393.36	4606.56	4610.07	4392.59	4606.56
2.4719	12.8187	4381.68	4594.54	4598.04	4380.9	4594.54
2.47022	12.7991	4370.02	4582.53	4586.03	4369.24	4582.53
2.46854	12.7794	4358.37	4570.53	4574.04	4357.59	4570.53
2.46686	12.7598	4346.74	4558.56	4562.06	4345.96	4558.56
2.46518	12.7402	4335.13	4546.6	4550.1	4334.34	4546.6
2.46349	12.7206	4323.53	4534.66	4538.15	4322.74	4534.66
2.46181	12.701	4311.96	4522.74	4526.23	4311.16	4522.74
2.46012	12.6814	4300.39	4510.83	4514.32	4299.6	4510.83
2.45843	12.6618	4288.85	4498.94	4502.42	4288.05	4498.94
2.45675	12.6422	4277.32	4487.07	4490.55	4276.52	4487.07
2.45506	12.6226	4265.81	4475.21	4478.69	4265.01	4475.21
2.45337	12.603	4254.32	4463.37	4466.85	4253.51	4463.37
2.45168	12.5834	4242.84	4451.55	4455.03	4242.04	4451.55
2.44998	12.5638	4231.38	4439.74	4443.22	4230.57	4439.74
2.44829	12.5442	4219.94	4427.96	4431.43	4219.13	4427.96
2.4466	12.5246	4208.52	4416.19	4419.66	4207.7	4416.19
2.4449	12.5051	4197.11	4404.43	4407.9	4196.29	4404.43
2.44321	12.4855	4185.72	4392.7	4396.16	4184.9	4392.7
2.44151	12.4659	4174.34	4380.98	4384.44	4173.52	4380.98
2.43981	12.4463	4162.99	4369.27	4372.73	4162.16	4369.27
2.43812	12.4268	4151.65	4357.59	4361.05	4150.82	4357.59
2.43642	12.4072	4140.32	4345.92	4349.37	4139.5	4345.92
2.43472	12.3876	4129.02	4334.27	4337.72	4128.19	4334.27
