A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-79.2933	-2.02991e-36	124.485	983.512	-2.04245e-36	-1.50462	-22.9717	-2.05522e-36	-5.7193e-05	0.25072	-0.022466
-79.2833	-2.05044e-36	124.469	983.282	-2.0631e-36	-1.50462	-22.9692	-2.076e-36	-5.72071e-05	0.250724	-0.0217651
-79.2733	-2.07118e-36	124.454	983.053	-2.08397e-36	-1.50463	-22.9667	-2.097e-36	-5.72213e-05	0.250727	-0.0162771
-79.2633	-2.09212e-36	124.439	982.823	-2.10505e-36	-1.50463	-22.9642	-2.11821e-36	-5.72355e-05	0.250731	-0.00713777
-79.2533	-2.11328e-36	124.424	982.593	-2.12633e-36	-1.50463	-22.9617	-2.13963e-36	-5.72497e-05	0.250734	0.00183974
-79.2433	-2.13465e-36	124.409	982.364	-2.14784e-36	-1.50463	-22.9592	-2.16127e-36	-5.72639e-05	0.250738	0.00878262
-79.2333	-2.15624e-36	124.394	982.134	-2.16956e-36	-1.50463	-22.9566	-2.18313e-36	-5.72781e-05	0.250742	0.0107965
-79.2233	-2.17804e-36	124.379	981.905	-2.1915e-36	-1.50463	-22.9541	-2.20521e-36	-5.72923e-05	0.250745	0.00804342
-79.2133	-2.20007e-36	124.364	981.675	-2.21367e-36	-1.50463	-22.9516	-2.22752e-36	-5.73065e-05	0.250749	0.0015732
-79.2033	-2.22232e-36	124.349	981.446	-2.23605e-36	-1.50463	-22.9491	-2.25005e-36	-5.73207e-05	0.250753	-0.00845243
-79.1933	-2.24479e-36	124.334	981.216	-2.25867e-36	-1.50463	-22.9466	-2.2728e-36	-5.73349e-05	0.250757	-0.0197716
-79.1833	-2.26749e-36	124.319	980.987	-2.28151e-36	-1.50463	-22.9441	-2.29579e-36	-5.73491e-05	0.250761	-0.0229436
-79.1733	-2.29042e-36	124.304	980.757	-2.30458e-36	-1.50463	-22.9416	-2.31901e-36	-5.73634e-05	0.250764	-0.018668
-79.1633	-2.31358e-36	124.289	980.528	-2.32789e-36	-1.50463	-22.9391	-2.34247e-36	-5.73776e-05	0.250768	-0.0113699
-79.1533	-2.33698e-36	124.274	980.299	-2.35143e-36	-1.50463	-22.9366	-2.36616e-36	-5.73919e-05	0.250772	-0.0022099
-79.1433	-2.36061e-36	124.259	980.069	-2.37521e-36	-1.50463	-22.9341	-2.39009e-36	-5.74061e-05	0.250775	0.00537689
-79.1333	-2.38448e-36	124.244	979.84	-2.39924e-36	-1.50463	-22.9316	-2.41426e-36	-5.74204e-05	0.250779	0.0107675
-79.1233	-2.4086e-36	124.229	979.611	-2.4235e-36	-1.50463	-22.9291	-2.43868e-36	-5.74346e-05	0.250783	0.0107656
