A	Vg	Vf	k	w
-51.69	1.50597e+48	4.02608e-154	1.00559e-46	4.74087e-45
-51.68	1.47587e+48	4.93618e-154	1.0259e-46	4.83617e-45
-51.67	1.44637e+48	6.05163e-154	1.04663e-46	4.93338e-45
-51.66	1.41746e+48	7.4187e-154	1.06777e-46	5.03255e-45
-51.65	1.38913e+48	9.09402e-154	1.08934e-46	5.13371e-45
-51.64	1.36137e+48	1.1147e-153	1.11135e-46	5.2369e-45
-51.63	1.33416e+48	1.36626e-153	1.1338e-46	5.34217e-45
-51.62	1.30749e+48	1.67448e-153	1.15671e-46	5.44956e-45
-51.61	1.28136e+48	2.05212e-153	1.18007e-46	5.5591e-45
-51.6	1.25575e+48	2.51476e-153	1.20391e-46	5.67084e-45
-51.59	1.23065e+48	3.08152e-153	1.22823e-46	5.78483e-45
-51.58	1.20605e+48	3.77578e-153	1.25305e-46	5.90111e-45
-51.57	1.18194e+48	4.62618e-153	1.27836e-46	6.01973e-45
-51.56	1.15832e+48	5.66775e-153	1.30418e-46	6.14073e-45
-51.55	1.13517e+48	6.9434e-153	1.33053e-46	6.26417e-45
-51.54	1.11248e+48	8.50565e-153	1.35741e-46	6.39008e-45
-51.53	1.09024e+48	1.04188e-152	1.38483e-46	6.51853e-45
-51.52	1.06845e+48	1.27614e-152	1.41281e-46	6.64956e-45
-51.51	1.04709e+48	1.56298e-152	1.44135e-46	6.78322e-45
-51.5	1.02616e+48	1.91417e-152	1.47047e-46	6.91957e-45
-51.49	1.00565e+48	2.34414e-152	1.50017e-46	7.05866e-45
-51.48	9.85553e+47	2.8705e-152	1.53048e-46	7.20054e-45
-51.47	9.65854e+47	3.51485e-152	1.5614e-46	7.34528e-45
-51.46	9.46549e+47	4.30357e-152	1.59294e-46	7.49292e-45
-51.45	9.27629e+47	5.26895e-152	1.62512e-46	7.64354e-45
-51.44	9.09087e+47	6.45049e-152	1.65795e-46	7.79718e-45
-51.43	8.90916e+47	7.8965e-152	1.69144e-46	7.9539e-45
-51.42	8.73109e+47	9.66607e-152	1.72561e-46	8.11378e-45
-51.41	8.55657e+47	1.18315e-151	1.76047e-46	8.27688e-45
-51.4	8.38554e+47	1.44811e-151	1.79604e-46	8.44325e-45
-51.39	8.21793e+47	1.7723e-151	1.83232e-46	8.61296e-45
-51.38	8.05366e+47	2.16893e-151	1.86934e-46	8.78609e-45
-51.37	7.89269e+47	2.65416e-151	1.9071e-46	8.96269e-45
-51.36	7.73492e+47	3.24776e-151	1.94563e-46	9.14285e-45
-51.35	7.58032e+47	3.97386e-151	1.98493e-46	9.32662e-45
-51.34	7.4288e+47	4.862e-151	2.02503e-46	9.51409e-45
-51.33	7.28031e+47	5.94827e-151	2.06594e-46	9.70533e-45
-51.32	7.13478e+47	7.27679e-151	2.10768e-46	9.90041e-45
-51.31	6.99217e+47	8.90149e-151	2.15026e-46	1.00994e-44
-51.3	6.85241e+47	1.08883e-150	2.1937e-46	1.03024e-44
-51.29	6.71544e+47	1.33177e-150	2.23801e-46	1.05095e-44
-51.28	6.5812e+47	1.62881e-150	2.28322e-46	1.07207e-44
-51.27	6.44966e+47	1.99199e-150	2.32935e-46	1.09362e-44
-51.26	6.32074e+47	2.436e-150	2.37641e-46	1.11561e-44
-51.25	6.19439e+47	2.97879e-150	2.42441e-46	1.13803e-44
-51.24	6.07057e+47	3.64231e-150	2.47339e-46	1.1609e-44
-51.23	5.94923e+47	4.45334e-150	2.52336e-46	1.18424e-44
-51.22	5.83031e+47	5.44464e-150	2.57433e-46	1.20804e-44
-51.21	5.71377e+47	6.6562e-150	2.62634e-46	1.23232e-44
-51.2	5.59956e+47	8.13685e-150	2.6794e-46	1.25709e-44
-51.19	5.48763e+47	9.94626e-150	2.73352e-46	1.28236e-44
-51.18	5.37794e+47	1.21573e-149	2.78875e-46	1.30814e-44
-51.17	5.27044e+47	1.48589e-149	2.84508e-46	1.33443e-44
-51.16	5.16509e+47	1.81598e-149	2.90256e-46	1.36125e-44
-51.15	5.06184e+47	2.21926e-149	2.9612e-46	1.38862e-44
-51.14	4.96066e+47	2.71193e-149	3.02102e-46	1.41653e-44
-51.13	4.8615e+47	3.31377e-149	3.08205e-46	1.445e-44
-51.12	4.76432e+47	4.04893e-149	3.14431e-46	1.47404e-44
-51.11	4.66909e+47	4.94688e-149	3.20783e-46	1.50367e-44
-51.1	4.57576e+47	6.0436e-149	3.27263e-46	1.5339e-44
-51.09	4.48429e+47	7.38301e-149	3.33875e-46	1.56473e-44
-51.08	4.39465e+47	9.01872e-149	3.4062e-46	1.59618e-44
-51.07	4.3068e+47	1.10161e-148	3.47501e-46	1.62826e-44
-51.06	4.22071e+47	1.34551e-148	3.54521e-46	1.66099e-44
-51.05	4.13634e+47	1.64331e-148	3.61683e-46	1.69438e-44
-51.04	4.05366e+47	2.00689e-148	3.68989e-46	1.72843e-44
-51.03	3.97263e+47	2.45077e-148	3.76444e-46	1.76317e-44
-51.02	3.89322e+47	2.99264e-148	3.84048e-46	1.79861e-44
-51.01	3.81539e+47	3.6541e-148	3.91807e-46	1.83477e-44
-51	3.73913e+47	4.46148e-148	3.99722e-46	1.87164e-44
-50.99	3.66438e+47	5.44692e-148	4.07797e-46	1.90926e-44
-50.98	3.59113e+47	6.64962e-148	4.16035e-46	1.94764e-44
-50.97	3.51935e+47	8.11739e-148	4.2444e-46	1.98679e-44
-50.96	3.449e+47	9.90852e-148	4.33014e-46	2.02672e-44
-50.95	3.38005e+47	1.20941e-147	4.41762e-46	2.06746e-44
-50.94	3.31248e+47	1.4761e-147	4.50686e-46	2.10901e-44
-50.93	3.24627e+47	1.80147e-147	4.59791e-46	2.1514e-44
-50.92	3.18138e+47	2.19844e-147	4.6908e-46	2.19464e-44
-50.91	3.11778e+47	2.68271e-147	4.78556e-46	2.23876e-44
-50.9	3.05546e+47	3.27347e-147	4.88224e-46	2.28375e-44
-50.89	2.99438e+47	3.99406e-147	4.98086e-46	2.32966e-44
