A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-79.1533	-2.33693e-36	124.274	980.299	-2.35139e-36	-1.50463	-22.9366	-2.36611e-36	-5.73918e-05	0.250772	-0.0226135
-79.1433	-2.36057e-36	124.259	980.07	-2.37517e-36	-1.50463	-22.9341	-2.39005e-36	-5.74061e-05	0.250776	-0.0197713
-79.1333	-2.38444e-36	124.244	979.84	-2.39919e-36	-1.50463	-22.9316	-2.41422e-36	-5.74203e-05	0.250779	-0.00579086
-79.1233	-2.40855e-36	124.229	979.611	-2.42346e-36	-1.50463	-22.9291	-2.43864e-36	-5.74346e-05	0.250783	0.00790035
-79.1133	-2.43291e-36	124.214	979.382	-2.44797e-36	-1.50463	-22.9266	-2.4633e-36	-5.74488e-05	0.250786	0.0113026
-79.1033	-2.45751e-36	124.199	979.152	-2.47272e-36	-1.50463	-22.924	-2.48822e-36	-5.74631e-05	0.25079	0.00537048
-79.0933	-2.48236e-36	124.184	978.923	-2.49773e-36	-1.50464	-22.9215	-2.51338e-36	-5.74774e-05	0.250794	-0.00572918
-79.0833	-2.50747e-36	124.169	978.694	-2.52299e-36	-1.50464	-22.919	-2.5388e-36	-5.74917e-05	0.250798	-0.0191059
-79.0733	-2.53283e-36	124.154	978.465	-2.54851e-36	-1.50464	-22.9165	-2.56448e-36	-5.75059e-05	0.250802	-0.0231966
-79.0633	-2.55844e-36	124.138	978.236	-2.57428e-36	-1.50464	-22.914	-2.59042e-36	-5.75202e-05	0.250805	-0.0130879
-79.0533	-2.58431e-36	124.123	978.007	-2.60032e-36	-1.50464	-22.9115	-2.61662e-36	-5.75345e-05	0.250809	0.00103807
-79.0433	-2.61045e-36	124.108	977.777	-2.62662e-36	-1.50464	-22.909	-2.64309e-36	-5.75488e-05	0.250812	0.0106263
-79.0333	-2.63684e-36	124.093	977.548	-2.65318e-36	-1.50464	-22.9065	-2.66982e-36	-5.75631e-05	0.250816	0.00997669
-79.0233	-2.66351e-36	124.078	977.319	-2.68001e-36	-1.50464	-22.904	-2.69682e-36	-5.75774e-05	0.25082	0.00123142
-79.0133	-2.69045e-36	124.063	977.09	-2.70712e-36	-1.50464	-22.9015	-2.7241e-36	-5.75918e-05	0.250824	-0.0115054
-79.0033	-2.71765e-36	124.048	976.861	-2.7345e-36	-1.50464	-22.899	-2.75165e-36	-5.76061e-05	0.250828	-0.0215765
-78.9933	-2.74514e-36	124.033	976.632	-2.76215e-36	-1.50464	-22.8965	-2.77948e-36	-5.76204e-05	0.250832	-0.0200067
-78.9833	-2.7729e-36	124.018	976.403	-2.79009e-36	-1.50464	-22.894	-2.80759e-36	-5.76347e-05	0.250835	-0.0068048
-78.9733	-2.80094e-36	124.003	976.174	-2.8183e-36	-1.50464	-22.8914	-2.83599e-36	-5.76491e-05	0.250839	0.00500644
-78.9633	-2.82926e-36	123.988	975.946	-2.84681e-36	-1.50464	-22.8889	-2.86468e-36	-5.76634e-05	0.250842	0.0108831
-78.9533	-2.85788e-36	123.973	975.717	-2.8756e-36	-1.50464	-22.8864	-2.89365e-36	-5.76778e-05	0.250846	0.0066584
-78.9433	-2.88678e-36	123.958	975.488	-2.90468e-36	-1.50464	-22.8839	-2.92292e-36	-5.76921e-05	0.25085	-0.00406439
-78.9333	-2.91597e-36	123.943	975.259	-2.93406e-36	-1.50464	-22.8814	-2.95248e-36	-5.77065e-05	0.250854	-0.0149998
-78.9233	-2.94546e-36	123.928	975.03	-2.96373e-36	-1.50465	-22.8789	-2.98234e-36	-5.77208e-05	0.250858	-0.0224004
-78.9133	-2.97525e-36	123.913	974.801	-2.99371e-36	-1.50465	-22.8764	-3.01251e-36	-5.77352e-05	0.250862	-0.0155866
-78.9033	-3.00533e-36	123.898	974.573	-3.02398e-36	-1.50465	-22.8739	-3.04298e-36	-5.77496e-05	0.250865	-0.00261999
-78.8933	-3.03573e-36	123.883	974.344	-3.05457e-36	-1.50465	-22.8714	-3.07376e-36	-5.7764e-05	0.250869	0.00801999
-78.8833	-3.06643e-36	123.868	974.115	-3.08546e-36	-1.50465	-22.8689	-3.10485e-36	-5.77784e-05	0.250872	0.0098227
-78.8733	-3.09744e-36	123.853	973.887	-3.11666e-36	-1.50465	-22.8664	-3.13625e-36	-5.77927e-05	0.250876	0.00291213
-78.8633	-3.12876e-36	123.838	973.658	-3.14818e-36	-1.50465	-22.8638	-3.16797e-36	-5.78071e-05	0.25088	-0.0086537
-78.8533	-3.1604e-36	123.823	973.429	-3.18002e-36	-1.50465	-22.8613	-3.20001e-36	-5.78215e-05	0.250884	-0.0189986
-78.8433	-3.19236e-36	123.807	973.201	-3.21219e-36	-1.50465	-22.8588	-3.23238e-36	-5.78359e-05	0.250888	-0.0215319
-78.8333	-3.22465e-36	123.792	972.972	-3.24467e-36	-1.50465	-22.8563	-3.26507e-36	-5.78504e-05	0.250891	-0.00984799
-78.8233	-3.25726e-36	123.777	972.744	-3.27749e-36	-1.50465	-22.8538	-3.2981e-36	-5.78648e-05	0.250895	0.00394154
-78.8133	-3.2902e-36	123.762	972.515	-3.31064e-36	-1.50465	-22.8513	-3.33146e-36	-5.78792e-05	0.250899	0.00963601
-78.8033	-3.32347e-36	123.747	972.287	-3.34412e-36	-1.50465	-22.8488	-3.36515e-36	-5.78936e-05	0.250902	0.008459
-78.7933	-3.35708e-36	123.732	972.058	-3.37794e-36	-1.50465	-22.8463	-3.39919e-36	-5.79081e-05	0.250906	-0.00258875
-78.7833	-3.39103e-36	123.717	971.83	-3.4121e-36	-1.50465	-22.8438	-3.43357e-36	-5.79225e-05	0.25091	-0.0138367
-78.7733	-3.42532e-36	123.702	971.601	-3.44661e-36	-1.50465	-22.8413	-3.4683e-36	-5.7937e-05	0.250914	-0.020692
-78.7633	-3.45996e-36	123.687	971.373	-3.48147e-36	-1.50465	-22.8388	-3.50338e-36	-5.79514e-05	0.250918	-0.0170478
-78.7533	-3.49496e-36	123.672	971.144	-3.51668e-36	-1.50466	-22.8362	-3.53881e-36	-5.79659e-05	0.250921	-0.00351718
-78.7433	-3.5303e-36	123.657	970.916	-3.55225e-36	-1.50466	-22.8337	-3.57461e-36	-5.79803e-05	0.250925	0.00795559
-78.7333	-3.566e-36	123.642	970.688	-3.58817e-36	-1.50466	-22.8312	-3.61076e-36	-5.79948e-05	0.250929	0.00942285
-78.7233	-3.60206e-36	123.627	970.459	-3.62446e-36	-1.50466	-22.8287	-3.64728e-36	-5.80093e-05	0.250932	0.00416801
-78.7133	-3.63849e-36	123.612	970.231	-3.66112e-36	-1.50466	-22.8262	-3.68417e-36	-5.80237e-05	0.250936	-0.00626317
-78.7033	-3.67529e-36	123.597	970.003	-3.69815e-36	-1.50466	-22.8237	-3.72144e-36	-5.80382e-05	0.25094	-0.0160944
-78.6933	-3.71246e-36	123.582	969.775	-3.73555e-36	-1.50466	-22.8212	-3.75908e-36	-5.80527e-05	0.250944	-0.0205529
-78.6833	-3.75e-36	123.567	969.546	-3.77333e-36	-1.50466	-22.8187	-3.7971e-36	-5.80672e-05	0.250948	-0.0124787
