A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.74	-2.51583e-05	17.7345	30.0803	-2.64033e-05	-1.53667	-3.79437	-2.7823e-05	-0.00329032	0.0417243	-0.00102117
-8.73	-2.54237e-05	17.7192	30.0423	-2.6683e-05	-1.5367	-3.79395	-2.81191e-05	-0.00329495	0.0417141	-0.0010229
-8.72	-2.56919e-05	17.7038	30.0044	-2.69657e-05	-1.53673	-3.79354	-2.84184e-05	-0.00329957	0.0417038	-0.00102449
-8.71	-2.5963e-05	17.6884	29.9665	-2.72514e-05	-1.53677	-3.79312	-2.87208e-05	-0.00330421	0.0416936	-0.00102598
-8.7	-2.6237e-05	17.6731	29.9285	-2.75401e-05	-1.5368	-3.7927	-2.90266e-05	-0.00330884	0.0416833	-0.00102742
-8.69	-2.65138e-05	17.6577	29.8906	-2.78319e-05	-1.53683	-3.79229	-2.93355e-05	-0.00331349	0.041673	-0.00102881
-8.68	-2.67936e-05	17.6423	29.8527	-2.81268e-05	-1.53687	-3.79187	-2.96478e-05	-0.00331813	0.0416627	-0.00103007
-8.67	-2.70764e-05	17.627	29.8148	-2.84249e-05	-1.5369	-3.79145	-2.99635e-05	-0.00332278	0.0416524	-0.00103118
-8.66	-2.73621e-05	17.6116	29.7769	-2.87261e-05	-1.53693	-3.79104	-3.02825e-05	-0.00332744	0.0416421	-0.00103222
-8.65	-2.76509e-05	17.5962	29.739	-2.90305e-05	-1.53697	-3.79062	-3.06049e-05	-0.0033321	0.0416318	-0.00103321
-8.64	-2.79428e-05	17.5809	29.7011	-2.93382e-05	-1.537	-3.7902	-3.09308e-05	-0.00333676	0.0416215	-0.00103412
-8.63	-2.82377e-05	17.5655	29.6632	-2.96492e-05	-1.53703	-3.78979	-3.12601e-05	-0.00334143	0.0416111	-0.0010349
-8.62	-2.85358e-05	17.5501	29.6253	-2.99634e-05	-1.53707	-3.78937	-3.1593e-05	-0.00334611	0.0416008	-0.00103551
-8.61	-2.8837e-05	17.5347	29.5874	-3.0281e-05	-1.5371	-3.78896	-3.19295e-05	-0.00335078	0.0415904	-0.00103606
-8.6	-2.91414e-05	17.5194	29.5495	-3.0602e-05	-1.53713	-3.78854	-3.22695e-05	-0.00335547	0.04158	-0.00103655
-8.59	-2.9449e-05	17.504	29.5116	-3.09264e-05	-1.53717	-3.78812	-3.26132e-05	-0.00336015	0.0415697	-0.00103695
-8.58	-2.97599e-05	17.4886	29.4737	-3.12543e-05	-1.5372	-3.78771	-3.29606e-05	-0.00336484	0.0415593	-0.00103721
-8.57	-3.00741e-05	17.4733	29.4358	-3.15857e-05	-1.53723	-3.78729	-3.33117e-05	-0.00336954	0.0415489	-0.0010373
-8.56	-3.03917e-05	17.4579	29.398	-3.19206e-05	-1.53727	-3.78688	-3.36665e-05	-0.00337424	0.0415386	-0.00103732
-8.55	-3.07125e-05	17.4425	29.3601	-3.2259e-05	-1.5373	-3.78646	-3.40252e-05	-0.00337894	0.0415282	-0.00103729
-8.54	-3.10368e-05	17.4271	29.3222	-3.26011e-05	-1.53733	-3.78605	-3.43877e-05	-0.00338365	0.0415178	-0.00103714
-8.53	-3.13646e-05	17.4118	29.2844	-3.29468e-05	-1.53737	-3.78563	-3.4754e-05	-0.00338836	0.0415074	-0.00103685
-8.52	-3.16958e-05	17.3964	29.2465	-3.32962e-05	-1.5374	-3.78522	-3.51243e-05	-0.00339307	0.0414971	-0.00103639
-8.51	-3.20305e-05	17.381	29.2087	-3.36493e-05	-1.53744	-3.7848	-3.54986e-05	-0.00339779	0.0414867	-0.00103586
-8.5	-3.23688e-05	17.3656	29.1708	-3.40062e-05	-1.53747	-3.78439	-3.58769e-05	-0.00340252	0.0414764	-0.00103525
