A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.77	-3.44461e-36	124.075	60.6769	-3.46612e-36	-1.50468	-0.904333	-3.48803e-36	-5.84684e-05	0.0021621	2.16898e-05
-78.76	-3.47945e-36	124.06	60.6678	-3.50118e-36	-1.50468	-0.904312	-3.52331e-36	-5.8483e-05	0.00216232	2.16938e-05
-78.75	-3.51464e-36	124.045	60.6588	-3.53659e-36	-1.50468	-0.90429	-3.55895e-36	-5.84977e-05	0.00216254	2.16996e-05
-78.74	-3.55018e-36	124.03	60.6498	-3.57236e-36	-1.50468	-0.904268	-3.59495e-36	-5.85123e-05	0.00216275	2.17039e-05
-78.73	-3.58609e-36	124.015	60.6407	-3.60849e-36	-1.50468	-0.904247	-3.63131e-36	-5.8527e-05	0.00216297	2.17088e-05
-78.72	-3.62235e-36	124	60.6317	-3.64498e-36	-1.50468	-0.904225	-3.66804e-36	-5.85417e-05	0.00216319	2.17144e-05
-78.71	-3.65899e-36	123.985	60.6226	-3.68185e-36	-1.50468	-0.904203	-3.70514e-36	-5.85563e-05	0.0021634	2.17184e-05
-78.7	-3.69599e-36	123.97	60.6136	-3.71909e-36	-1.50468	-0.904182	-3.74262e-36	-5.8571e-05	0.00216362	2.17241e-05
-78.69	-3.73337e-36	123.955	60.6046	-3.7567e-36	-1.50468	-0.90416	-3.78047e-36	-5.85857e-05	0.00216384	2.17287e-05
-78.68	-3.77113e-36	123.94	60.5955	-3.7947e-36	-1.50468	-0.904139	-3.81871e-36	-5.86004e-05	0.00216406	2.17334e-05
-78.67	-3.80927e-36	123.925	60.5865	-3.83308e-36	-1.50468	-0.904117	-3.85734e-36	-5.86151e-05	0.00216427	2.17391e-05
-78.66	-3.84779e-36	123.91	60.5774	-3.87185e-36	-1.50468	-0.904095	-3.89635e-36	-5.86298e-05	0.00216449	2.1743e-05
-78.65	-3.8867e-36	123.895	60.5684	-3.91101e-36	-1.50468	-0.904074	-3.93577e-36	-5.86445e-05	0.00216471	2.17486e-05
-78.64	-3.92601e-36	123.88	60.5593	-3.95056e-36	-1.50468	-0.904052	-3.97558e-36	-5.86592e-05	0.00216493	2.17536e-05
-78.63	-3.96572e-36	123.865	60.5503	-3.99052e-36	-1.50468	-0.90403	-4.01579e-36	-5.8674e-05	0.00216514	2.17579e-05
-78.62	-4.00582e-36	123.85	60.5413	-4.03088e-36	-1.50468	-0.904009	-4.05641e-36	-5.86887e-05	0.00216536	2.17638e-05
-78.61	-4.04634e-36	123.834	60.5322	-4.07165e-36	-1.50468	-0.903987	-4.09744e-36	-5.87034e-05	0.00216558	2.17679e-05
-78.6	-4.08726e-36	123.819	60.5232	-4.11283e-36	-1.50469	-0.903965	-4.13888e-36	-5.87182e-05	0.0021658	2.17732e-05
-78.59	-4.12859e-36	123.804	60.5141	-4.15443e-36	-1.50469	-0.903944	-4.18075e-36	-5.87329e-05	0.00216601	2.17786e-05
-78.58	-4.17035e-36	123.789	60.5051	-4.19645e-36	-1.50469	-0.903922	-4.22304e-36	-5.87477e-05	0.00216623	2.17826e-05
