A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.41	-1.25506e-05	18.5633	30.366	-1.31457e-05	-1.53515	-3.50452	-1.38229e-05	-0.00314976	0.0211652	-0.00370679
-9.4	-1.26828e-05	18.548	30.331	-1.32847e-05	-1.53518	-3.50431	-1.39697e-05	-0.00315469	0.0211281	-0.00372118
-9.39	-1.28163e-05	18.5326	30.2959	-1.34251e-05	-1.53521	-3.50409	-1.4118e-05	-0.00315962	0.0210908	-0.00373569
-9.38	-1.29513e-05	18.5173	30.2609	-1.3567e-05	-1.53524	-3.50388	-1.4268e-05	-0.00316457	0.0210534	-0.00375011
-9.37	-1.30877e-05	18.5019	30.2259	-1.37105e-05	-1.53527	-3.50367	-1.44195e-05	-0.00316953	0.0210158	-0.00376457
-9.36	-1.32255e-05	18.4866	30.1908	-1.38554e-05	-1.53531	-3.50346	-1.45726e-05	-0.00317449	0.0209781	-0.00377902
-9.35	-1.33648e-05	18.4712	30.1558	-1.40019e-05	-1.53534	-3.50325	-1.47274e-05	-0.00317946	0.0209402	-0.00379343
-9.34	-1.35055e-05	18.4558	30.1208	-1.415e-05	-1.53537	-3.50304	-1.48838e-05	-0.00318445	0.0209022	-0.00380791
-9.33	-1.36478e-05	18.4405	30.0857	-1.42996e-05	-1.5354	-3.50284	-1.50419e-05	-0.00318944	0.0208641	-0.00382227
-9.32	-1.37915e-05	18.4251	30.0507	-1.44508e-05	-1.53543	-3.50263	-1.52017e-05	-0.00319444	0.0208258	-0.00383678
-9.31	-1.39368e-05	18.4098	30.0157	-1.46036e-05	-1.53547	-3.50242	-1.53632e-05	-0.00319945	0.0207873	-0.00385109
-9.3	-1.40836e-05	18.3944	29.9806	-1.47581e-05	-1.5355	-3.50221	-1.55264e-05	-0.00320447	0.0207488	-0.0038656
-9.29	-1.4232e-05	18.3791	29.9456	-1.49142e-05	-1.53553	-3.502	-1.56914e-05	-0.0032095	0.02071	-0.00387988
-9.28	-1.43819e-05	18.3637	29.9106	-1.50719e-05	-1.53556	-3.5018	-1.58581e-05	-0.00321453	0.0206712	-0.00389438
-9.27	-1.45334e-05	18.3484	29.8756	-1.52313e-05	-1.53559	-3.50159	-1.60266e-05	-0.00321958	0.0206321	-0.00390862
-9.26	-1.46865e-05	18.333	29.8406	-1.53925e-05	-1.53563	-3.50138	-1.61969e-05	-0.00322463	0.020593	-0.00392311
-9.25	-1.48413e-05	18.3177	29.8056	-1.55553e-05	-1.53566	-3.50118	-1.63691e-05	-0.0032297	0.0205537	-0.00393733
-9.24	-1.49977e-05	18.3023	29.7706	-1.57198e-05	-1.53569	-3.50097	-1.6543e-05	-0.00323477	0.0205142	-0.00395179
-9.23	-1.51557e-05	18.2869	29.7355	-1.58861e-05	-1.53572	-3.50077	-1.67188e-05	-0.00323985	0.0204746	-0.003966
-9.22	-1.53154e-05	18.2716	29.7005	-1.60542e-05	-1.53576	-3.50056	-1.68966e-05	-0.00324494	0.0204349	-0.00398042
-9.21	-1.54768e-05	18.2562	29.6655	-1.62241e-05	-1.53579	-3.50036	-1.70762e-05	-0.00325004	0.020395	-0.00399471
