A	Vg	Vf	k	w
-76.7933	1.42318e+70	0	2.94205e-68	2.1969e-67
-76.7833	1.39482e+70	0	3.00148e-68	2.24113e-67
-76.7733	1.36703e+70	0	3.06211e-68	2.28626e-67
-76.7633	1.33979e+70	0	3.12397e-68	2.33229e-67
-76.7533	1.31309e+70	0	3.18708e-68	2.37925e-67
-76.7433	1.28692e+70	0	3.25146e-68	2.42716e-67
-76.7333	1.26128e+70	0	3.31714e-68	2.47603e-67
-76.7233	1.23615e+70	0	3.38415e-68	2.52589e-67
-76.7133	1.21152e+70	0	3.45252e-68	2.57675e-67
-76.7033	1.18737e+70	0	3.52226e-68	2.62863e-67
-76.6933	1.16371e+70	0	3.59341e-68	2.68156e-67
-76.6833	1.14052e+70	0	3.666e-68	2.73555e-67
-76.6733	1.1178e+70	0	3.74006e-68	2.79063e-67
-76.6633	1.09552e+70	0	3.81561e-68	2.84682e-67
-76.6533	1.07369e+70	0	3.89269e-68	2.90414e-67
-76.6433	1.0523e+70	0	3.97133e-68	2.96262e-67
-76.6333	1.03133e+70	0	4.05155e-68	3.02227e-67
-76.6233	1.01078e+70	0	4.1334e-68	3.08313e-67
-76.6133	9.90637e+69	0	4.2169e-68	3.14521e-67
-76.6033	9.70897e+69	0	4.30208e-68	3.20854e-67
-76.5933	9.5155e+69	0	4.38899e-68	3.27314e-67
-76.5833	9.32588e+69	0	4.47765e-68	3.33905e-67
-76.5733	9.14005e+69	0	4.5681e-68	3.40628e-67
-76.5633	8.95792e+69	0	4.66038e-68	3.47486e-67
-76.5533	8.77941e+69	0	4.75453e-68	3.54483e-67
-76.5433	8.60447e+69	0	4.85057e-68	3.61621e-67
-76.5333	8.433e+69	0	4.94856e-68	3.68902e-67
-76.5233	8.26496e+69	0	5.04853e-68	3.7633e-67
-76.5133	8.10027e+69	0	5.15051e-68	3.83907e-67
-76.5033	7.93885e+69	0	5.25456e-68	3.91637e-67
-76.4933	7.78065e+69	0	5.3607e-68	3.99523e-67
-76.4833	7.62561e+69	0	5.46899e-68	4.07567e-67
-76.4733	7.47365e+69	0	5.57947e-68	4.15774e-67
-76.4633	7.32473e+69	0	5.69218e-68	4.24145e-67
-76.4533	7.17877e+69	0	5.80717e-68	4.32685e-67
-76.4433	7.03571e+69	0	5.92448e-68	4.41397e-67
-76.4333	6.89551e+69	0	6.04416e-68	4.50285e-67
-76.4233	6.75811e+69	0	6.16626e-68	4.59352e-67
-76.4133	6.62344e+69	0	6.29082e-68	4.68601e-67
-76.4033	6.49145e+69	0	6.4179e-68	4.78036e-67
-76.3933	6.36209e+69	0	6.54755e-68	4.87661e-67
-76.3833	6.23532e+69	0	6.67982e-68	4.9748e-67
-76.3733	6.11106e+69	0	6.81476e-68	5.07497e-67
-76.3633	5.98929e+69	0	6.95242e-68	5.17715e-67
-76.3533	5.86994e+69	0	7.09287e-68	5.28139e-67
-76.3433	5.75297e+69	0	7.23615e-68	5.38774e-67
-76.3333	5.63832e+69	0	7.38233e-68	5.49622e-67
-76.3233	5.52597e+69	0	7.53146e-68	5.60688e-67
-76.3133	5.41585e+69	0	7.6836e-68	5.71978e-67
-76.3033	5.30793e+69	0	7.83882e-68	5.83494e-67
-76.2933	5.20216e+69	0	7.99717e-68	5.95243e-67
-76.2833	5.09849e+69	0	8.15872e-68	6.07228e-67
-76.2733	4.99689e+69	0	8.32353e-68	6.19455e-67
-76.2633	4.89732e+69	0	8.49168e-68	6.31927e-67
-76.2533	4.79973e+69	0	8.66322e-68	6.44651e-67
-76.2433	4.70408e+69	0	8.83822e-68	6.57631e-67
-76.2333	4.61034e+69	0	9.01676e-68	6.70872e-67
-76.2233	4.51847e+69	0	9.19891e-68	6.8438e-67
-76.2133	4.42843e+69	0	9.38474e-68	6.9816e-67
-76.2033	4.34018e+69	0	9.57432e-68	7.12217e-67
-76.1933	4.25369e+69	0	9.76773e-68	7.26558e-67
-76.1833	4.16892e+69	0	9.96504e-68	7.41187e-67
-76.1733	4.08585e+69	0	1.01663e-67	7.5611e-67
-76.1633	4.00443e+69	0	1.03717e-67	7.71335e-67
-76.1533	3.92463e+69	0	1.05812e-67	7.86865e-67
-76.1433	3.84642e+69	0	1.0795e-67	8.02709e-67
-76.1333	3.76977e+69	0	1.10131e-67	8.18871e-67
-76.1233	3.69465e+69	0	1.12355e-67	8.35359e-67
-76.1133	3.62102e+69	0	1.14625e-67	8.52178e-67
-76.1033	3.54886e+69	0	1.16941e-67	8.69337e-67
-76.0933	3.47814e+69	0	1.19303e-67	8.86841e-67
-76.0833	3.40883e+69	0	1.21713e-67	9.04697e-67
-76.0733	3.3409e+69	0	1.24172e-67	9.22913e-67
-76.0633	3.27433e+69	0	1.2668e-67	9.41495e-67
-76.0533	3.20908e+69	0	1.29239e-67	9.60452e-67
-76.0433	3.14513e+69	0	1.3185e-67	9.7979e-67
-76.0333	3.08245e+69	0	1.34513e-67	9.99518e-67
-76.0233	3.02103e+69	0	1.37231e-67	1.01964e-66
-76.0133	2.96082e+69	0	1.40003e-67	1.04017e-66
-76.0033	2.90182e+69	0	1.42831e-67	1.06112e-66
-75.9933	2.84399e+69	0	1.45716e-67	1.08248e-66
-75.9833	2.78732e+69	0	1.4866e-67	1.10428e-66
-75.9733	2.73177e+69	0	1.51663e-67	1.12651e-66
-75.9633	2.67734e+69	0	1.54727e-67	1.14919e-66
-75.9533	2.62398e+69	0	1.57852e-67	1.17233e-66
-75.9433	2.57169e+69	0	1.61041e-67	1.19594e-66
-75.9333	2.52044e+69	0	1.64294e-67	1.22002e-66
-75.9233	2.47022e+69	0	1.67613e-67	1.24458e-66
-75.9133	2.42099e+69	0	1.70999e-67	1.26964e-66
-75.9033	2.37274e+69	0	1.74453e-67	1.2952e-66
-75.8933	2.32546e+69	0	1.77978e-67	1.32128e-66
-75.8833	2.27912e+69	0	1.81573e-67	1.34788e-66
-75.8733	2.2337e+69	0	1.85241e-67	1.37502e-66
-75.8633	2.18919e+69	0	1.88983e-67	1.40271e-66
-75.8533	2.14556e+69	0	1.928e-67	1.43095e-66
-75.8433	2.1028e+69	0	1.96695e-67	1.45976e-66
-75.8333	2.0609e+69	0	2.00669e-67	1.48916e-66
-75.8233	2.01983e+69	0	2.04722e-67	1.51914e-66
-75.8133	1.97958e+69	0	2.08858e-67	1.54973e-66
-75.8033	1.94013e+69	0	2.13077e-67	1.58093e-66
-75.7933	1.90147e+69	0	2.17381e-67	1.61276e-66
-75.7833	1.86357e+69	0	2.21773e-67	1.64523e-66
-75.7733	1.82644e+69	0	2.26253e-67	1.67836e-66
-75.7633	1.79004e+69	0	2.30823e-67	1.71215e-66
-75.7533	1.75437e+69	0	2.35486e-67	1.74662e-66
-75.7433	1.7194e+69	0	2.40243e-67	1.78179e-66
-75.7333	1.68514e+69	0	2.45096e-67	1.81767e-66
-75.7233	1.65156e+69	0	2.50047e-67	1.85426e-66
-75.7133	1.61865e+69	0	2.55099e-67	1.8916e-66
-75.7033	1.58639e+69	0	2.60252e-67	1.92968e-66
-75.6933	1.55477e+69	0	2.65509e-67	1.96854e-66
-75.6833	1.52379e+69	0	2.70873e-67	2.00817e-66
-75.6733	1.49342e+69	0	2.76345e-67	2.04861e-66
-75.6633	1.46366e+69	0	2.81927e-67	2.08985e-66
-75.6533	1.43449e+69	0	2.87622e-67	2.13193e-66
-75.6433	1.40591e+69	0	2.93433e-67	2.17486e-66
