z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.62982	15.47	6291.78	6494.32	6498.09	6291.28	6494.32
2.62823	15.4488	6276.49	6478.74	6482.5	6275.98	6478.74
2.62663	15.4277	6261.22	6463.18	6466.94	6260.71	6463.18
2.62503	15.4066	6245.97	6447.65	6451.4	6245.46	6447.65
2.62343	15.3855	6230.74	6432.13	6435.88	6230.23	6432.13
2.62183	15.3643	6215.53	6416.63	6420.38	6215.02	6416.63
2.62022	15.3432	6200.35	6401.16	6404.91	6199.83	6401.16
2.61862	15.3221	6185.18	6385.7	6389.45	6184.67	6385.7
2.61702	15.301	6170.04	6370.27	6374.02	6169.52	6370.27
2.61541	15.2799	6154.92	6354.86	6358.6	6154.39	6354.86
2.61381	15.2587	6139.81	6339.46	6343.21	6139.29	6339.46
2.6122	15.2376	6124.73	6324.09	6327.84	6124.21	6324.09
2.61059	15.2165	6109.67	6308.74	6312.48	6109.15	6308.74
2.60899	15.1954	6094.63	6293.41	6297.15	6094.1	6293.41
2.60738	15.1743	6079.61	6278.11	6281.84	6079.08	6278.11
2.60577	15.1532	6064.62	6262.82	6266.56	6064.08	6262.82
2.60416	15.1321	6049.64	6247.55	6251.29	6049.11	6247.55
2.60255	15.111	6034.68	6232.31	6236.04	6034.15	6232.31
2.60093	15.09	6019.75	6217.09	6220.81	6019.21	6217.09
2.59932	15.0689	6004.83	6201.88	6205.61	6004.29	6201.88
2.59771	15.0478	5989.94	6186.7	6190.43	5989.4	6186.7
2.59609	15.0267	5975.07	6171.54	6175.26	5974.53	6171.54
2.59448	15.0056	5960.22	6156.4	6160.12	5959.67	6156.4
2.59286	14.9846	5945.39	6141.28	6145	5944.84	6141.28
2.59124	14.9635	5930.58	6126.18	6129.9	5930.03	6126.18
2.58963	14.9424	5915.79	6111.1	6114.82	5915.24	6111.1
2.58801	14.9214	5901.02	6096.04	6099.76	5900.47	6096.04
2.58639	14.9003	5886.27	6081.01	6084.72	5885.72	6081.01
2.58477	14.8792	5871.55	6065.99	6069.7	5870.99	6065.99
2.58314	14.8582	5856.84	6051	6054.71	5856.28	6051
2.58152	14.8371	5842.15	6036.02	6039.73	5841.59	6036.02
2.5799	14.8161	5827.49	6021.07	6024.78	5826.93	6021.07
2.57828	14.795	5812.85	6006.14	6009.84	5812.28	6006.14
2.57665	14.774	5798.22	5991.23	5994.93	5797.66	5991.23
2.57502	14.753	5783.62	5976.33	5980.03	5783.05	5976.33
2.5734	14.7319	5769.04	5961.46	5965.16	5768.47	5961.46
2.57177	14.7109	5754.48	5946.62	5950.31	5753.91	5946.62
2.57014	14.6899	5739.94	5931.79	5935.48	5739.37	5931.79
2.56851	14.6688	5725.42	5916.98	5920.67	5724.84	5916.98
2.56688	14.6478	5710.92	5902.19	5905.88	5710.34	5902.19
2.56525	14.6268	5696.44	5887.42	5891.11	5695.86	5887.42
2.56362	14.6058	5681.99	5872.68	5876.37	5681.41	5872.68
2.56199	14.5847	5667.55	5857.95	5861.64	5666.97	5857.95
2.56035	14.5637	5653.14	5843.25	5846.93	5652.55	5843.25
2.55872	14.5427	5638.74	5828.57	5832.25	5638.15	5828.57
2.55708	14.5217	5624.37	5813.9	5817.58	5623.78	5813.9
2.55545	14.5007	5610.01	5799.26	5802.94	5609.42	5799.26
2.55381	14.4797	5595.68	5784.64	5788.31	5595.08	5784.64
2.55217	14.4587	5581.37	5770.04	5773.71	5580.77	5770.04
2.55053	14.4377	5567.07	5755.46	5759.13	5566.48	5755.46
2.5489	14.4167	5552.8	5740.9	5744.57	5552.2	5740.9
2.54725	14.3957	5538.55	5726.36	5730.02	5537.95	5726.36
2.54561	14.3748	5524.32	5711.84	5715.5	5523.72	5711.84
2.54397	14.3538	5510.11	5697.34	5701	5509.51	5697.34
2.54233	14.3328	5495.92	5682.86	5686.52	5495.31	5682.86
2.54068	14.3118	5481.75	5668.4	5672.06	5481.14	5668.4
2.53904	14.2908	5467.6	5653.97	5657.63	5466.99	5653.97
2.53739	14.2699	5453.48	5639.55	5643.21	5452.86	5639.55
2.53575	14.2489	5439.37	5625.16	5628.81	5438.75	5625.16
2.5341	14.2279	5425.28	5610.78	5614.43	5424.67	5610.78
2.53245	14.207	5411.22	5596.43	5600.08	5410.6	5596.43
2.5308	14.186	5397.17	5582.09	5585.74	5396.55	5582.09
2.52915	14.1651	5383.15	5567.78	5571.42	5382.52	5567.78
2.5275	14.1441	5369.14	5553.49	5557.13	5368.52	5553.49
2.52585	14.1232	5355.16	5539.21	5542.86	5354.53	5539.21
2.52419	14.1022	5341.19	5524.96	5528.6	5340.56	5524.96
2.52254	14.0813	5327.25	5510.73	5514.37	5326.62	5510.73
2.52088	14.0603	5313.33	5496.52	5500.15	5312.69	5496.52
2.51923	14.0394	5299.43	5482.33	5485.96	5298.79	5482.33
2.51757	14.0185	5285.54	5468.16	5471.79	5284.9	5468.16
2.51591	13.9975	5271.68	5454.01	5457.64	5271.04	5454.01
2.51426	13.9766	5257.84	5439.88	5443.51	5257.2	5439.88
2.5126	13.9557	5244.02	5425.77	5429.39	5243.37	5425.77
2.51094	13.9348	5230.22	5411.68	5415.3	5229.57	5411.68
2.50928	13.9139	5216.44	5397.61	5401.23	5215.79	5397.61
2.50761	13.8929	5202.68	5383.56	5387.18	5202.03	5383.56
2.50595	13.872	5188.94	5369.54	5373.15	5188.29	5369.54
2.50429	13.8511	5175.22	5355.53	5359.14	5174.57	5355.53
2.50262	13.8302	5161.52	5341.54	5345.16	5160.86	5341.54
2.50096	13.8093	5147.84	5327.58	5331.19	5147.18	5327.58
2.49929	13.7884	5134.18	5313.63	5317.24	5133.52	5313.63
2.49762	13.7675	5120.55	5299.7	5303.31	5119.88	5299.7
2.49595	13.7466	5106.93	5285.8	5289.4	5106.26	5285.8
2.49428	13.7258	5093.33	5271.91	5275.52	5092.66	5271.91
2.49261	13.7049	5079.75	5258.05	5261.65	5079.08	5258.05
2.49094	13.684	5066.2	5244.2	5247.8	5065.53	5244.2
2.48927	13.6631	5052.66	5230.38	5233.97	5051.99	5230.38
2.4876	13.6422	5039.14	5216.57	5220.17	5038.47	5216.57
2.48592	13.6214	5025.65	5202.79	5206.38	5024.97	5202.79
2.48425	13.6005	5012.17	5189.03	5192.62	5011.49	5189.03
2.48257	13.5796	4998.72	5175.28	5178.87	4998.03	5175.28
2.48089	13.5588	4985.28	5161.56	5165.15	4984.6	5161.56
2.47921	13.5379	4971.86	5147.85	5151.44	4971.18	5147.85
2.47754	13.5171	4958.47	5134.17	5137.75	4957.78	5134.17
2.47586	13.4962	4945.09	5120.51	5124.09	4944.4	5120.51
2.47418	13.4754	4931.74	5106.87	5110.44	4931.05	5106.87
2.47249	13.4545	4918.4	5093.24	5096.82	4917.71	5093.24
2.47081	13.4337	4905.09	5079.64	5083.22	4904.39	5079.64
2.46913	13.4128	4891.8	5066.06	5069.63	4891.1	5066.06
2.46744	13.392	4878.52	5052.5	5056.07	4877.82	5052.5
2.46576	13.3712	4865.27	5038.96	5042.52	4864.56	5038.96
2.46407	13.3503	4852.03	5025.43	5029	4851.33	5025.43
2.46238	13.3295	4838.82	5011.93	5015.5	4838.11	5011.93
2.46069	13.3087	4825.62	4998.45	5002.01	4824.92	4998.45
2.45901	13.2879	4812.45	4984.99	4988.55	4811.74	4984.99
2.45731	13.267	4799.3	4971.55	4975.1	4798.58	4971.55
2.45562	13.2462	4786.16	4958.12	4961.68	4785.45	4958.12
2.45393	13.2254	4773.05	4944.72	4948.28	4772.33	4944.72
2.45224	13.2046	4759.95	4931.34	4934.89	4759.23	4931.34
2.45054	13.1838	4746.88	4917.98	4921.53	4746.16	4917.98
2.44885	13.163	4733.83	4904.64	4908.19	4733.1	4904.64
2.44715	13.1422	4720.79	4891.32	4894.86	4720.07	4891.32
2.44546	13.1214	4707.78	4878.02	4881.56	4707.05	4878.02
2.44376	13.1006	4694.78	4864.74	4868.28	4694.05	4864.74
2.44206	13.0799	4681.81	4851.47	4855.01	4681.08	4851.47
2.44036	13.0591	4668.86	4838.23	4841.77	4668.12	4838.23
2.43866	13.0383	4655.92	4825.01	4828.54	4655.19	4825.01
2.43696	13.0175	4643.01	4811.81	4815.34	4642.27	4811.81
2.43525	12.9967	4630.11	4798.63	4802.16	4629.37	4798.63
2.43355	12.976	4617.24	4785.47	4788.99	4616.5	4785.47
2.43184	12.9552	4604.38	4772.32	4775.85	4603.64	4772.32
2.43014	12.9345	4591.55	4759.2	4762.73	4590.8	4759.2
2.42843	12.9137	4578.74	4746.1	4749.62	4577.99	4746.1
2.42672	12.8929	4565.94	4733.02	4736.54	4565.19	4733.02
2.42501	12.8722	4553.16	4719.96	4723.47	4552.41	4719.96
2.4233	12.8514	4540.41	4706.91	4710.43	4539.65	4706.91
2.42159	12.8307	4527.67	4693.89	4697.4	4526.92	4693.89
