z	u	VVM	VAVM	VPSM	VSM	VSAVM
6.56565	7.46837	277.735	284.001	289.175	2.34447e+10	3.55476e+99
6.565	7.46766	277.689	283.955	289.129	2.33074e+10	3.39583e+99
6.56435	7.46694	277.642	283.909	289.084	2.3171e+10	3.24401e+99
6.5637	7.46622	277.596	283.864	289.038	2.30354e+10	3.09898e+99
6.56305	7.46551	277.55	283.818	288.992	2.29006e+10	2.96044e+99
6.5624	7.46479	277.504	283.772	288.946	2.27666e+10	2.82809e+99
6.56175	7.46408	277.458	283.726	288.9	2.26334e+10	2.70165e+99
6.5611	7.46336	277.411	283.68	288.854	2.25009e+10	2.58087e+99
6.56045	7.46265	277.365	283.634	288.809	2.23692e+10	2.46549e+99
6.5598	7.46193	277.319	283.588	288.763	2.22383e+10	2.35527e+99
6.55915	7.46121	277.273	283.543	288.717	2.21082e+10	2.24998e+99
6.5585	7.4605	277.226	283.497	288.671	2.19789e+10	2.14939e+99
6.55785	7.45978	277.18	283.451	288.625	2.18503e+10	2.0533e+99
6.5572	7.45907	277.134	283.405	288.579	2.17224e+10	1.96151e+99
6.55655	7.45835	277.088	283.359	288.533	2.15953e+10	1.87382e+99
6.5559	7.45763	277.042	283.313	288.488	2.1469e+10	1.79005e+99
6.55525	7.45692	276.995	283.267	288.442	2.13434e+10	1.71003e+99
6.5546	7.4562	276.949	283.222	288.396	2.12185e+10	1.63358e+99
6.55395	7.45549	276.903	283.176	288.35	2.10944e+10	1.56056e+99
6.55329	7.45477	276.857	283.13	288.304	2.0971e+10	1.49079e+99
6.55264	7.45405	276.811	283.084	288.258	2.08483e+10	1.42415e+99
6.55199	7.45334	276.764	283.038	288.213	2.07264e+10	1.36048e+99
6.55134	7.45262	276.718	282.992	288.167	2.06052e+10	1.29967e+99
6.55069	7.4519	276.672	282.946	288.121	2.04846e+10	1.24157e+99
6.55004	7.45119	276.626	282.901	288.075	2.03648e+10	1.18607e+99
6.54939	7.45047	276.579	282.855	288.029	2.02457e+10	1.13305e+99
6.54874	7.44975	276.533	282.809	287.983	2.01273e+10	1.0824e+99
6.54809	7.44904	276.487	282.763	287.937	2.00096e+10	1.03401e+99
6.54744	7.44832	276.441	282.717	287.892	1.98926e+10	9.87789e+98
6.54679	7.4476	276.395	282.671	287.846	1.97763e+10	9.43633e+98
6.54613	7.44688	276.348	282.625	287.8	1.96606e+10	9.01452e+98
6.54548	7.44617	276.302	282.58	287.754	1.95457e+10	8.61156e+98
6.54483	7.44545	276.256	282.534	287.708	1.94314e+10	8.22661e+98
6.54418	7.44473	276.21	282.488	287.662	1.93178e+10	7.85887e+98
6.54353	7.44401	276.164	282.442	287.617	1.92048e+10	7.50758e+98
6.54288	7.4433	276.117	282.396	287.571	1.90925e+10	7.17198e+98
6.54223	7.44258	276.071	282.35	287.525	1.89809e+10	6.8514e+98
6.54157	7.44186	276.025	282.304	287.479	1.88699e+10	6.54514e+98
6.54092	7.44114	275.979	282.258	287.433	1.87596e+10	6.25257e+98
6.54027	7.44043	275.932	282.213	287.387	1.86499e+10	5.97308e+98
6.53962	7.43971	275.886	282.167	287.341	1.85409e+10	5.70609e+98
6.53897	7.43899	275.84	282.121	287.296	1.84325e+10	5.45103e+98
6.53831	7.43827	275.794	282.075	287.25	1.83248e+10	5.20738e+98
6.53766	7.43756	275.748	282.029	287.204	1.82177e+10	4.97461e+98
6.53701	7.43684	275.701	281.983	287.158	1.81112e+10	4.75226e+98
6.53636	7.43612	275.655	281.937	287.112	1.80053e+10	4.53984e+98
6.53571	7.4354	275.609	281.892	287.066	1.79001e+10	4.33692e+98
6.53505	7.43468	275.563	281.846	287.021	1.77955e+10	4.14306e+98
6.5344	7.43396	275.516	281.8	286.975	1.76915e+10	3.95788e+98
6.53375	7.43325	275.47	281.754	286.929	1.75881e+10	3.78097e+98
6.5331	7.43253	275.424	281.708	286.883	1.74853e+10	3.61197e+98
6.53244	7.43181	275.378	281.662	286.837	1.73831e+10	3.45053e+98
6.53179	7.43109	275.332	281.616	286.791	1.72816e+10	3.2963e+98
6.53114	7.43037	275.285	281.57	286.745	1.71806e+10	3.14897e+98
6.53049	7.42965	275.239	281.525	286.7	1.70802e+10	3.00822e+98
6.52983	7.42893	275.193	281.479	286.654	1.69804e+10	2.87376e+98
6.52918	7.42822	275.147	281.433	286.608	1.68812e+10	2.74532e+98
6.52853	7.4275	275.1	281.387	286.562	1.67825e+10	2.62261e+98
6.52788	7.42678	275.054	281.341	286.516	1.66845e+10	2.50539e+98
6.52722	7.42606	275.008	281.295	286.47	1.6587e+10	2.39341e+98
6.52657	7.42534	274.962	281.249	286.424	1.64901e+10	2.28644e+98
6.52592	7.42462	274.915	281.203	286.379	1.63938e+10	2.18425e+98
6.52526	7.4239	274.869	281.158	286.333	1.6298e+10	2.08662e+98
6.52461	7.42318	274.823	281.112	286.287	1.62028e+10	1.99336e+98
6.52396	7.42246	274.777	281.066	286.241	1.61082e+10	1.90427e+98
6.5233	7.42174	274.731	281.02	286.195	1.60141e+10	1.81916e+98
6.52265	7.42102	274.684	280.974	286.149	1.59205e+10	1.73785e+98
6.522	7.4203	274.638	280.928	286.103	1.58276e+10	1.66018e+98
6.52134	7.41959	274.592	280.882	286.058	1.57351e+10	1.58598e+98
6.52069	7.41887	274.546	280.837	286.012	1.56432e+10	1.5151e+98
6.52004	7.41815	274.499	280.791	285.966	1.55519e+10	1.44739e+98
