z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.25031	44.0621	84467.7	100536	100540	84467.8	100536
8.24975	44.053	84431.1	100494	100499	84431.1	100494
8.2492	44.0439	84394.4	100453	100457	84394.5	100453
8.24864	44.0348	84357.8	100411	100415	84357.8	100411
8.24808	44.0257	84321.2	100370	100374	84321.2	100370
8.24752	44.0166	84284.6	100328	100332	84284.6	100328
8.24696	44.0075	84248	100287	100291	84248	100287
8.2464	43.9984	84211.4	100245	100249	84211.4	100245
8.24584	43.9893	84174.8	100204	100208	84174.8	100204
8.24529	43.9802	84138.3	100162	100166	84138.3	100162
8.24473	43.9711	84101.7	100121	100125	84101.7	100121
8.24417	43.962	84065.2	100079	100083	84065.2	100079
8.24361	43.9529	84028.6	100038	100042	84028.6	100038
8.24305	43.9438	83992.1	99996.3	100000	83992.1	99996.3
8.24249	43.9347	83955.6	99954.9	99958.9	83955.6	99954.9
8.24193	43.9256	83919.1	99913.4	99917.5	83919.1	99913.4
8.24137	43.9165	83882.6	99872	99876.1	83882.6	99872
8.24082	43.9074	83846.1	99830.6	99834.7	83846.1	99830.6
8.24026	43.8983	83809.7	99789.2	99793.3	83809.7	99789.2
8.2397	43.8892	83773.2	99747.9	99751.9	83773.2	99747.9
8.23914	43.8801	83736.8	99706.5	99710.5	83736.8	99706.5
8.23858	43.8711	83700.4	99665.2	99669.2	83700.4	99665.2
8.23802	43.862	83663.9	99623.8	99627.9	83663.9	99623.8
8.23746	43.8529	83627.5	99582.5	99586.5	83627.5	99582.5
8.2369	43.8438	83591.1	99541.2	99545.2	83591.1	99541.2
8.23634	43.8347	83554.7	99499.9	99503.9	83554.8	99499.9
8.23578	43.8256	83518.4	99458.6	99462.6	83518.4	99458.6
8.23522	43.8165	83482	99417.3	99421.3	83482	99417.3
8.23466	43.8075	83445.7	99376	99380.1	83445.7	99376
8.23411	43.7984	83409.3	99334.8	99338.8	83409.3	99334.8
8.23355	43.7893	83373	99293.5	99297.6	83373	99293.5
8.23299	43.7802	83336.7	99252.3	99256.4	83336.7	99252.3
8.23243	43.7711	83300.4	99211.1	99215.1	83300.4	99211.1
8.23187	43.7621	83264.1	99169.9	99173.9	83264.1	99169.9
8.23131	43.753	83227.8	99128.7	99132.7	83227.8	99128.7
8.23075	43.7439	83191.5	99087.5	99091.6	83191.5	99087.5
8.23019	43.7348	83155.3	99046.4	99050.4	83155.3	99046.4
8.22963	43.7257	83119	99005.2	99009.2	83119	99005.2
8.22907	43.7167	83082.8	98964.1	98968.1	83082.8	98964.1
8.22851	43.7076	83046.5	98922.9	98927	83046.6	98922.9
8.22795	43.6985	83010.3	98881.8	98885.8	83010.3	98881.8
8.22739	43.6895	82974.1	98840.7	98844.7	82974.1	98840.7
