A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-54.35	-1.66235e-25	87.4332	19.1259	-1.67724e-25	-1.5067	-0.116818	-1.69254e-25	-0.000120374	-0.00135662	1.32171e+07
-54.34	-1.67921e-25	87.4181	19.1247	-1.69426e-25	-1.5067	-0.116832	-1.70971e-25	-0.000120417	-0.00135702	1.3144e+07
-54.33	-1.69624e-25	87.403	19.1236	-1.71144e-25	-1.50671	-0.116845	-1.72705e-25	-0.000120461	-0.00135743	1.30713e+07
-54.32	-1.71344e-25	87.388	19.1224	-1.7288e-25	-1.50671	-0.116859	-1.74457e-25	-0.000120504	-0.00135783	1.2999e+07
-54.31	-1.73081e-25	87.3729	19.1212	-1.74633e-25	-1.50671	-0.116872	-1.76227e-25	-0.000120548	-0.00135823	1.2927e+07
-54.3	-1.74837e-25	87.3578	19.12	-1.76404e-25	-1.50671	-0.116886	-1.78014e-25	-0.000120591	-0.00135863	1.28555e+07
-54.29	-1.7661e-25	87.3428	19.1189	-1.78193e-25	-1.50671	-0.116899	-1.7982e-25	-0.000120635	-0.00135904	1.27844e+07
-54.28	-1.78401e-25	87.3277	19.1177	-1.80001e-25	-1.50671	-0.116913	-1.81644e-25	-0.000120678	-0.00135944	1.27137e+07
-54.27	-1.8021e-25	87.3126	19.1165	-1.81826e-25	-1.50671	-0.116927	-1.83487e-25	-0.000120721	-0.00135985	1.26434e+07
-54.26	-1.82037e-25	87.2976	19.1154	-1.83671e-25	-1.50671	-0.11694	-1.85348e-25	-0.000120765	-0.00136025	1.25735e+07
-54.25	-1.83883e-25	87.2825	19.1142	-1.85533e-25	-1.50672	-0.116954	-1.87228e-25	-0.000120809	-0.00136065	1.25039e+07
-54.24	-1.85748e-25	87.2674	19.113	-1.87415e-25	-1.50672	-0.116967	-1.89128e-25	-0.000120852	-0.00136106	1.24348e+07
-54.23	-1.87632e-25	87.2524	19.1119	-1.89316e-25	-1.50672	-0.116981	-1.91046e-25	-0.000120896	-0.00136146	1.2366e+07
-54.22	-1.89534e-25	87.2373	19.1107	-1.91236e-25	-1.50672	-0.116995	-1.92984e-25	-0.000120939	-0.00136187	1.22976e+07
