j	t1(j)	t2(j)	t3(j)	t4(j)
2.68	2.771	4.33103	5.82209	7.30599
2.69	2.78452	4.34796	5.84123	7.32666
2.7	2.79805	4.3649	5.86038	7.34733
2.71	2.81159	4.38185	5.87953	7.368
2.72	2.82515	4.39881	5.89869	7.38868
2.73	2.83871	4.41578	5.91786	7.40937
2.74	2.85229	4.43276	5.93704	7.43006
2.75	2.86588	4.44975	5.95623	7.45076
2.76	2.87947	4.46674	5.97543	7.47147
2.77	2.89309	4.48375	5.99463	7.49218
2.78	2.90671	4.50077	6.01385	7.5129
2.79	2.92034	4.5178	6.03307	7.53363
2.8	2.93399	4.53483	6.0523	7.55436
2.81	2.94764	4.55188	6.07154	7.5751
2.82	2.96131	4.56893	6.09078	7.59584
2.83	2.97499	4.586	6.11004	7.6166
2.84	2.98868	4.60307	6.1293	7.63735
2.85	3.00238	4.62016	6.14857	7.65812
2.86	3.01609	4.63725	6.16785	7.67889
2.87	3.02982	4.65436	6.18714	7.69966
2.88	3.04356	4.67147	6.20644	7.72045
2.89	3.05731	4.68859	6.22574	7.74123
2.9	3.07107	4.70572	6.24506	7.76203
2.91	3.08484	4.72286	6.26438	7.78283
2.92	3.09862	4.74001	6.28371	7.80364
2.93	3.11242	4.75717	6.30305	7.82445
2.94	3.12622	4.77434	6.32239	7.84527
2.95	3.14004	4.79152	6.34175	7.8661
2.96	3.15387	4.80871	6.36111	7.88693
2.97	3.16771	4.82591	6.38048	7.90777
2.98	3.18157	4.84311	6.39986	7.92862
2.99	3.19543	4.86033	6.41924	7.94947
3	3.20931	4.87756	6.43864	7.97033
3.01	3.2232	4.89479	6.45804	7.99119
3.02	3.2371	4.91204	6.47745	8.01206
3.03	3.25101	4.92929	6.49687	8.03294
3.04	3.26494	4.94655	6.5163	8.05382
3.05	3.27888	4.96382	6.53573	8.07471
3.06	3.29282	4.98111	6.55518	8.0956
3.07	3.30679	4.9984	6.57463	8.1165
3.08	3.32076	5.0157	6.59409	8.13741
3.09	3.33474	5.033	6.61355	8.15832
3.1	3.34874	5.05032	6.63303	8.17924
3.11	3.36275	5.06765	6.65251	8.20017
3.12	3.37677	5.08499	6.672	8.2211
3.13	3.3908	5.10233	6.6915	8.24204
3.14	3.40484	5.11969	6.711	8.26298
3.15	3.4189	5.13705	6.73052	8.28393
3.16	3.43297	5.15443	6.75004	8.30489
3.17	3.44705	5.17181	6.76957	8.32585
3.18	3.46114	5.1892	6.78911	8.34682
3.19	3.47525	5.2066	6.80865	8.36779
3.2	3.48936	5.22401	6.82821	8.38877
3.21	3.50349	5.24143	6.84777	8.40976
3.22	3.51763	5.25886	6.86734	8.43075
3.23	3.53179	5.2763	6.88691	8.45175
3.24	3.54595	5.29374	6.9065	8.47275
3.25	3.56013	5.3112	6.92609	8.49376
3.26	3.57432	5.32866	6.94569	8.51478
3.27	3.58852	5.34614	6.9653	8.5358
3.28	3.60273	5.36362	6.98491	8.55683
3.29	3.61696	5.38111	7.00453	8.57786
3.3	3.6312	5.39861	7.02416	8.5989
3.31	3.64545	5.41612	7.0438	8.61995
3.32	3.65971	5.43364	7.06345	8.641
3.33	3.67398	5.45117	7.0831	8.66206
3.34	3.68827	5.46871	7.10276	8.68313
3.35	3.70257	5.48626	7.12243	8.7042
3.36	3.71688	5.50381	7.14211	8.72527
3.37	3.7312	5.52138	7.16179	8.74636
3.38	3.74554	5.53895	7.18148	8.76744
3.39	3.75989	5.55653	7.20118	8.78854
3.4	3.77425	5.57412	7.22089	8.80964
3.41	3.78862	5.59172	7.2406	8.83075
3.42	3.803	5.60933	7.26032	8.85186
3.43	3.8174	5.62695	7.28005	8.87298
3.44	3.83181	5.64458	7.29979	8.8941
3.45	3.84623	5.66221	7.31953	8.91523
3.46	3.86066	5.67986	7.33928	8.93637
3.47	3.87511	5.69751	7.35904	8.95751
3.48	3.88957	5.71518	7.37881	8.97865
3.49	3.90404	5.73285	7.39858	8.99981
3.5	3.91852	5.75053	7.41837	9.02097
3.51	3.93301	5.76822	7.43815	9.04213
3.52	3.94752	5.78592	7.45795	9.0633
3.53	3.96204	5.80363	7.47775	9.08448
3.54	3.97657	5.82134	7.49757	9.10566
3.55	3.99111	5.83907	7.51738	9.12685
3.56	4.00567	5.8568	7.53721	9.14805
3.57	4.02024	5.87455	7.55704	9.16925
3.58	4.03482	5.8923	7.57688	9.19045
3.59	4.04941	5.91006	7.59673	9.21167
3.6	4.06402	5.92783	7.61659	9.23288
3.61	4.07863	5.94561	7.63645	9.25411
3.62	4.09326	5.9634	7.65632	9.27534
3.63	4.1079	5.9812	7.6762	9.29657
3.64	4.12256	5.999	7.69608	9.31781
3.65	4.13722	6.01682	7.71597	9.33906
3.66	4.1519	6.03464	7.73587	9.36031
3.67	4.16659	6.05247	7.75578	9.38157
3.68	4.1813	6.07031	7.77569	9.40284
3.69	4.19601	6.08816	7.79561	9.42411
3.7	4.21074	6.10602	7.81554	9.44538
3.71	4.22548	6.12389	7.83548	9.46666
3.72	4.24023	6.14177	7.85542	9.48795
3.73	4.255	6.15965	7.87537	9.50924
3.74	4.26978	6.17755	7.89532	9.53054
3.75	4.28457	6.19545	7.91529	9.55185
3.76	4.29937	6.21336	7.93526	9.57316
3.77	4.31418	6.23128	7.95524	9.59447
3.78	4.32901	6.24921	7.97522	9.6158
3.79	4.34385	6.26715	7.99522	9.63712
3.8	4.3587	6.2851	8.01522	9.65846
3.81	4.37356	6.30305	8.03522	9.6798
3.82	4.38844	6.32102	8.05524	9.70114
3.83	4.40332	6.33899	8.07526	9.72249
3.84	4.41822	6.35697	8.09529	9.74385
3.85	4.43314	6.37496	8.11532	9.76521
3.86	4.44806	6.39296	8.13537	9.78658
3.87	4.463	6.41097	8.15542	9.80795
3.88	4.47795	6.42899	8.17547	9.82933
3.89	4.49291	6.44702	8.19554	9.85071
3.9	4.50788	6.46505	8.21561	9.8721
3.91	4.52287	6.48309	8.23569	9.8935
3.92	4.53787	6.50115	8.25577	9.9149
3.93	4.55288	6.51921	8.27587	9.93631
3.94	4.5679	6.53728	8.29597	9.95772
3.95	4.58293	6.55536	8.31607	9.97914
3.96	4.59798	6.57344	8.33619	10.0006
3.97	4.61304	6.59154	8.35631	10.022
3.98	4.62811	6.60964	8.37643	10.0434
3.99	4.6432	6.62776	8.39657	10.0649
4	4.65829	6.64588	8.41671	10.0863
4.01	4.6734	6.66401	8.43686	10.1078
4.02	4.68852	6.68215	8.45701	10.1292
4.03	4.70366	6.7003	8.47718	10.1507
4.04	4.7188	6.71846	8.49734	10.1722
4.05	4.73396	6.73662	8.51752	10.1936
4.06	4.74913	6.7548	8.5377	10.2151
4.07	4.76431	6.77298	8.55789	10.2366
4.08	4.77951	6.79117	8.57809	10.2581
4.09	4.79471	6.80937	8.5983	10.2796
4.1	4.80993	6.82758	8.61851	10.3011
