j	t1(j)	t2(j)	t3(j)	t4(j)
0.98	-934.3	-4.38097	0.375946	2.08206
0.99	-659.753	-3.39644	0.505536	2.16426
1	-456.765	-2.62177	0.636044	2.2401
1.01	-310.264	-2.01213	0.767654	2.30921
1.02	-207.098	-1.53042	0.90008	2.37188
1.03	-136.186	-1.14644	1.03269	2.4289
1.04	-88.5467	-0.83605	1.16471	2.48146
1.05	-57.1892	-0.580328	1.29535	2.53091
1.06	-36.8912	-0.364715	1.42386	2.57866
1.07	-23.9085	-0.178191	1.54937	2.62601
1.08	-15.6579	-0.0125378	1.67065	2.67405
1.09	-10.4166	0.138235	1.78592	2.72352
1.1	-7.06799	0.2783	1.89296	2.77456
1.11	-4.90394	0.410273	1.98957	2.82666
1.12	-3.48164	0.535426	2.07428	2.87869
1.13	-2.52646	0.653966	2.14675	2.9292
1.14	-1.86841	0.765445	2.20777	2.97688
1.15	-1.40193	0.869231	2.25882	3.02084
1.16	-1.06106	0.964889	2.3016	3.06069
1.17	-0.804206	1.05235	2.33771	3.09641
1.18	-0.604798	1.13191	2.36852	3.12827
1.19	-0.44562	1.2041	2.39513	3.15664
1.2	-0.315313	1.26958	2.41841	3.18191
1.21	-0.206232	1.32905	2.43903	3.20451
1.22	-0.113122	1.38317	2.45751	3.22477
1.23	-0.0322956	1.43254	2.47426	3.24302
1.24	0.0388919	1.4777	2.48958	3.25954
1.25	0.102374	1.51912	2.50371	3.27456
1.26	0.159592	1.5572	2.51687	3.28826
1.27	0.211638	1.5923	2.52919	3.30083
1.28	0.259355	1.62472	2.5408	3.31239
1.29	0.303403	1.65472	2.55181	3.32308
1.3	0.344304	1.68252	2.56228	3.333
1.31	0.382479	1.70833	2.5723	3.34222
1.32	0.41827	1.73233	2.5819	3.35084
1.33	0.451958	1.75466	2.59114	3.3589
1.34	0.483776	1.77546	2.60004	3.36648
1.35	0.513919	1.79485	2.60864	3.37361
1.36	0.542552	1.81294	2.61695	3.38034
1.37	0.569817	1.82984	2.62501	3.38671
1.38	0.595832	1.84562	2.63282	3.39275
1.39	0.620701	1.86037	2.64039	3.39849
1.4	0.644516	1.87416	2.64774	3.40395
1.41	0.667354	1.88707	2.65487	3.40915
1.42	0.689284	1.89914	2.66178	3.41412
1.43	0.710368	1.91045	2.6685	3.41887
1.44	0.730659	1.92103	2.67501	3.42342
1.45	0.750205	1.93095	2.68132	3.42777
1.46	0.76905	1.94023	2.68744	3.43195
1.47	0.787231	1.94893	2.69336	3.43596
1.48	0.804784	1.95709	2.6991	3.43982
1.49	0.821739	1.96473	2.70464	3.44352
1.5	0.838126	1.97189	2.71	3.44708
1.51	0.853969	1.9786	2.71517	3.45051
1.52	0.869293	1.98489	2.72017	3.45381
1.53	0.884118	1.99079	2.72498	3.45698
1.54	0.898465	1.99633	2.72961	3.46003
1.55	0.912352	2.00151	2.73406	3.46297
1.56	0.925795	2.00637	2.73834	3.4658
1.57	0.93881	2.01093	2.74245	3.46852
1.58	0.951411	2.0152	2.74638	3.47113
1.59	0.963612	2.0192	2.75015	3.47364
1.6	0.975425	2.02296	2.75376	3.47606
1.61	0.986861	2.02647	2.7572	3.47837
1.62	0.997931	2.02976	2.76049	3.48059
1.63	1.00865	2.03285	2.76361	3.48271
1.64	1.01901	2.03573	2.76659	3.48474
1.65	1.02904	2.03844	2.76941	3.48668
1.66	1.03875	2.04096	2.77209	3.48853
1.67	1.04813	2.04332	2.77462	3.49029
1.68	1.0572	2.04553	2.77702	3.49197
1.69	1.06596	2.04759	2.77927	3.49356
1.7	1.07442	2.04951	2.78139	3.49506
1.71	1.08259	2.0513	2.78338	3.49649
1.72	1.09048	2.05297	2.78525	3.49782
1.73	1.09808	2.05452	2.78699	3.49908
1.74	1.10541	2.05595	2.78861	3.50026
1.75	1.11247	2.05728	2.79011	3.50135
1.76	1.11927	2.05852	2.79149	3.50237
1.77	1.12581	2.05965	2.79277	3.50331
