j	t1(j)	t2(j)	t3(j)	t4(j)
3.01	1.84733	3.08592	4.32066	5.62591
3.02	1.8518	3.09206	4.32677	5.63213
3.03	1.85625	3.09819	4.33287	5.63835
3.04	1.86068	3.10432	4.33897	5.64456
3.05	1.8651	3.11044	4.34506	5.65076
3.06	1.86951	3.11655	4.35116	5.65695
3.07	1.8739	3.12265	4.35724	5.66313
3.08	1.87827	3.12875	4.36333	5.6693
3.09	1.88263	3.13484	4.36941	5.67547
3.1	1.88697	3.14093	4.37548	5.68163
3.11	1.8913	3.147	4.38155	5.68778
3.12	1.89562	3.15307	4.38762	5.69392
3.13	1.89992	3.15913	4.39369	5.70006
3.14	1.90421	3.16519	4.39975	5.70619
3.15	1.90848	3.17123	4.40581	5.71231
3.16	1.91274	3.17727	4.41186	5.71842
3.17	1.91698	3.1833	4.41791	5.72453
3.18	1.92121	3.18933	4.42396	5.73063
3.19	1.92542	3.19534	4.43	5.73672
3.2	1.92962	3.20135	4.43605	5.74281
3.21	1.93381	3.20735	4.44208	5.74888
3.22	1.93798	3.21334	4.44812	5.75495
3.23	1.94214	3.21932	4.45415	5.76102
3.24	1.94629	3.22529	4.46018	5.76708
3.25	1.95042	3.23126	4.4662	5.77313
3.26	1.95453	3.23722	4.47223	5.77917
3.27	1.95864	3.24316	4.47825	5.78521
3.28	1.96273	3.2491	4.48426	5.79124
3.29	1.9668	3.25504	4.49028	5.79727
3.3	1.97087	3.26096	4.49629	5.80328
3.31	1.97491	3.26687	4.5023	5.8093
3.32	1.97895	3.27278	4.5083	5.8153
3.33	1.98297	3.27868	4.5143	5.8213
3.34	1.98698	3.28456	4.5203	5.82729
3.35	1.99098	3.29044	4.5263	5.83328
3.36	1.99496	3.29631	4.53229	5.83926
3.37	1.99893	3.30217	4.53829	5.84524
3.38	2.00289	3.30802	4.54428	5.85121
3.39	2.00683	3.31387	4.55026	5.85717
3.4	2.01076	3.3197	4.55625	5.86313
3.41	2.01468	3.32552	4.56223	5.86908
3.42	2.01859	3.33134	4.56821	5.87503
3.43	2.02248	3.33714	4.57418	5.88097
3.44	2.02636	3.34294	4.58016	5.88691
3.45	2.03023	3.34872	4.58613	5.89284
3.46	2.03408	3.3545	4.5921	5.89876
3.47	2.03793	3.36026	4.59806	5.90468
3.48	2.04176	3.36602	4.60403	5.9106
3.49	2.04558	3.37177	4.60999	5.9165
3.5	2.04938	3.3775	4.61595	5.92241
3.51	2.05318	3.38323	4.62191	5.92831
3.52	2.05696	3.38895	4.62786	5.9342
3.53	2.06073	3.39465	4.63381	5.94009
3.54	2.06448	3.40035	4.63977	5.94597
3.55	2.06823	3.40603	4.64571	5.95185
3.56	2.07196	3.41171	4.65166	5.95773
3.57	2.07569	3.41738	4.6576	5.9636
3.58	2.0794	3.42303	4.66354	5.96946
3.59	2.0831	3.42868	4.66948	5.97532
3.6	2.08678	3.43431	4.67542	5.98118
3.61	2.09046	3.43993	4.68135	5.98703
