u	GluePotFac	MesonPotFac
0.751595	1.37082	0.171353
0.751699	1.37057	0.171317
0.751803	1.37033	0.171281
0.751907	1.37009	0.171245
0.752011	1.36985	0.171209
0.752115	1.36961	0.171173
0.752219	1.36936	0.171137
0.752323	1.36912	0.171101
0.752427	1.36888	0.171065
0.752531	1.36864	0.171028
0.752635	1.36839	0.170992
0.752739	1.36815	0.170956
0.752843	1.36791	0.17092
0.752947	1.36767	0.170884
0.753051	1.36742	0.170848
0.753155	1.36718	0.170812
0.753259	1.36694	0.170776
0.753363	1.3667	0.17074
0.753467	1.36645	0.170704
0.753571	1.36621	0.170668
0.753675	1.36597	0.170632
0.753779	1.36573	0.170596
0.753883	1.36548	0.17056
0.753987	1.36524	0.170524
0.754091	1.365	0.170488
0.754195	1.36475	0.170451
0.754299	1.36451	0.170415
0.754403	1.36427	0.170379
0.754507	1.36402	0.170343
0.754611	1.36378	0.170307
0.754715	1.36354	0.170271
0.754819	1.3633	0.170235
0.754923	1.36305	0.170199
0.755027	1.36281	0.170163
0.755131	1.36257	0.170127
0.755234	1.36232	0.170091
0.755338	1.36208	0.170055
0.755442	1.36184	0.170019
0.755546	1.36159	0.169983
0.75565	1.36135	0.169947
0.755754	1.3611	0.169911
0.755858	1.36086	0.169875
0.755962	1.36062	0.169839
0.756066	1.36037	0.169803
0.75617	1.36013	0.169767
0.756274	1.35989	0.169731
0.756378	1.35964	0.169695
0.756482	1.3594	0.169659
0.756586	1.35915	0.169623
0.75669	1.35891	0.169587
0.756794	1.35867	0.169552
0.756898	1.35842	0.169516
0.757002	1.35818	0.16948
0.757106	1.35793	0.169444
0.75721	1.35769	0.169408
0.757314	1.35744	0.169372
0.757418	1.3572	0.169336
0.757522	1.35696	0.1693
0.757626	1.35671	0.169264
0.757729	1.35647	0.169228
0.757833	1.35622	0.169192
0.757937	1.35598	0.169156
0.758041	1.35573	0.16912
0.758145	1.35549	0.169084
0.758249	1.35524	0.169048
0.758353	1.355	0.169012
0.758457	1.35476	0.168976
0.758561	1.35451	0.16894
0.758665	1.35427	0.168905
0.758769	1.35402	0.168869
0.758873	1.35378	0.168833
0.758977	1.35353	0.168797
0.759081	1.35329	0.168761
0.759185	1.35304	0.168725
0.759289	1.3528	0.168689
0.759393	1.35255	0.168653
0.759497	1.3523	0.168617
0.759601	1.35206	0.168581
0.759705	1.35181	0.168546
0.759809	1.35157	0.16851
0.759913	1.35132	0.168474
0.760017	1.35108	0.168438
0.76012	1.35083	0.168402
0.760224	1.35059	0.168366
0.760328	1.35034	0.16833
0.760432	1.3501	0.168294
0.760536	1.34985	0.168258
0.76064	1.3496	0.168223
0.760744	1.34936	0.168187
0.760848	1.34911	0.168151
0.760952	1.34887	0.168115
0.761056	1.34862	0.168079
0.76116	1.34838	0.168043
0.761264	1.34813	0.168007
0.761368	1.34788	0.167972
0.761472	1.34764	0.167936
0.761576	1.34739	0.1679
0.76168	1.34714	0.167864
0.761784	1.3469	0.167828
0.761888	1.34665	0.167792
0.761992	1.34641	0.167756
0.762096	1.34616	0.167721
0.7622	1.34591	0.167685
0.762304	1.34567	0.167649
0.762408	1.34542	0.167613
0.762512	1.34517	0.167577
0.762616	1.34493	0.167541
0.762719	1.34468	0.167506
0.762823	1.34443	0.16747
0.762927	1.34419	0.167434
0.763031	1.34394	0.167398
0.763135	1.34369	0.167362
0.763239	1.34345	0.167326
0.763343	1.3432	0.167291
0.763447	1.34295	0.167255
0.763551	1.3427	0.167219
0.763655	1.34246	0.167183
0.763759	1.34221	0.167147
0.763863	1.34196	0.167112
0.763967	1.34172	0.167076
0.764071	1.34147	0.16704
0.764175	1.34122	0.167004
0.764279	1.34097	0.166968
0.764383	1.34073	0.166933
0.764487	1.34048	0.166897
0.764591	1.34023	0.166861
0.764695	1.33998	0.166825
0.764799	1.33974	0.166789
0.764903	1.33949	0.166754
0.765007	1.33924	0.166718
0.765111	1.33899	0.166682
0.765215	1.33874	0.166646
0.765319	1.3385	0.166611
0.765423	1.33825	0.166575
0.765527	1.338	0.166539
0.765631	1.33775	0.166503
0.765735	1.3375	0.166467
0.765839	1.33726	0.166432
0.765943	1.33701	0.166396
0.766047	1.33676	0.16636
0.766151	1.33651	0.166324
0.766255	1.33626	0.166289
0.766359	1.33601	0.166253
0.766463	1.33577	0.166217
0.766567	1.33552	0.166181
0.766671	1.33527	0.166146
0.766775	1.33502	0.16611
0.766879	1.33477	0.166074
0.766983	1.33452	0.166038
0.767087	1.33427	0.166003
0.767191	1.33403	0.165967
0.767295	1.33378	0.165931
0.767399	1.33353	0.165895
0.767503	1.33328	0.16586
0.767607	1.33303	0.165824
0.767711	1.33278	0.165788
0.767815	1.33253	0.165752
0.767919	1.33228	0.165717
0.768023	1.33203	0.165681
0.768127	1.33178	0.165645
0.768231	1.33153	0.16561
0.768335	1.33128	0.165574
0.768439	1.33104	0.165538
0.768543	1.33079	0.165502
0.768647	1.33054	0.165467
0.768751	1.33029	0.165431
0.768855	1.33004	0.165395
0.768959	1.32979	0.16536
0.769063	1.32954	0.165324
0.769167	1.32929	0.165288
0.769271	1.32904	0.165252
0.769375	1.32879	0.165217
0.76948	1.32854	0.165181
0.769584	1.32829	0.165145
0.769688	1.32804	0.16511
0.769792	1.32779	0.165074
0.769896	1.32754	0.165038
0.77	1.32729	0.165003
0.770104	1.32704	0.164967
0.770208	1.32679	0.164931
0.770312	1.32654	0.164895
0.770416	1.32629	0.16486
0.77052	1.32603	0.164824
0.770624	1.32578	0.164788
0.770728	1.32553	0.164753
0.770832	1.32528	0.164717
0.770936	1.32503	0.164681
0.77104	1.32478	0.164646
0.771144	1.32453	0.16461
0.771249	1.32428	0.164574
0.771353	1.32403	0.164539
0.771457	1.32378	0.164503
0.771561	1.32353	0.164467
0.771665	1.32328	0.164432
0.771769	1.32302	0.164396
0.771873	1.32277	0.16436
0.771977	1.32252	0.164325
0.772081	1.32227	0.164289
0.772185	1.32202	0.164253
0.772289	1.32177	0.164218
0.772394	1.32152	0.164182
0.772498	1.32126	0.164146
0.772602	1.32101	0.164111
0.772706	1.32076	0.164075
0.77281	1.32051	0.164039
0.772914	1.32026	0.164004
0.773018	1.32001	0.163968
0.773122	1.31975	0.163932
0.773226	1.3195	0.163897
0.773331	1.31925	0.163861
0.773435	1.319	0.163825
0.773539	1.31875	0.16379
0.773643	1.31849	0.163754
0.773747	1.31824	0.163718
0.773851	1.31799	0.163683
0.773955	1.31774	0.163647
0.774059	1.31748	0.163612
0.774164	1.31723	0.163576
0.774268	1.31698	0.16354
0.774372	1.31673	0.163505
0.774476	1.31647	0.163469
0.77458	1.31622	0.163433
0.774684	1.31597	0.163398
0.774788	1.31572	0.163362
0.774893	1.31546	0.163326
0.774997	1.31521	0.163291
0.775101	1.31496	0.163255
0.775205	1.3147	0.16322
0.775309	1.31445	0.163184
0.775413	1.3142	0.163148
0.775518	1.31394	0.163113
0.775622	1.31369	0.163077
0.775726	1.31344	0.163041
0.77583	1.31318	0.163006
0.775934	1.31293	0.16297
0.776039	1.31268	0.162935
0.776143	1.31242	0.162899
0.776247	1.31217	0.162863
0.776351	1.31192	0.162828
0.776455	1.31166	0.162792
0.77656	1.31141	0.162756
0.776664	1.31116	0.162721
0.776768	1.3109	0.162685
0.776872	1.31065	0.16265
0.776976	1.31039	0.162614
0.777081	1.31014	0.162578
0.777185	1.30989	0.162543
0.777289	1.30963	0.162507
0.777393	1.30938	0.162472
0.777497	1.30912	0.162436
0.777602	1.30887	0.1624
0.777706	1.30861	0.162365
0.77781	1.30836	0.162329
0.777914	1.3081	0.162294
0.778019	1.30785	0.162258
0.778123	1.3076	0.162222
0.778227	1.30734	0.162187
0.778331	1.30709	0.162151
0.778436	1.30683	0.162116
0.77854	1.30658	0.16208
0.778644	1.30632	0.162044
0.778748	1.30607	0.162009
0.778853	1.30581	0.161973
0.778957	1.30556	0.161938
0.779061	1.3053	0.161902
0.779166	1.30505	0.161867
0.77927	1.30479	0.161831
0.779374	1.30453	0.161795
0.779478	1.30428	0.16176
0.779583	1.30402	0.161724
0.779687	1.30377	0.161689
0.779791	1.30351	0.161653
0.779896	1.30326	0.161617
0.78	1.303	0.161582
0.780104	1.30275	0.161546
0.780209	1.30249	0.161511
0.780313	1.30223	0.161475
0.780417	1.30198	0.16144
0.780521	1.30172	0.161404
0.780626	1.30147	0.161368
0.78073	1.30121	0.161333
0.780834	1.30095	0.161297
0.780939	1.3007	0.161262
0.781043	1.30044	0.161226
0.781147	1.30018	0.16119
0.781252	1.29993	0.161155
0.781356	1.29967	0.161119
0.781461	1.29941	0.161084
0.781565	1.29916	0.161048
0.781669	1.2989	0.161013
0.781774	1.29864	0.160977
0.781878	1.29839	0.160942
0.781982	1.29813	0.160906
0.782087	1.29787	0.16087
0.782191	1.29762	0.160835
0.782296	1.29736	0.160799
0.7824	1.2971	0.160764
0.782504	1.29685	0.160728
0.782609	1.29659	0.160693
0.782713	1.29633	0.160657
0.782817	1.29607	0.160621
0.782922	1.29582	0.160586
0.783026	1.29556	0.16055
0.783131	1.2953	0.160515
0.783235	1.29504	0.160479
0.78334	1.29479	0.160444
0.783444	1.29453	0.160408
0.783548	1.29427	0.160373
0.783653	1.29401	0.160337
0.783757	1.29375	0.160301
0.783862	1.2935	0.160266
0.783966	1.29324	0.16023
0.784071	1.29298	0.160195
0.784175	1.29272	0.160159
0.78428	1.29246	0.160124
0.784384	1.2922	0.160088
0.784488	1.29195	0.160053
0.784593	1.29169	0.160017
0.784697	1.29143	0.159981
0.784802	1.29117	0.159946
0.784906	1.29091	0.15991
0.785011	1.29065	0.159875
0.785115	1.29039	0.159839
0.78522	1.29014	0.159804
0.785324	1.28988	0.159768
0.785429	1.28962	0.159733
0.785533	1.28936	0.159697
0.785638	1.2891	0.159661
0.785742	1.28884	0.159626
0.785847	1.28858	0.15959
0.785951	1.28832	0.159555
0.786056	1.28806	0.159519
0.786161	1.2878	0.159484
0.786265	1.28754	0.159448
0.78637	1.28728	0.159413
0.786474	1.28702	0.159377
0.786579	1.28677	0.159342
0.786683	1.28651	0.159306
0.786788	1.28625	0.15927
0.786892	1.28599	0.159235
0.786997	1.28573	0.159199
0.787102	1.28547	0.159164
0.787206	1.28521	0.159128
0.787311	1.28495	0.159093
0.787415	1.28469	0.159057
0.78752	1.28443	0.159022
0.787625	1.28416	0.158986
0.787729	1.2839	0.158951
0.787834	1.28364	0.158915
0.787938	1.28338	0.158879
0.788043	1.28312	0.158844
0.788148	1.28286	0.158808
0.788252	1.2826	0.158773
0.788357	1.28234	0.158737
0.788462	1.28208	0.158702
0.788566	1.28182	0.158666
0.788671	1.28156	0.158631
0.788775	1.2813	0.158595
0.78888	1.28104	0.15856
0.788985	1.28077	0.158524
0.789089	1.28051	0.158489
0.789194	1.28025	0.158453
0.789299	1.27999	0.158417
0.789403	1.27973	0.158382
0.789508	1.27947	0.158346
0.789613	1.27921	0.158311
0.789718	1.27894	0.158275
0.789822	1.27868	0.15824
0.789927	1.27842	0.158204
0.790032	1.27816	0.158169
0.790136	1.2779	0.158133
0.790241	1.27764	0.158098
0.790346	1.27737	0.158062
0.790451	1.27711	0.158027
0.790555	1.27685	0.157991
0.79066	1.27659	0.157955
0.790765	1.27632	0.15792
0.79087	1.27606	0.157884
0.790974	1.2758	0.157849
0.791079	1.27554	0.157813
0.791184	1.27527	0.157778
0.791289	1.27501	0.157742
0.791393	1.27475	0.157707
0.791498	1.27449	0.157671
0.791603	1.27422	0.157636
0.791708	1.27396	0.1576
0.791813	1.2737	0.157565
0.791917	1.27343	0.157529
0.792022	1.27317	0.157494
0.792127	1.27291	0.157458
0.792232	1.27265	0.157422
0.792337	1.27238	0.157387
0.792441	1.27212	0.157351
0.792546	1.27185	0.157316
0.792651	1.27159	0.15728
0.792756	1.27133	0.157245
0.792861	1.27106	0.157209
0.792966	1.2708	0.157174
0.793071	1.27054	0.157138
0.793175	1.27027	0.157103
0.79328	1.27001	0.157067
0.793385	1.26974	0.157032
0.79349	1.26948	0.156996
0.793595	1.26922	0.15696
0.7937	1.26895	0.156925
0.793805	1.26869	0.156889
0.79391	1.26842	0.156854
0.794015	1.26816	0.156818
0.794119	1.26789	0.156783
0.794224	1.26763	0.156747
0.794329	1.26737	0.156712
0.794434	1.2671	0.156676
0.794539	1.26684	0.156641
0.794644	1.26657	0.156605
0.794749	1.26631	0.15657
0.794854	1.26604	0.156534
0.794959	1.26578	0.156498
0.795064	1.26551	0.156463
0.795169	1.26525	0.156427
0.795274	1.26498	0.156392
0.795379	1.26472	0.156356
0.795484	1.26445	0.156321
0.795589	1.26418	0.156285
0.795694	1.26392	0.15625
0.795799	1.26365	0.156214
0.795904	1.26339	0.156179
0.796009	1.26312	0.156143
0.796114	1.26286	0.156107
0.796219	1.26259	0.156072
0.796324	1.26232	0.156036
0.796429	1.26206	0.156001
0.796534	1.26179	0.155965
0.796639	1.26153	0.15593
0.796744	1.26126	0.155894
0.796849	1.26099	0.155859
0.796954	1.26073	0.155823
0.79706	1.26046	0.155788
0.797165	1.26019	0.155752
0.79727	1.25993	0.155716
0.797375	1.25966	0.155681
0.79748	1.25939	0.155645
0.797585	1.25913	0.15561
0.79769	1.25886	0.155574
0.797795	1.25859	0.155539
0.7979	1.25833	0.155503
0.798006	1.25806	0.155468
0.798111	1.25779	0.155432
0.798216	1.25753	0.155397
0.798321	1.25726	0.155361
0.798426	1.25699	0.155325
0.798531	1.25672	0.15529
0.798637	1.25646	0.155254
0.798742	1.25619	0.155219
0.798847	1.25592	0.155183
0.798952	1.25565	0.155148
0.799057	1.25538	0.155112
0.799163	1.25512	0.155077
0.799268	1.25485	0.155041
0.799373	1.25458	0.155005
0.799478	1.25431	0.15497
0.799584	1.25404	0.154934
0.799689	1.25378	0.154899
0.799794	1.25351	0.154863
0.799899	1.25324	0.154828
0.800005	1.25297	0.154792
0.80011	1.2527	0.154757
0.800215	1.25243	0.154721
0.80032	1.25217	0.154685
0.800426	1.2519	0.15465
0.800531	1.25163	0.154614
0.800636	1.25136	0.154579
0.800742	1.25109	0.154543
0.800847	1.25082	0.154508
0.800952	1.25055	0.154472
0.801058	1.25028	0.154436
0.801163	1.25001	0.154401
0.801268	1.24974	0.154365
0.801374	1.24947	0.15433
0.801479	1.2492	0.154294
0.801584	1.24894	0.154259
0.80169	1.24867	0.154223
0.801795	1.2484	0.154187
0.8019	1.24813	0.154152
0.802006	1.24786	0.154116
0.802111	1.24759	0.154081
0.802217	1.24732	0.154045
0.802322	1.24705	0.15401
0.802427	1.24678	0.153974
0.802533	1.24651	0.153938
0.802638	1.24624	0.153903
0.802744	1.24597	0.153867
0.802849	1.24569	0.153832
0.802955	1.24542	0.153796
0.80306	1.24515	0.153761
0.803166	1.24488	0.153725
0.803271	1.24461	0.153689
0.803377	1.24434	0.153654
0.803482	1.24407	0.153618
0.803588	1.2438	0.153583
0.803693	1.24353	0.153547
0.803799	1.24326	0.153511
0.803904	1.24299	0.153476
0.80401	1.24271	0.15344
0.804115	1.24244	0.153405
0.804221	1.24217	0.153369
0.804326	1.2419	0.153334
0.804432	1.24163	0.153298
0.804537	1.24136	0.153262
0.804643	1.24109	0.153227
0.804749	1.24081	0.153191
0.804854	1.24054	0.153156
0.80496	1.24027	0.15312
0.805065	1.24	0.153084
0.805171	1.23973	0.153049
0.805277	1.23945	0.153013
0.805382	1.23918	0.152978
0.805488	1.23891	0.152942
0.805593	1.23864	0.152906
0.805699	1.23836	0.152871
0.805805	1.23809	0.152835
0.80591	1.23782	0.1528
0.806016	1.23755	0.152764
0.806122	1.23727	0.152728
0.806227	1.237	0.152693
0.806333	1.23673	0.152657
0.806439	1.23645	0.152622
0.806544	1.23618	0.152586
0.80665	1.23591	0.15255
0.806756	1.23564	0.152515
0.806862	1.23536	0.152479
0.806967	1.23509	0.152444
0.807073	1.23481	0.152408
0.807179	1.23454	0.152372
0.807285	1.23427	0.152337
0.80739	1.23399	0.152301
0.807496	1.23372	0.152265
0.807602	1.23345	0.15223
0.807708	1.23317	0.152194
0.807814	1.2329	0.152159
0.807919	1.23262	0.152123
0.808025	1.23235	0.152087
0.808131	1.23208	0.152052
0.808237	1.2318	0.152016
0.808343	1.23153	0.15198
0.808449	1.23125	0.151945
0.808554	1.23098	0.151909
0.80866	1.2307	0.151874
0.808766	1.23043	0.151838
0.808872	1.23015	0.151802
0.808978	1.22988	0.151767
0.809084	1.2296	0.151731
0.80919	1.22933	0.151695
0.809296	1.22905	0.15166
0.809402	1.22878	0.151624
0.809507	1.2285	0.151588
0.809613	1.22823	0.151553
0.809719	1.22795	0.151517
0.809825	1.22768	0.151482
0.809931	1.2274	0.151446
0.810037	1.22713	0.15141
0.810143	1.22685	0.151375
0.810249	1.22657	0.151339
0.810355	1.2263	0.151303
0.810461	1.22602	0.151268
0.810567	1.22575	0.151232
0.810673	1.22547	0.151196
0.810779	1.22519	0.151161
0.810885	1.22492	0.151125
0.810991	1.22464	0.151089
0.811097	1.22437	0.151054
0.811203	1.22409	0.151018
0.81131	1.22381	0.150982
0.811416	1.22354	0.150947
0.811522	1.22326	0.150911
0.811628	1.22298	0.150875
0.811734	1.22271	0.15084
0.81184	1.22243	0.150804
0.811946	1.22215	0.150768
0.812052	1.22187	0.150733
0.812158	1.2216	0.150697
0.812265	1.22132	0.150661
0.812371	1.22104	0.150626
0.812477	1.22076	0.15059
0.812583	1.22049	0.150554
0.812689	1.22021	0.150519
0.812795	1.21993	0.150483
0.812902	1.21965	0.150447
0.813008	1.21938	0.150412
0.813114	1.2191	0.150376
0.81322	1.21882	0.15034
0.813327	1.21854	0.150305
0.813433	1.21826	0.150269
0.813539	1.21799	0.150233
0.813645	1.21771	0.150198
0.813752	1.21743	0.150162
0.813858	1.21715	0.150126
0.813964	1.21687	0.15009
0.81407	1.21659	0.150055
0.814177	1.21631	0.150019
0.814283	1.21604	0.149983
0.814389	1.21576	0.149948
0.814496	1.21548	0.149912
0.814602	1.2152	0.149876
0.814708	1.21492	0.149841
0.814815	1.21464	0.149805
0.814921	1.21436	0.149769
0.815027	1.21408	0.149733
0.815134	1.2138	0.149698
0.81524	1.21352	0.149662
0.815347	1.21324	0.149626
0.815453	1.21296	0.149591
0.81556	1.21268	0.149555
0.815666	1.2124	0.149519
0.815772	1.21212	0.149483
0.815879	1.21184	0.149448
0.815985	1.21156	0.149412
0.816092	1.21128	0.149376
0.816198	1.211	0.149341
0.816305	1.21072	0.149305
0.816411	1.21044	0.149269
0.816518	1.21016	0.149233
0.816624	1.20988	0.149198
0.816731	1.2096	0.149162
0.816837	1.20932	0.149126
0.816944	1.20904	0.14909
0.81705	1.20876	0.149055
0.817157	1.20848	0.149019
0.817264	1.20819	0.148983
0.81737	1.20791	0.148947
0.817477	1.20763	0.148912
0.817583	1.20735	0.148876
0.81769	1.20707	0.14884
0.817797	1.20679	0.148804
0.817903	1.20651	0.148769
0.81801	1.20622	0.148733
0.818116	1.20594	0.148697
0.818223	1.20566	0.148661
0.81833	1.20538	0.148626
0.818436	1.2051	0.14859
0.818543	1.20481	0.148554
0.81865	1.20453	0.148518
0.818757	1.20425	0.148483
0.818863	1.20397	0.148447
0.81897	1.20369	0.148411
0.819077	1.2034	0.148375
0.819184	1.20312	0.14834
0.81929	1.20284	0.148304
0.819397	1.20255	0.148268
0.819504	1.20227	0.148232
0.819611	1.20199	0.148196
0.819717	1.20171	0.148161
0.819824	1.20142	0.148125
0.819931	1.20114	0.148089
0.820038	1.20086	0.148053
0.820145	1.20057	0.148017
0.820252	1.20029	0.147982
0.820358	1.20001	0.147946
0.820465	1.19972	0.14791
0.820572	1.19944	0.147874
0.820679	1.19915	0.147838
0.820786	1.19887	0.147803
0.820893	1.19859	0.147767
0.821	1.1983	0.147731
0.821107	1.19802	0.147695
0.821214	1.19773	0.147659
0.821321	1.19745	0.147624
0.821427	1.19717	0.147588
0.821534	1.19688	0.147552
0.821641	1.1966	0.147516
0.821748	1.19631	0.14748
0.821855	1.19603	0.147445
0.821962	1.19574	0.147409
0.822069	1.19546	0.147373
0.822176	1.19517	0.147337
0.822283	1.19489	0.147301
0.822391	1.1946	0.147265
0.822498	1.19432	0.14723
0.822605	1.19403	0.147194
0.822712	1.19375	0.147158
0.822819	1.19346	0.147122
0.822926	1.19318	0.147086
0.823033	1.19289	0.14705
0.82314	1.1926	0.147015
0.823247	1.19232	0.146979
0.823354	1.19203	0.146943
0.823462	1.19175	0.146907
0.823569	1.19146	0.146871
0.823676	1.19117	0.146835
0.823783	1.19089	0.146799
0.82389	1.1906	0.146764
0.823997	1.19031	0.146728
0.824105	1.19003	0.146692
0.824212	1.18974	0.146656
0.824319	1.18946	0.14662
0.824426	1.18917	0.146584
0.824534	1.18888	0.146548
0.824641	1.18859	0.146513
0.824748	1.18831	0.146477
0.824855	1.18802	0.146441
0.824963	1.18773	0.146405
0.82507	1.18745	0.146369
0.825177	1.18716	0.146333
0.825285	1.18687	0.146297
0.825392	1.18658	0.146261
0.825499	1.1863	0.146225
0.825607	1.18601	0.14619
0.825714	1.18572	0.146154
0.825822	1.18543	0.146118
0.825929	1.18514	0.146082
0.826036	1.18486	0.146046
0.826144	1.18457	0.14601
0.826251	1.18428	0.145974
0.826359	1.18399	0.145938
0.826466	1.1837	0.145902
0.826574	1.18341	0.145866
0.826681	1.18313	0.145831
0.826789	1.18284	0.145795
0.826896	1.18255	0.145759
0.827004	1.18226	0.145723
0.827111	1.18197	0.145687
0.827219	1.18168	0.145651
0.827326	1.18139	0.145615
0.827434	1.1811	0.145579
0.827541	1.18081	0.145543
0.827649	1.18052	0.145507
0.827756	1.18024	0.145471
0.827864	1.17995	0.145435
0.827972	1.17966	0.145399
0.828079	1.17937	0.145363
0.828187	1.17908	0.145328
0.828294	1.17879	0.145292
0.828402	1.1785	0.145256
0.82851	1.17821	0.14522
0.828617	1.17792	0.145184
0.828725	1.17763	0.145148
0.828833	1.17734	0.145112
0.828941	1.17705	0.145076
0.829048	1.17675	0.14504
0.829156	1.17646	0.145004
0.829264	1.17617	0.144968
0.829372	1.17588	0.144932
0.829479	1.17559	0.144896
0.829587	1.1753	0.14486
0.829695	1.17501	0.144824
0.829803	1.17472	0.144788
0.82991	1.17443	0.144752
0.830018	1.17414	0.144716
0.830126	1.17384	0.14468
0.830234	1.17355	0.144644
0.830342	1.17326	0.144608
0.83045	1.17297	0.144572
0.830558	1.17268	0.144536
0.830665	1.17239	0.1445
0.830773	1.17209	0.144464
0.830881	1.1718	0.144428
0.830989	1.17151	0.144392
0.831097	1.17122	0.144356
0.831205	1.17093	0.14432
0.831313	1.17063	0.144284
0.831421	1.17034	0.144248
0.831529	1.17005	0.144212
0.831637	1.16975	0.144176
0.831745	1.16946	0.14414
0.831853	1.16917	0.144104
0.831961	1.16888	0.144068
0.832069	1.16858	0.144032
0.832177	1.16829	0.143996
0.832285	1.168	0.14396
0.832393	1.1677	0.143924
0.832501	1.16741	0.143888
0.83261	1.16712	0.143852
0.832718	1.16682	0.143816
0.832826	1.16653	0.14378
0.832934	1.16624	0.143744
0.833042	1.16594	0.143708
0.83315	1.16565	0.143671
0.833258	1.16535	0.143635
0.833367	1.16506	0.143599
0.833475	1.16477	0.143563
0.833583	1.16447	0.143527
0.833691	1.16418	0.143491
0.8338	1.16388	0.143455
0.833908	1.16359	0.143419
0.834016	1.16329	0.143383
0.834124	1.163	0.143347
0.834233	1.1627	0.143311
0.834341	1.16241	0.143275
0.834449	1.16211	0.143239
0.834558	1.16182	0.143202
0.834666	1.16152	0.143166
0.834774	1.16123	0.14313
0.834883	1.16093	0.143094
0.834991	1.16064	0.143058
0.835099	1.16034	0.143022
0.835208	1.16005	0.142986
0.835316	1.15975	0.14295
0.835425	1.15945	0.142914
0.835533	1.15916	0.142878
0.835642	1.15886	0.142841
0.83575	1.15857	0.142805
0.835859	1.15827	0.142769
0.835967	1.15797	0.142733
0.836076	1.15768	0.142697
0.836184	1.15738	0.142661
0.836293	1.15708	0.142625
0.836401	1.15679	0.142588
0.83651	1.15649	0.142552
0.836618	1.15619	0.142516
0.836727	1.1559	0.14248
0.836835	1.1556	0.142444
0.836944	1.1553	0.142408
0.837053	1.155	0.142372
0.837161	1.15471	0.142335
0.83727	1.15441	0.142299
0.837379	1.15411	0.142263
0.837487	1.15381	0.142227
0.837596	1.15352	0.142191
0.837705	1.15322	0.142155
0.837813	1.15292	0.142118
0.837922	1.15262	0.142082
0.838031	1.15233	0.142046
0.83814	1.15203	0.14201
0.838248	1.15173	0.141974
0.838357	1.15143	0.141937
0.838466	1.15113	0.141901
0.838575	1.15083	0.141865
0.838684	1.15053	0.141829
0.838792	1.15024	0.141793
0.838901	1.14994	0.141757
0.83901	1.14964	0.14172
0.839119	1.14934	0.141684
0.839228	1.14904	0.141648
0.839337	1.14874	0.141612
0.839446	1.14844	0.141575
0.839555	1.14814	0.141539
0.839663	1.14784	0.141503
0.839772	1.14754	0.141467
0.839881	1.14724	0.141431
0.83999	1.14694	0.141394
0.840099	1.14664	0.141358
0.840208	1.14634	0.141322
0.840317	1.14604	0.141286
0.840426	1.14574	0.141249
0.840535	1.14544	0.141213
0.840644	1.14514	0.141177
0.840754	1.14484	0.141141
0.840863	1.14454	0.141104
0.840972	1.14424	0.141068
0.841081	1.14394	0.141032
0.84119	1.14364	0.140996
0.841299	1.14334	0.140959
0.841408	1.14304	0.140923
0.841517	1.14274	0.140887
0.841627	1.14244	0.14085
0.841736	1.14213	0.140814
0.841845	1.14183	0.140778
0.841954	1.14153	0.140742
0.842063	1.14123	0.140705
0.842173	1.14093	0.140669
0.842282	1.14063	0.140633
0.842391	1.14032	0.140596
0.8425	1.14002	0.14056
0.84261	1.13972	0.140524
0.842719	1.13942	0.140487
0.842828	1.13912	0.140451
0.842938	1.13881	0.140415
0.843047	1.13851	0.140379
0.843156	1.13821	0.140342
0.843266	1.13791	0.140306
0.843375	1.1376	0.14027
0.843485	1.1373	0.140233
0.843594	1.137	0.140197
0.843704	1.1367	0.140161
0.843813	1.13639	0.140124
0.843922	1.13609	0.140088
0.844032	1.13579	0.140052
0.844141	1.13548	0.140015
0.844251	1.13518	0.139979
0.844361	1.13487	0.139942
0.84447	1.13457	0.139906
0.84458	1.13427	0.13987
0.844689	1.13396	0.139833
0.844799	1.13366	0.139797
0.844908	1.13336	0.139761
0.845018	1.13305	0.139724
0.845128	1.13275	0.139688
0.845237	1.13244	0.139651
0.845347	1.13214	0.139615
0.845457	1.13183	0.139579
0.845566	1.13153	0.139542
0.845676	1.13122	0.139506
0.845786	1.13092	0.139469
0.845895	1.13061	0.139433
0.846005	1.13031	0.139397
0.846115	1.13	0.13936
0.846225	1.1297	0.139324
0.846334	1.12939	0.139287
0.846444	1.12909	0.139251
0.846554	1.12878	0.139215
0.846664	1.12848	0.139178
0.846774	1.12817	0.139142
0.846884	1.12787	0.139105
0.846993	1.12756	0.139069
0.847103	1.12725	0.139032
0.847213	1.12695	0.138996
0.847323	1.12664	0.13896
0.847433	1.12634	0.138923
0.847543	1.12603	0.138887
0.847653	1.12572	0.13885
0.847763	1.12542	0.138814
0.847873	1.12511	0.138777
0.847983	1.1248	0.138741
0.848093	1.1245	0.138704
0.848203	1.12419	0.138668
0.848313	1.12388	0.138631
0.848423	1.12357	0.138595
0.848533	1.12327	0.138558
0.848643	1.12296	0.138522
0.848753	1.12265	0.138485
0.848864	1.12234	0.138449
0.848974	1.12204	0.138412
0.849084	1.12173	0.138376
0.849194	1.12142	0.138339
0.849304	1.12111	0.138303
0.849414	1.12081	0.138266
0.849525	1.1205	0.13823
0.849635	1.12019	0.138193
0.849745	1.11988	0.138157
0.849855	1.11957	0.13812
0.849966	1.11926	0.138084
0.850076	1.11895	0.138047
0.850186	1.11865	0.138011
0.850297	1.11834	0.137974
