A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.23	-1.51013e-05	18.2648	14.1694	-1.58246e-05	-1.5355	-2.25708	-1.66488e-05	-0.00321574	0.123758	0.0053089
-9.22	-1.52604e-05	18.2494	14.1468	-1.5992e-05	-1.53553	-2.25584	-1.68257e-05	-0.00322085	0.123811	0.00531839
-9.21	-1.54211e-05	18.2341	14.1242	-1.61611e-05	-1.53557	-2.2546	-1.70045e-05	-0.00322596	0.123864	0.00532792
-9.2	-1.55836e-05	18.2187	14.1017	-1.63321e-05	-1.5356	-2.25337	-1.71852e-05	-0.00323108	0.123917	0.00533749
-9.19	-1.57478e-05	18.2033	14.0792	-1.65048e-05	-1.53563	-2.25213	-1.73678e-05	-0.00323622	0.123971	0.00534709
-9.18	-1.59137e-05	18.188	14.0567	-1.66794e-05	-1.53566	-2.25089	-1.75524e-05	-0.00324136	0.124024	0.00535674
-9.17	-1.60814e-05	18.1726	14.0342	-1.68559e-05	-1.5357	-2.24965	-1.77389e-05	-0.00324652	0.124078	0.00536642
-9.16	-1.62508e-05	18.1573	14.0117	-1.70342e-05	-1.53573	-2.24841	-1.79275e-05	-0.00325168	0.124132	0.00537614
-9.15	-1.64221e-05	18.1419	13.9892	-1.72144e-05	-1.53576	-2.24716	-1.8118e-05	-0.00325685	0.124185	0.00538589
-9.14	-1.65951e-05	18.1266	13.9667	-1.73966e-05	-1.53579	-2.24592	-1.83106e-05	-0.00326203	0.124239	0.00539568
-9.13	-1.677e-05	18.1112	13.9443	-1.75806e-05	-1.53583	-2.24468	-1.85053e-05	-0.00326722	0.124293	0.00540552
-9.12	-1.69467e-05	18.0958	13.9218	-1.77667e-05	-1.53586	-2.24344	-1.8702e-05	-0.00327242	0.124347	0.00541539
-9.11	-1.71253e-05	18.0805	13.8994	-1.79547e-05	-1.53589	-2.24219	-1.89009e-05	-0.00327764	0.124402	0.00542531
-9.1	-1.73058e-05	18.0651	13.877	-1.81447e-05	-1.53593	-2.24095	-1.91018e-05	-0.00328286	0.124456	0.00543526
-9.09	-1.74882e-05	18.0498	13.8546	-1.83367e-05	-1.53596	-2.2397	-1.93049e-05	-0.00328809	0.12451	0.00544525
-9.08	-1.76726e-05	18.0344	13.8322	-1.85308e-05	-1.53599	-2.23846	-1.95102e-05	-0.00329332	0.124565	0.00545528
-9.07	-1.78589e-05	18.019	13.8098	-1.8727e-05	-1.53602	-2.23721	-1.97177e-05	-0.00329857	0.124619	0.00546535
-9.06	-1.80471e-05	18.0037	13.7875	-1.89252e-05	-1.53606	-2.23596	-1.99274e-05	-0.00330383	0.124674	0.00547546
-9.05	-1.82374e-05	17.9883	13.7651	-1.91255e-05	-1.53609	-2.23472	-2.01393e-05	-0.0033091	0.124729	0.00548561
-9.04	-1.84296e-05	17.973	13.7428	-1.9328e-05	-1.53612	-2.23347	-2.03535e-05	-0.00331438	0.124784	0.0054958
-9.03	-1.86239e-05	17.9576	13.7204	-1.95326e-05	-1.53616	-2.23222	-2.057e-05	-0.00331967	0.124839	0.00550603
-9.02	-1.88203e-05	17.9422	13.6981	-1.97394e-05	-1.53619	-2.23097	-2.07888e-05	-0.00332497	0.124894	0.00551631
-9.01	-1.90187e-05	17.9269	13.6758	-1.99484e-05	-1.53622	-2.22972	-2.10099e-05	-0.00333027	0.124949	0.00552662
-9	-1.92193e-05	17.9115	13.6535	-2.01596e-05	-1.53626	-2.22847	-2.12334e-05	-0.00333559	0.125004	0.00553698
