z	u	VVM	VAVM	VPSM	VSM	VSAVM
1.4777	1.88662	55.3112	96.8093	102.82	56.3974	96.8093
1.47727	1.88569	55.2186	96.6818	102.695	56.3066	96.6818
1.47685	1.88476	55.1262	96.5546	102.57	56.2159	96.5546
1.47643	1.88383	55.034	96.4277	102.446	56.1255	96.4277
1.47601	1.88291	54.942	96.301	102.322	56.0353	96.301
1.47559	1.88198	54.8502	96.1746	102.198	55.9453	96.1746
1.47517	1.88106	54.7586	96.0485	102.074	55.8555	96.0485
1.47475	1.88014	54.6673	95.9226	101.951	55.7659	95.9226
1.47433	1.87922	54.5761	95.797	101.828	55.6765	95.797
1.47392	1.8783	54.4851	95.6717	101.705	55.5873	95.6717
1.4735	1.87738	54.3944	95.5467	101.583	55.4983	95.5466
1.47308	1.87646	54.3038	95.4219	101.461	55.4096	95.4219
1.47266	1.87555	54.2135	95.2974	101.339	55.321	95.2974
1.47225	1.87464	54.1233	95.1732	101.217	55.2327	95.1732
1.47183	1.87373	54.0334	95.0492	101.096	55.1446	95.0492
1.47142	1.87282	53.9437	94.9256	100.975	55.0566	94.9256
1.471	1.87191	53.8542	94.8022	100.854	54.9689	94.8022
1.47059	1.871	53.7649	94.6791	100.733	54.8815	94.6791
1.47017	1.8701	53.6759	94.5563	100.613	54.7942	94.5563
1.46976	1.86919	53.587	94.4338	100.493	54.7071	94.4338
1.46935	1.86829	53.4984	94.3115	100.374	54.6203	94.3115
1.46894	1.86739	53.4099	94.1895	100.254	54.5337	94.1895
1.46853	1.86649	53.3217	94.0679	100.135	54.4473	94.0679
1.46811	1.8656	53.2337	93.9465	100.016	54.3611	93.9465
1.4677	1.8647	53.1459	93.8254	99.8977	54.2751	93.8254
1.46729	1.86381	53.0584	93.7046	99.7795	54.1894	93.7046
1.46689	1.86291	52.971	93.584	99.6615	54.1038	93.584
1.46648	1.86202	52.8839	93.4638	99.5439	54.0185	93.4638
1.46607	1.86113	52.797	93.3438	99.4265	53.9335	93.3438
1.46566	1.86025	52.7103	93.2242	99.3095	53.8486	93.2242
1.46525	1.85936	52.6239	93.1048	99.1927	53.7639	93.1048
1.46485	1.85848	52.5376	92.9858	99.0762	53.6795	92.9858
1.46444	1.85759	52.4516	92.867	98.96	53.5953	92.867
1.46404	1.85671	52.3658	92.7485	98.8441	53.5113	92.7485
1.46363	1.85584	52.2802	92.6303	98.7285	53.4276	92.6303
1.46323	1.85496	52.1949	92.5124	98.6132	53.3441	92.5124
1.46283	1.85408	52.1097	92.3948	98.4982	53.2607	92.3948
1.46242	1.85321	52.0248	92.2775	98.3835	53.1777	92.2775
1.46202	1.85234	51.9401	92.1605	98.269	53.0948	92.1605
1.46162	1.85147	51.8557	92.0438	98.1549	53.0122	92.0438
1.46122	1.8506	51.7714	91.9274	98.0411	52.9298	91.9274
1.46082	1.84973	51.6874	91.8113	97.9276	52.8476	91.8113
1.46042	1.84886	51.6036	91.6955	97.8143	52.7656	91.6955
1.46002	1.848	51.5201	91.58	97.7014	52.6839	91.58
1.45962	1.84714	51.4368	91.4648	97.5888	52.6024	91.4648
1.45923	1.84628	51.3536	91.3499	97.4765	52.5211	91.3499
1.45883	1.84542	51.2708	91.2353	97.3644	52.4401	91.2353
1.45843	1.84456	51.1881	91.121	97.2527	52.3593	91.121
1.45804	1.84371	51.1057	91.007	97.1413	52.2787	91.007
1.45764	1.84286	51.0235	90.8933	97.0302	52.1983	90.8933
1.45725	1.84201	50.9415	90.78	96.9193	52.1182	90.7799
1.45686	1.84116	50.8598	90.6669	96.8088	52.0382	90.6669
1.45646	1.84031	50.7782	90.5541	96.6986	51.9586	90.5541
1.45607	1.83946	50.6969	90.4416	96.5887	51.8791	90.4416
1.45568	1.83862	50.6159	90.3294	96.4791	51.7999	90.3294
1.45529	1.83778	50.535	90.2176	96.3698	51.7209	90.2176
1.4549	1.83694	50.4544	90.106	96.2608	51.6421	90.106
1.45451	1.8361	50.3741	89.9948	96.1521	51.5636	89.9948
1.45412	1.83526	50.2939	89.8838	96.0437	51.4853	89.8838
1.45373	1.83443	50.214	89.7732	95.9356	51.4072	89.7732
1.45335	1.8336	50.1343	89.6629	95.8278	51.3294	89.6628
1.45296	1.83277	50.0548	89.5528	95.7203	51.2517	89.5528
1.45257	1.83194	49.9756	89.4431	95.6132	51.1743	89.4431
1.45219	1.83111	49.8966	89.3337	95.5063	51.0972	89.3337
1.4518	1.83028	49.8178	89.2246	95.3997	51.0202	89.2246
1.45142	1.82946	49.7393	89.1158	95.2935	50.9435	89.1158
1.45104	1.82864	49.661	89.0073	95.1875	50.8671	89.0073
1.45065	1.82782	49.5829	88.8991	95.0819	50.7908	88.8991
1.45027	1.827	49.505	88.7912	94.9765	50.7148	88.7912
1.44989	1.82619	49.4274	88.6836	94.8715	50.639	88.6836
1.44951	1.82537	49.35	88.5764	94.7668	50.5634	88.5764
1.44913	1.82456	49.2728	88.4694	94.6623	50.4881	88.4694
1.44875	1.82375	49.1958	88.3628	94.5582	50.413	88.3627
1.44838	1.82294	49.1191	88.2564	94.4544	50.3381	88.2564
1.448	1.82213	49.0426	88.1504	94.3509	50.2635	88.1504
1.44762	1.82133	48.9664	88.0446	94.2476	50.1891	88.0446
1.44725	1.82053	48.8903	87.9392	94.1447	50.1149	87.9392
1.44687	1.81973	48.8145	87.8341	94.0421	50.0409	87.8341
1.4465	1.81893	48.7389	87.7293	93.9398	49.9672	87.7292
1.44613	1.81813	48.6636	87.6247	93.8378	49.8937	87.6247
1.44575	1.81733	48.5885	87.5205	93.7361	49.8204	87.5205
1.44538	1.81654	48.5136	87.4166	93.6347	49.7473	87.4166
1.44501	1.81575	48.4389	87.313	93.5336	49.6745	87.313
1.44464	1.81496	48.3644	87.2097	93.4328	49.6019	87.2097
1.44427	1.81417	48.2902	87.1067	93.3324	49.5295	87.1067
1.4439	1.81339	48.2162	87.0041	93.2322	49.4573	87.004
1.44353	1.8126	48.1424	86.9017	93.1323	49.3854	86.9016
1.44316	1.81182	48.0689	86.7996	93.0327	49.3137	86.7996
1.4428	1.81104	47.9956	86.6978	92.9334	49.2422	86.6978
1.44243	1.81026	47.9225	86.5963	92.8344	49.171	86.5963
1.44207	1.80949	47.8496	86.4951	92.7357	49.0999	86.4951
1.4417	1.80871	47.7769	86.3943	92.6373	49.0291	86.3942
1.44134	1.80794	47.7045	86.2937	92.5392	48.9585	86.2937
1.44098	1.80717	47.6323	86.1934	92.4414	48.8881	86.1934
1.44061	1.8064	47.5603	86.0934	92.3439	48.818	86.0934
1.44025	1.80563	47.4885	85.9938	92.2467	48.7481	85.9937
1.43989	1.80487	47.417	85.8944	92.1498	48.6784	85.8944
1.43953	1.80411	47.3457	85.7953	92.0532	48.6089	85.7953
1.43917	1.80335	47.2746	85.6965	91.9569	48.5396	85.6965
1.43881	1.80259	47.2037	85.598	91.8609	48.4706	85.598
1.43846	1.80183	47.133	85.4998	91.7651	48.4017	85.4998
1.4381	1.80107	47.0626	85.4019	91.6697	48.3331	85.4019
1.43774	1.80032	46.9924	85.3043	91.5745	48.2647	85.3043
1.43739	1.79957	46.9224	85.207	91.4797	48.1965	85.207
1.43703	1.79882	46.8526	85.11	91.3851	48.1286	85.11
1.43668	1.79807	46.783	85.0133	91.2909	48.0608	85.0133
1.43633	1.79733	46.7136	84.9169	91.1969	47.9933	84.9168
1.43598	1.79658	46.6445	84.8207	91.1032	47.926	84.8207
1.43562	1.79584	46.5756	84.7249	91.0098	47.8589	84.7249
1.43527	1.7951	46.5068	84.6293	90.9166	47.792	84.6293
1.43492	1.79436	46.4384	84.5341	90.8238	47.7253	84.534
1.43457	1.79362	46.3701	84.4391	90.7313	47.6589	84.4391
1.43423	1.79289	46.302	84.3444	90.639	47.5926	84.3444
1.43388	1.79216	46.2341	84.25	90.547	47.5266	84.25
1.43353	1.79143	46.1665	84.1559	90.4553	47.4608	84.1558
1.43318	1.7907	46.099	84.062	90.3639	47.3952	84.062
1.43284	1.78997	46.0318	83.9685	90.2728	47.3297	83.9685
1.43249	1.78924	45.9648	83.8752	90.1819	47.2646	83.8752
1.43215	1.78852	45.898	83.7823	90.0913	47.1996	83.7822
