Q2:	7628

u	fQ	dfQ/du	fQ^2 + (dfQ/du)^2/Q2
0.565384	5.22203e-09	-4.45462e-07	5.32838e-17
0.565529	5.0937e-09	-4.34581e-07	5.07047e-17
0.565675	4.96894e-09	-4.24003e-07	4.82586e-17
0.56582	4.8477e-09	-4.13725e-07	4.59396e-17
0.565965	4.72993e-09	-4.03742e-07	4.37419e-17
0.56611	4.61561e-09	-3.94051e-07	4.16599e-17
0.566255	4.50468e-09	-3.84648e-07	3.96883e-17
0.5664	4.3971e-09	-3.7553e-07	3.7822e-17
0.566544	4.29283e-09	-3.66693e-07	3.60561e-17
0.566689	4.19182e-09	-3.58134e-07	3.43857e-17
0.566834	4.09404e-09	-3.49849e-07	3.28066e-17
0.566978	3.99944e-09	-3.41834e-07	3.13142e-17
0.567123	3.90799e-09	-3.34086e-07	2.99045e-17
0.567267	3.81964e-09	-3.26602e-07	2.85735e-17
0.567411	3.73434e-09	-3.19378e-07	2.73174e-17
0.567556	3.65207e-09	-3.1241e-07	2.61326e-17
0.5677	3.57278e-09	-3.05696e-07	2.50156e-17
0.567844	3.49643e-09	-2.99231e-07	2.39632e-17
0.567988	3.42298e-09	-2.93013e-07	2.29722e-17
0.568132	3.35239e-09	-2.87038e-07	2.20397e-17
0.568276	3.28463e-09	-2.81303e-07	2.11626e-17
0.568419	3.21965e-09	-2.75805e-07	2.03384e-17
0.568563	3.15742e-09	-2.70539e-07	1.95644e-17
0.568707	3.0979e-09	-2.65504e-07	1.88383e-17
0.56885	3.04105e-09	-2.60696e-07	1.81576e-17
0.568994	2.98683e-09	-2.56112e-07	1.75201e-17
0.569137	2.9352e-09	-2.51748e-07	1.69239e-17
0.56928	2.88614e-09	-2.47601e-07	1.63668e-17
0.569424	2.8396e-09	-2.43669e-07	1.58471e-17
0.569567	2.79554e-09	-2.39948e-07	1.53629e-17
0.56971	2.75394e-09	-2.36434e-07	1.49126e-17
0.569853	2.71474e-09	-2.33126e-07	1.44946e-17
0.569996	2.67793e-09	-2.3002e-07	1.41075e-17
0.570139	2.64346e-09	-2.27113e-07	1.37498e-17
0.570281	2.61129e-09	-2.24402e-07	1.34203e-17
0.570424	2.5814e-09	-2.21884e-07	1.31178e-17
0.570567	2.55375e-09	-2.19555e-07	1.2841e-17
0.570709	2.5283e-09	-2.17414e-07	1.25891e-17
0.570852	2.50502e-09	-2.15458e-07	1.23608e-17
0.570994	2.48387e-09	-2.13682e-07	1.21555e-17
0.571136	2.46483e-09	-2.12085e-07	1.19721e-17
0.571279	2.44785e-09	-2.10664e-07	1.18099e-17
0.571421	2.43291e-09	-2.09416e-07	1.16683e-17
0.571563	2.41998e-09	-2.08337e-07	1.15464e-17
0.571705	2.40901e-09	-2.07426e-07	1.14438e-17
0.571847	2.39998e-09	-2.0668e-07	1.13599e-17
0.571989	2.39286e-09	-2.06095e-07	1.12941e-17
0.57213	2.38761e-09	-2.05669e-07	1.1246e-17
0.572272	2.3842e-09	-2.054e-07	1.12152e-17
0.572414	2.3826e-09	-2.05284e-07	1.12014e-17
0.572555	2.38278e-09	-2.05319e-07	1.12041e-17
0.572697	2.38471e-09	-2.05503e-07	1.12232e-17
0.572838	2.38835e-09	-2.05833e-07	1.12584e-17
0.57298	2.39369e-09	-2.06305e-07	1.13094e-17
0.573121	2.40068e-09	-2.06919e-07	1.13762e-17
0.573262	2.40929e-09	-2.0767e-07	1.14585e-17
0.573403	2.41951e-09	-2.08557e-07	1.15562e-17
0.573544	2.43129e-09	-2.09577e-07	1.16692e-17
0.573685	2.4446e-09	-2.10728e-07	1.17976e-17
0.573826	2.45943e-09	-2.12006e-07	1.19411e-17
0.573967	2.47574e-09	-2.1341e-07	1.20999e-17
0.574108	2.4935e-09	-2.14938e-07	1.22739e-17
0.574249	2.51268e-09	-2.16586e-07	1.24632e-17
0.574389	2.53325e-09	-2.18352e-07	1.26677e-17
0.57453	2.5552e-09	-2.20235e-07	1.28876e-17
0.574671	2.57848e-09	-2.22231e-07	1.31229e-17
0.574811	2.60307e-09	-2.24338e-07	1.33737e-17
0.574951	2.62895e-09	-2.26554e-07	1.36401e-17
0.575092	2.65608e-09	-2.28877e-07	1.39222e-17
0.575232	2.68444e-09	-2.31304e-07	1.42201e-17
0.575372	2.71401e-09	-2.33833e-07	1.45339e-17
0.575512	2.74475e-09	-2.36462e-07	1.48638e-17
0.575652	2.77665e-09	-2.39189e-07	1.52099e-17
0.575792	2.80966e-09	-2.42011e-07	1.55724e-17
0.575932	2.84378e-09	-2.44926e-07	1.59514e-17
0.576072	2.87897e-09	-2.47932e-07	1.6347e-17
0.576212	2.91521e-09	-2.51028e-07	1.67594e-17
0.576351	2.95247e-09	-2.54209e-07	1.71888e-17
0.576491	2.99073e-09	-2.57476e-07	1.76353e-17
0.57663	3.02996e-09	-2.60824e-07	1.8099e-17
0.57677	3.07013e-09	-2.64253e-07	1.85801e-17
0.576909	3.11124e-09	-2.67761e-07	1.90788e-17
0.577048	3.15324e-09	-2.71345e-07	1.95952e-17
0.577188	3.19611e-09	-2.75002e-07	2.01295e-17
0.577327	3.23984e-09	-2.78732e-07	2.06817e-17
0.577466	3.2844e-09	-2.82533e-07	2.1252e-17
0.577605	3.32976e-09	-2.86401e-07	2.18405e-17
0.577744	3.37591e-09	-2.90336e-07	2.24475e-17
0.577883	3.42281e-09	-2.94335e-07	2.30728e-17
0.578022	3.47045e-09	-2.98396e-07	2.37168e-17
0.578161	3.5188e-09	-3.02518e-07	2.43794e-17
0.578299	3.56784e-09	-3.06698e-07	2.50608e-17
0.578438	3.61755e-09	-3.10935e-07	2.57611e-17
0.578577	3.66791e-09	-3.15226e-07	2.64802e-17
0.578715	3.71889e-09	-3.19571e-07	2.72184e-17
0.578854	3.77048e-09	-3.23966e-07	2.79756e-17
0.578992	3.82265e-09	-3.28411e-07	2.87518e-17
0.57913	3.87538e-09	-3.32903e-07	2.95472e-17
0.579269	3.92864e-09	-3.37441e-07	3.03617e-17
0.579407	3.98243e-09	-3.42023e-07	3.11953e-17
0.579545	4.03672e-09	-3.46647e-07	3.20481e-17
0.579683	4.09148e-09	-3.51311e-07	3.292e-17
0.579821	4.1467e-09	-3.56014e-07	3.3811e-17
0.579959	4.20236e-09	-3.60754e-07	3.47211e-17
0.580097	4.25843e-09	-3.65529e-07	3.56501e-17
0.580234	4.31491e-09	-3.70337e-07	3.65982e-17
0.580372	4.37176e-09	-3.75178e-07	3.75651e-17
0.58051	4.42897e-09	-3.80049e-07	3.85508e-17
0.580647	4.48652e-09	-3.84948e-07	3.95553e-17
0.580785	4.54439e-09	-3.89874e-07	4.05783e-17
0.580922	4.60256e-09	-3.94826e-07	4.16198e-17
0.58106	4.66101e-09	-3.99802e-07	4.26796e-17
0.581197	4.71973e-09	-4.048e-07	4.37576e-17
0.581334	4.77869e-09	-4.09818e-07	4.48536e-17
0.581472	4.83788e-09	-4.14856e-07	4.59675e-17
0.581609	4.89729e-09	-4.19911e-07	4.7099e-17
0.581746	4.95688e-09	-4.24983e-07	4.8248e-17
0.581883	5.01665e-09	-4.30069e-07	4.94142e-17
0.58202	5.07658e-09	-4.35168e-07	5.05974e-17
0.582157	5.13664e-09	-4.40279e-07	5.17974e-17
0.582294	5.19683e-09	-4.454e-07	5.3014e-17
0.58243	5.25713e-09	-4.5053e-07	5.42468e-17
0.582567	5.31751e-09	-4.55667e-07	5.54956e-17
0.582704	5.37796e-09	-4.6081e-07	5.67602e-17
0.58284	5.43848e-09	-4.65957e-07	5.80401e-17
0.582977	5.49903e-09	-4.71108e-07	5.93351e-17
0.583113	5.5596e-09	-4.76261e-07	6.06449e-17
0.58325	5.62019e-09	-4.81414e-07	6.19692e-17
0.583386	5.68076e-09	-4.86566e-07	6.33075e-17
0.583522	5.74131e-09	-4.91715e-07	6.46596e-17
0.583658	5.80183e-09	-4.96862e-07	6.60251e-17
0.583794	5.86229e-09	-5.02003e-07	6.74035e-17
0.583931	5.92267e-09	-5.07138e-07	6.87945e-17
0.584067	5.98298e-09	-5.12266e-07	7.01978e-17
0.584203	6.04318e-09	-5.17385e-07	7.16128e-17
0.584338	6.10327e-09	-5.22495e-07	7.30392e-17
0.584474	6.16324e-09	-5.27593e-07	7.44766e-17
0.58461	6.22306e-09	-5.32679e-07	7.59245e-17
0.584746	6.28272e-09	-5.37751e-07	7.73824e-17
0.584881	6.34221e-09	-5.42808e-07	7.88499e-17
0.585017	6.40152e-09	-5.4785e-07	8.03266e-17
0.585152	6.46063e-09	-5.52874e-07	8.18119e-17
0.585288	6.51953e-09	-5.57881e-07	8.33054e-17
0.585423	6.5782e-09	-5.62867e-07	8.48065e-17
0.585559	6.63664e-09	-5.67834e-07	8.63149e-17
0.585694	6.69482e-09	-5.72778e-07	8.78299e-17
0.585829	6.75274e-09	-5.777e-07	8.93511e-17
0.585964	6.81038e-09	-5.82599e-07	9.0878e-17
0.586099	6.86773e-09	-5.87472e-07	9.241e-17
0.586234	6.92478e-09	-5.92319e-07	9.39466e-17
0.586369	6.98151e-09	-5.9714e-07	9.54872e-17
0.586504	7.03792e-09	-6.01932e-07	9.70313e-17
0.586639	7.09399e-09	-6.06696e-07	9.85784e-17
0.586774	7.1497e-09	-6.11429e-07	1.00128e-16
0.586909	7.20506e-09	-6.16131e-07	1.01679e-16
0.587043	7.26004e-09	-6.20802e-07	1.03232e-16
0.587178	7.31463e-09	-6.25439e-07	1.04785e-16
0.587313	7.36883e-09	-6.30042e-07	1.06339e-16
0.587447	7.42262e-09	-6.3461e-07	1.07892e-16
0.587581	7.47599e-09	-6.39143e-07	1.09444e-16
0.587716	7.52893e-09	-6.43639e-07	1.10994e-16
0.58785	7.58143e-09	-6.48097e-07	1.12542e-16
0.587984	7.63348e-09	-6.52516e-07	1.14088e-16
0.588119	7.68507e-09	-6.56896e-07	1.1563e-16
0.588253	7.73618e-09	-6.61236e-07	1.17168e-16
0.588387	7.78682e-09	-6.65535e-07	1.18702e-16
0.588521	7.83696e-09	-6.69791e-07	1.2023e-16
0.588655	7.88659e-09	-6.74005e-07	1.21753e-16
0.588789	7.93572e-09	-6.78174e-07	1.23269e-16
0.588923	7.98433e-09	-6.823e-07	1.24779e-16
0.589056	8.0324e-09	-6.86379e-07	1.26281e-16
0.58919	8.07993e-09	-6.90413e-07	1.27775e-16
0.589324	8.12692e-09	-6.944e-07	1.2926e-16
0.589458	8.17334e-09	-6.98339e-07	1.30736e-16
0.589591	8.2192e-09	-7.0223e-07	1.32202e-16
0.589725	8.26448e-09	-7.06071e-07	1.33658e-16
0.589858	8.30918e-09	-7.09863e-07	1.35102e-16
0.589991	8.35328e-09	-7.13604e-07	1.36535e-16
0.590125	8.39679e-09	-7.17293e-07	1.37956e-16
0.590258	8.43968e-09	-7.2093e-07	1.39364e-16
0.590391	8.48195e-09	-7.24515e-07	1.40759e-16
0.590524	8.5236e-09	-7.28046e-07	1.42139e-16
0.590658	8.56461e-09	-7.31523e-07	1.43505e-16
0.590791	8.60498e-09	-7.34945e-07	1.44856e-16
0.590924	8.6447e-09	-7.38312e-07	1.46192e-16
0.591057	8.68376e-09	-7.41623e-07	1.47511e-16
0.591189	8.72216e-09	-7.44877e-07	1.48814e-16
0.591322	8.75989e-09	-7.48074e-07	1.50099e-16
0.591455	8.79694e-09	-7.51213e-07	1.51366e-16
0.591588	8.8333e-09	-7.54293e-07	1.52615e-16
0.59172	8.86897e-09	-7.57314e-07	1.53845e-16
0.591853	8.90394e-09	-7.60276e-07	1.55056e-16
0.591986	8.9382e-09	-7.63177e-07	1.56247e-16
0.592118	8.97175e-09	-7.66017e-07	1.57417e-16
0.592251	9.00459e-09	-7.68797e-07	1.58567e-16
0.592383	9.03669e-09	-7.71514e-07	1.59695e-16
0.592515	9.06807e-09	-7.74169e-07	1.60801e-16
0.592648	9.09871e-09	-7.76761e-07	1.61884e-16
0.59278	9.1286e-09	-7.7929e-07	1.62945e-16
0.592912	9.15775e-09	-7.81755e-07	1.63982e-16
0.593044	9.18614e-09	-7.84156e-07	1.64996e-16
0.593176	9.21377e-09	-7.86491e-07	1.65985e-16
0.593308	9.24064e-09	-7.88762e-07	1.6695e-16
0.59344	9.26673e-09	-7.90967e-07	1.6789e-16
0.593572	9.29205e-09	-7.93105e-07	1.68804e-16
0.593704	9.31659e-09	-7.95177e-07	1.69692e-16
0.593836	9.34034e-09	-7.97182e-07	1.70553e-16
0.593967	9.3633e-09	-7.9912e-07	1.71388e-16
0.594099	9.38547e-09	-8.0099e-07	1.72196e-16
0.594231	9.40684e-09	-8.02791e-07	1.72976e-16
0.594362	9.4274e-09	-8.04524e-07	1.73729e-16
0.594494	9.44715e-09	-8.06189e-07	1.74453e-16
0.594625	9.46609e-09	-8.07783e-07	1.75149e-16
0.594757	9.48421e-09	-8.09308e-07	1.75816e-16
0.594888	9.50151e-09	-8.10764e-07	1.76453e-16
0.595019	9.51799e-09	-8.12149e-07	1.77061e-16
0.595151	9.53364e-09	-8.13463e-07	1.77639e-16
0.595282	9.54845e-09	-8.14706e-07	1.78187e-16
0.595413	9.56243e-09	-8.15878e-07	1.78705e-16
0.595544	9.57557e-09	-8.16978e-07	1.79192e-16
0.595675	9.58786e-09	-8.18007e-07	1.79648e-16
0.595806	9.59931e-09	-8.18964e-07	1.80073e-16
0.595937	9.60991e-09	-8.19848e-07	1.80467e-16
0.596068	9.61966e-09	-8.20659e-07	1.80829e-16
0.596199	9.62856e-09	-8.21398e-07	1.81159e-16
0.596329	9.63659e-09	-8.22064e-07	1.81457e-16
0.59646	9.64377e-09	-8.22656e-07	1.81723e-16
0.596591	9.65008e-09	-8.23175e-07	1.81957e-16
0.596721	9.65552e-09	-8.2362e-07	1.82158e-16
0.596852	9.6601e-09	-8.23991e-07	1.82327e-16
0.596983	9.66381e-09	-8.24288e-07	1.82462e-16
0.597113	9.66665e-09	-8.2451e-07	1.82565e-16
0.597243	9.66861e-09	-8.24658e-07	1.82635e-16
0.597374	9.66969e-09	-8.24732e-07	1.82672e-16
0.597504	9.6699e-09	-8.2473e-07	1.82676e-16
0.597634	9.66922e-09	-8.24654e-07	1.82646e-16
0.597765	9.66767e-09	-8.24503e-07	1.82584e-16
0.597895	9.66523e-09	-8.24276e-07	1.82487e-16
0.598025	9.66191e-09	-8.23974e-07	1.82358e-16
0.598155	9.6577e-09	-8.23597e-07	1.82195e-16
0.598285	9.65261e-09	-8.23144e-07	1.81999e-16
0.598415	9.64662e-09	-8.22615e-07	1.81769e-16
0.598545	9.63975e-09	-8.22011e-07	1.81507e-16
0.598675	9.63199e-09	-8.21331e-07	1.8121e-16
0.598804	9.62334e-09	-8.20575e-07	1.80881e-16
0.598934	9.61379e-09	-8.19743e-07	1.80519e-16
0.599064	9.60336e-09	-8.18835e-07	1.80123e-16
0.599194	9.59203e-09	-8.17851e-07	1.79694e-16
0.599323	9.57981e-09	-8.16791e-07	1.79233e-16
0.599453	9.56669e-09	-8.15655e-07	1.78739e-16
0.599582	9.55268e-09	-8.14443e-07	1.78212e-16
0.599712	9.53778e-09	-8.13155e-07	1.77653e-16
0.599841	9.52198e-09	-8.1179e-07	1.77061e-16
0.59997	9.50529e-09	-8.1035e-07	1.76437e-16
0.6001	9.48771e-09	-8.08833e-07	1.75781e-16
0.600229	9.46924e-09	-8.07241e-07	1.75094e-16
0.600358	9.44987e-09	-8.05572e-07	1.74374e-16
0.600487	9.42961e-09	-8.03828e-07	1.73624e-16
0.600616	9.40846e-09	-8.02007e-07	1.72842e-16
0.600746	9.38641e-09	-8.00111e-07	1.72029e-16
0.600875	9.36348e-09	-7.98139e-07	1.71186e-16
0.601003	9.33966e-09	-7.96091e-07	1.70313e-16
0.601132	9.31495e-09	-7.93968e-07	1.69409e-16
0.601261	9.28935e-09	-7.91769e-07	1.68476e-16
0.60139	9.26286e-09	-7.89494e-07	1.67513e-16
0.601519	9.23549e-09	-7.87144e-07	1.66521e-16
0.601648	9.20724e-09	-7.84719e-07	1.655e-16
0.601776	9.1781e-09	-7.82219e-07	1.64451e-16
0.601905	9.14809e-09	-7.79644e-07	1.63374e-16
0.602033	9.11719e-09	-7.76994e-07	1.62268e-16
0.602162	9.08542e-09	-7.74269e-07	1.61136e-16
0.60229	9.05277e-09	-7.7147e-07	1.59977e-16
0.602419	9.01925e-09	-7.68596e-07	1.58791e-16
0.602547	8.98485e-09	-7.65649e-07	1.57578e-16
0.602676	8.94959e-09	-7.62627e-07	1.56341e-16
0.602804	8.91346e-09	-7.59531e-07	1.55077e-16
0.602932	8.87646e-09	-7.56361e-07	1.53789e-16
0.60306	8.8386e-09	-7.53119e-07	1.52477e-16
0.603188	8.79988e-09	-7.49802e-07	1.5114e-16
0.603316	8.7603e-09	-7.46413e-07	1.49781e-16
0.603445	8.71986e-09	-7.42951e-07	1.48398e-16
0.603573	8.67858e-09	-7.39416e-07	1.46993e-16
0.6037	8.63644e-09	-7.35809e-07	1.45565e-16
0.603828	8.59345e-09	-7.3213e-07	1.44117e-16
0.603956	8.54962e-09	-7.28379e-07	1.42647e-16
0.604084	8.50495e-09	-7.24556e-07	1.41157e-16
0.604212	8.45944e-09	-7.20662e-07	1.39647e-16
0.60434	8.41309e-09	-7.16697e-07	1.38118e-16
0.604467	8.36592e-09	-7.12661e-07	1.3657e-16
0.604595	8.31791e-09	-7.08555e-07	1.35004e-16
0.604722	8.26908e-09	-7.04378e-07	1.33421e-16
0.60485	8.21943e-09	-7.00132e-07	1.3182e-16
0.604977	8.16896e-09	-6.95815e-07	1.30203e-16
0.605105	8.11767e-09	-6.9143e-07	1.2857e-16
0.605232	8.06558e-09	-6.86976e-07	1.26922e-16
0.60536	8.01268e-09	-6.82452e-07	1.2526e-16
0.605487	7.95897e-09	-6.77861e-07	1.23583e-16
0.605614	7.90447e-09	-6.73202e-07	1.21893e-16
0.605741	7.84917e-09	-6.68475e-07	1.20191e-16
0.605868	7.79308e-09	-6.6368e-07	1.18476e-16
0.605996	7.73621e-09	-6.58819e-07	1.1675e-16
0.606123	7.67855e-09	-6.53892e-07	1.15013e-16
0.60625	7.62012e-09	-6.48898e-07	1.13267e-16
0.606377	7.56091e-09	-6.43838e-07	1.1151e-16
0.606504	7.50094e-09	-6.38713e-07	1.09745e-16
0.606631	7.4402e-09	-6.33524e-07	1.07972e-16
0.606757	7.3787e-09	-6.28269e-07	1.06192e-16
0.606884	7.31645e-09	-6.22951e-07	1.04405e-16
0.607011	7.25345e-09	-6.17568e-07	1.02611e-16
0.607138	7.18971e-09	-6.12123e-07	1.00813e-16
0.607264	7.12522e-09	-6.06614e-07	9.90096e-17
0.607391	7.06001e-09	-6.01043e-07	9.72025e-17
0.607517	6.99406e-09	-5.95411e-07	9.53922e-17
0.607644	6.92739e-09	-5.89716e-07	9.35794e-17
0.60777	6.86001e-09	-5.83961e-07	9.17647e-17
0.607897	6.79191e-09	-5.78145e-07	8.9949e-17
0.608023	6.7231e-09	-5.72268e-07	8.81328e-17
0.60815	6.65359e-09	-5.66333e-07	8.6317e-17
0.608276	6.58339e-09	-5.60338e-07	8.45023e-17
0.608402	6.5125e-09	-5.54284e-07	8.26893e-17
0.608528	6.44092e-09	-5.48172e-07	8.08788e-17
0.608655	6.36867e-09	-5.42003e-07	7.90715e-17
0.608781	6.29574e-09	-5.35776e-07	7.72682e-17
0.608907	6.22214e-09	-5.29493e-07	7.54695e-17
0.609033	6.14789e-09	-5.23153e-07	7.36761e-17
0.609159	6.07299e-09	-5.16758e-07	7.18889e-17
0.609285	5.99743e-09	-5.10308e-07	7.01084e-17
0.609411	5.92124e-09	-5.03803e-07	6.83355e-17
0.609537	5.84441e-09	-4.97245e-07	6.65709e-17
0.609662	5.76695e-09	-4.90633e-07	6.48152e-17
0.609788	5.68887e-09	-4.83968e-07	6.30692e-17
0.609914	5.61018e-09	-4.77251e-07	6.13336e-17
0.61004	5.53088e-09	-4.70482e-07	5.96091e-17
0.610165	5.45097e-09	-4.63662e-07	5.78965e-17
0.610291	5.37047e-09	-4.56792e-07	5.61964e-17
0.610416	5.28939e-09	-4.49872e-07	5.45095e-17
0.610542	5.20772e-09	-4.42902e-07	5.28365e-17
0.610667	5.12549e-09	-4.35884e-07	5.11781e-17
0.610793	5.04268e-09	-4.28817e-07	4.95351e-17
0.610918	4.95932e-09	-4.21703e-07	4.79081e-17
0.611044	4.8754e-09	-4.14542e-07	4.62978e-17
0.611169	4.79094e-09	-4.07335e-07	4.47049e-17
0.611294	4.70595e-09	-4.00082e-07	4.313e-17
0.611419	4.62042e-09	-3.92785e-07	4.15738e-17
0.611545	4.53438e-09	-3.85443e-07	4.0037e-17
0.61167	4.44782e-09	-3.78057e-07	3.85202e-17
0.611795	4.36075e-09	-3.70628e-07	3.70242e-17
0.61192	4.27319e-09	-3.63157e-07	3.55495e-17
0.612045	4.18513e-09	-3.55644e-07	3.40967e-17
0.61217	4.09659e-09	-3.48091e-07	3.26666e-17
0.612295	4.00758e-09	-3.40497e-07	3.12597e-17
0.61242	3.9181e-09	-3.32863e-07	2.98766e-17
0.612544	3.82816e-09	-3.2519e-07	2.85181e-17
0.612669	3.73777e-09	-3.17479e-07	2.71845e-17
0.612794	3.64695e-09	-3.09731e-07	2.58767e-17
0.612919	3.55568e-09	-3.01946e-07	2.45951e-17
0.613043	3.46399e-09	-2.94125e-07	2.33403e-17
0.613168	3.37189e-09	-2.86268e-07	2.21129e-17
0.613293	3.27938e-09	-2.78377e-07	2.09134e-17
0.613417	3.18646e-09	-2.70451e-07	1.97424e-17
0.613542	3.09316e-09	-2.62493e-07	1.86005e-17
0.613666	2.99948e-09	-2.54502e-07	1.74881e-17
0.613791	2.90542e-09	-2.4648e-07	1.64058e-17
0.613915	2.811e-09	-2.38426e-07	1.53541e-17
0.614039	2.71622e-09	-2.30343e-07	1.43335e-17
0.614164	2.62109e-09	-2.2223e-07	1.33444e-17
0.614288	2.52563e-09	-2.14088e-07	1.23874e-17
0.614412	2.42984e-09	-2.05919e-07	1.14629e-17
0.614536	2.33373e-09	-1.97722e-07	1.05714e-17
0.61466	2.23732e-09	-1.895e-07	9.71326e-18
0.614785	2.1406e-09	-1.81252e-07	8.88894e-18
0.614909	2.04359e-09	-1.72979e-07	8.09886e-18
0.615033	1.9463e-09	-1.64682e-07	7.34342e-18
0.615157	1.84874e-09	-1.56362e-07	6.62301e-18
0.615281	1.75091e-09	-1.4802e-07	5.93801e-18
0.615404	1.65283e-09	-1.39657e-07	5.28877e-18
0.615528	1.55451e-09	-1.31273e-07	4.67564e-18
0.615652	1.45596e-09	-1.2287e-07	4.09896e-18
0.615776	1.35718e-09	-1.14447e-07	3.55905e-18
0.6159	1.25819e-09	-1.06006e-07	3.05622e-18
0.616023	1.159e-09	-9.75486e-08	2.59075e-18
0.616147	1.05961e-09	-8.90744e-08	2.16293e-18
0.616271	9.60041e-10	-8.05848e-08	1.773e-18
0.616394	8.60298e-10	-7.20805e-08	1.42124e-18
0.616518	7.60391e-10	-6.35625e-08	1.10785e-18
0.616641	6.60332e-10	-5.50316e-08	8.33061e-19
0.616765	5.60131e-10	-4.64888e-08	5.97072e-19
0.616888	4.59798e-10	-3.79348e-08	4.00067e-19
0.617012	3.59343e-10	-2.93705e-08	2.42215e-19
0.617135	2.58778e-10	-2.0797e-08	1.23667e-19
0.617258	1.58112e-10	-1.22151e-08	4.45599e-20
0.617381	5.73565e-11	-3.6256e-09	5.01302e-21
0.617505	-4.34779e-11	4.97047e-09	5.12913e-21
0.617628	-1.44381e-10	1.35722e-08	4.49943e-20
0.617751	-2.45341e-10	2.21787e-08	1.24678e-19
0.617874	-3.46347e-10	3.07891e-08	2.44231e-19
0.617997	-4.47389e-10	3.94023e-08	4.03689e-19
0.61812	-5.48456e-10	4.80175e-08	6.03069e-19
0.618243	-6.49536e-10	5.66337e-08	8.42371e-19
0.618366	-7.50618e-10	6.525e-08	1.12158e-18
0.618489	-8.51692e-10	7.38654e-08	1.44065e-18
0.618612	-9.52745e-10	8.2479e-08	1.79954e-18
0.618735	-1.05377e-09	9.10898e-08	2.19818e-18
0.618858	-1.15475e-09	9.96968e-08	2.63646e-18
0.61898	-1.25567e-09	1.08299e-07	3.1143e-18
0.619103	-1.35653e-09	1.16896e-07	3.63155e-18
0.619226	-1.45731e-09	1.25485e-07	4.18808e-18
0.619348	-1.55801e-09	1.34068e-07	4.78373e-18
0.619471	-1.6586e-09	1.42641e-07	5.4183e-18
0.619594	-1.75908e-09	1.51205e-07	6.09161e-18
0.619716	-1.85944e-09	1.59758e-07	6.80344e-18
0.619839	-1.95966e-09	1.683e-07	7.55354e-18
0.619961	-2.05974e-09	1.76828e-07	8.34166e-18
0.620084	-2.15965e-09	1.85343e-07	9.16753e-18
0.620206	-2.2594e-09	1.93844e-07	1.00309e-17
0.620328	-2.35896e-09	2.02328e-07	1.09313e-17
0.620451	-2.45832e-09	2.10796e-07	1.18686e-17
0.620573	-2.55748e-09	2.19246e-07	1.28423e-17
0.620695	-2.65642e-09	2.27677e-07	1.38521e-17
0.620817	-2.75512e-09	2.36088e-07	1.48977e-17
0.620939	-2.85358e-09	2.44478e-07	1.59785e-17
0.621062	-2.95178e-09	2.52847e-07	1.70942e-17
0.621184	-3.04972e-09	2.61192e-07	1.82443e-17
0.621306	-3.14737e-09	2.69513e-07	1.94284e-17
0.621428	-3.24473e-09	2.77808e-07	2.06459e-17
0.62155	-3.34178e-09	2.86078e-07	2.18965e-17
0.621672	-3.43851e-09	2.9432e-07	2.31794e-17
0.621794	-3.53491e-09	3.02534e-07	2.44944e-17
0.621915	-3.63096e-09	3.10718e-07	2.58406e-17
0.622037	-3.72666e-09	3.18871e-07	2.72177e-17
0.622159	-3.82199e-09	3.26993e-07	2.8625e-17
0.622281	-3.91693e-09	3.35082e-07	3.00618e-17
0.622403	-4.01147e-09	3.43137e-07	3.15276e-17
0.622524	-4.10561e-09	3.51158e-07	3.30217e-17
0.622646	-4.19932e-09	3.59142e-07	3.45434e-17
0.622767	-4.2926e-09	3.67088e-07	3.60921e-17
0.622889	-4.38543e-09	3.74997e-07	3.7667e-17
0.623011	-4.47779e-09	3.82865e-07	3.92674e-17
0.623132	-4.56968e-09	3.90693e-07	4.08927e-17
0.623254	-4.66108e-09	3.9848e-07	4.25419e-17
0.623375	-4.75198e-09	4.06223e-07	4.42145e-17
0.623496	-4.84237e-09	4.13923e-07	4.59095e-17
0.623618	-4.93222e-09	4.21577e-07	4.76261e-17
0.623739	-5.02153e-09	4.29185e-07	4.93636e-17
0.62386	-5.11029e-09	4.36745e-07	5.11211e-17
0.623982	-5.19847e-09	4.44257e-07	5.28977e-17
0.624103	-5.28607e-09	4.51718e-07	5.46926e-17
0.624224	-5.37308e-09	4.59129e-07	5.65049e-17
0.624345	-5.45947e-09	4.66487e-07	5.83337e-17
0.624466	-5.54524e-09	4.73793e-07	6.0178e-17
0.624587	-5.63036e-09	4.81043e-07	6.20369e-17
0.624708	-5.71484e-09	4.88238e-07	6.39095e-17
0.624829	-5.79865e-09	4.95376e-07	6.57948e-17
0.62495	-5.88177e-09	5.02455e-07	6.76919e-17
0.625071	-5.9642e-09	5.09476e-07	6.95997e-17
0.625192	-6.04593e-09	5.16435e-07	7.15172e-17
0.625313	-6.12692e-09	5.23333e-07	7.34434e-17
0.625434	-6.20718e-09	5.30168e-07	7.53773e-17
0.625555	-6.28669e-09	5.36939e-07	7.73179e-17
0.625675	-6.36543e-09	5.43644e-07	7.9264e-17
0.625796	-6.44339e-09	5.50283e-07	8.12146e-17
0.625917	-6.52056e-09	5.56853e-07	8.31687e-17
0.626037	-6.59691e-09	5.63355e-07	8.5125e-17
0.626158	-6.67244e-09	5.69786e-07	8.70826e-17
0.626279	-6.74713e-09	5.76146e-07	8.90404e-17
