Q2:	100

z	fQ	dfQ/dz	fQ^2 + (dfQ/dz)^2/Q2
0.853423	0.00206287	-0.0195586	7.02932e-06
0.853537	0.00206064	-0.0195381	7.01384e-06
0.853651	0.00205841	-0.0195177	6.9984e-06
0.853765	0.00205618	-0.0194973	6.983e-06
0.85388	0.00205396	-0.0194769	6.96763e-06
0.853994	0.00205174	-0.0194565	6.95231e-06
0.854108	0.00204952	-0.0194362	6.93702e-06
0.854222	0.00204731	-0.0194159	6.92177e-06
0.854336	0.0020451	-0.0193957	6.90657e-06
0.85445	0.00204289	-0.0193754	6.89139e-06
0.854564	0.00204069	-0.0193552	6.87626e-06
0.854677	0.00203849	-0.0193351	6.86117e-06
0.854791	0.00203629	-0.0193149	6.84611e-06
0.854905	0.00203409	-0.0192948	6.8311e-06
0.855019	0.0020319	-0.0192747	6.81612e-06
0.855132	0.00202971	-0.0192546	6.80118e-06
0.855246	0.00202753	-0.0192346	6.78627e-06
0.85536	0.00202535	-0.0192146	6.77141e-06
0.855473	0.00202317	-0.0191946	6.75658e-06
0.855587	0.00202099	-0.0191746	6.74179e-06
0.8557	0.00201882	-0.0191547	6.72703e-06
0.855814	0.00201665	-0.0191348	6.71232e-06
0.855927	0.00201448	-0.0191149	6.69764e-06
0.85604	0.00201232	-0.0190951	6.68299e-06
0.856154	0.00201016	-0.0190752	6.66839e-06
0.856267	0.002008	-0.0190554	6.65382e-06
0.85638	0.00200584	-0.0190357	6.63928e-06
0.856493	0.00200369	-0.0190159	6.62479e-06
0.856606	0.00200154	-0.0189962	6.61033e-06
0.85672	0.0019994	-0.0189765	6.59591e-06
0.856833	0.00199725	-0.0189569	6.58152e-06
0.856946	0.00199511	-0.0189372	6.56717e-06
0.857059	0.00199298	-0.0189176	6.55285e-06
0.857172	0.00199084	-0.0188981	6.53857e-06
0.857284	0.00198871	-0.0188785	6.52433e-06
0.857397	0.00198659	-0.018859	6.51012e-06
0.85751	0.00198446	-0.0188395	6.49595e-06
0.857623	0.00198234	-0.01882	6.48181e-06
0.857736	0.00198022	-0.0188006	6.46771e-06
0.857848	0.00197811	-0.0187811	6.45364e-06
0.857961	0.00197599	-0.0187618	6.43961e-06
0.858073	0.00197388	-0.0187424	6.42562e-06
0.858186	0.00197178	-0.018723	6.41166e-06
0.858299	0.00196967	-0.0187037	6.39773e-06
0.858411	0.00196757	-0.0186844	6.38384e-06
0.858523	0.00196547	-0.0186652	6.36998e-06
0.858636	0.00196338	-0.0186459	6.35616e-06
0.858748	0.00196129	-0.0186267	6.34237e-06
0.85886	0.0019592	-0.0186075	6.32862e-06
0.858973	0.00195711	-0.0185884	6.3149e-06
0.859085	0.00195503	-0.0185693	6.30121e-06
0.859197	0.00195295	-0.0185502	6.28756e-06
0.859309	0.00195087	-0.0185311	6.27394e-06
0.859421	0.00194879	-0.018512	6.26036e-06
0.859533	0.00194672	-0.018493	6.24681e-06
0.859646	0.00194465	-0.018474	6.23329e-06
0.859757	0.00194259	-0.018455	6.21981e-06
0.859869	0.00194052	-0.018436	6.20636e-06
0.859981	0.00193846	-0.0184171	6.19294e-06
0.860093	0.00193641	-0.0183982	6.17956e-06
0.860205	0.00193435	-0.0183793	6.16621e-06
0.860317	0.0019323	-0.0183605	6.1529e-06
0.860429	0.00193025	-0.0183417	6.13961e-06
0.86054	0.0019282	-0.0183229	6.12636e-06
0.860652	0.00192616	-0.0183041	6.11314e-06
0.860764	0.00192412	-0.0182853	6.09996e-06
0.860875	0.00192208	-0.0182666	6.08681e-06
0.860987	0.00192005	-0.0182479	6.07369e-06
0.861098	0.00191801	-0.0182292	6.0606e-06
0.86121	0.00191599	-0.0182106	6.04754e-06
0.861321	0.00191396	-0.018192	6.03452e-06
0.861432	0.00191194	-0.0181734	6.02153e-06
0.861544	0.00190991	-0.0181548	6.00857e-06
0.861655	0.0019079	-0.0181362	5.99564e-06
0.861766	0.00190588	-0.0181177	5.98274e-06
0.861878	0.00190387	-0.0180992	5.96988e-06
0.861989	0.00190186	-0.0180807	5.95705e-06
0.8621	0.00189985	-0.0180623	5.94425e-06
0.862211	0.00189785	-0.0180439	5.93148e-06
0.862322	0.00189584	-0.0180254	5.91874e-06
0.862433	0.00189385	-0.0180071	5.90603e-06
0.862544	0.00189185	-0.0179887	5.89336e-06
0.862655	0.00188986	-0.0179704	5.88072e-06
0.862766	0.00188787	-0.0179521	5.8681e-06
0.862877	0.00188588	-0.0179338	5.85552e-06
0.862988	0.00188389	-0.0179155	5.84297e-06
0.863099	0.00188191	-0.0178973	5.83045e-06
0.863209	0.00187993	-0.0178791	5.81796e-06
0.86332	0.00187795	-0.0178609	5.8055e-06
0.863431	0.00187598	-0.0178428	5.79307e-06
0.863541	0.00187401	-0.0178246	5.78067e-06
0.863652	0.00187204	-0.0178065	5.7683e-06
0.863763	0.00187007	-0.0177884	5.75596e-06
0.863873	0.00186811	-0.0177704	5.74366e-06
0.863984	0.00186615	-0.0177523	5.73138e-06
0.864094	0.00186419	-0.0177343	5.71913e-06
0.864205	0.00186223	-0.0177163	5.70691e-06
0.864315	0.00186028	-0.0176983	5.69472e-06
0.864425	0.00185833	-0.0176804	5.68257e-06
0.864536	0.00185638	-0.0176625	5.67044e-06
0.864646	0.00185444	-0.0176446	5.65834e-06
0.864756	0.00185249	-0.0176267	5.64627e-06
0.864866	0.00185055	-0.0176088	5.63423e-06
0.864976	0.00184862	-0.017591	5.62221e-06
0.865087	0.00184668	-0.0175732	5.61023e-06
0.865197	0.00184475	-0.0175554	5.59828e-06
0.865307	0.00184282	-0.0175377	5.58636e-06
0.865417	0.00184089	-0.0175199	5.57446e-06
0.865527	0.00183897	-0.0175022	5.56259e-06
0.865637	0.00183705	-0.0174845	5.55076e-06
0.865746	0.00183513	-0.0174669	5.53895e-06
0.865856	0.00183321	-0.0174492	5.52717e-06
0.865966	0.0018313	-0.0174316	5.51542e-06
0.866076	0.00182939	-0.017414	5.50369e-06
0.866186	0.00182748	-0.0173964	5.492e-06
0.866295	0.00182557	-0.0173789	5.48033e-06
0.866405	0.00182367	-0.0173614	5.46869e-06
0.866515	0.00182177	-0.0173439	5.45708e-06
0.866624	0.00181987	-0.0173264	5.4455e-06
0.866734	0.00181798	-0.0173089	5.43395e-06
0.866843	0.00181608	-0.0172915	5.42242e-06
0.866953	0.00181419	-0.0172741	5.41092e-06
0.867062	0.0018123	-0.0172567	5.39945e-06
0.867172	0.00181042	-0.0172393	5.38801e-06
0.867281	0.00180853	-0.017222	5.3766e-06
0.86739	0.00180665	-0.0172046	5.36521e-06
0.8675	0.00180478	-0.0171873	5.35385e-06
0.867609	0.0018029	-0.0171701	5.34252e-06
0.867718	0.00180103	-0.0171528	5.33121e-06
0.867827	0.00179916	-0.0171356	5.31993e-06
0.867937	0.00179729	-0.0171184	5.30868e-06
0.868046	0.00179542	-0.0171012	5.29746e-06
0.868155	0.00179356	-0.017084	5.28626e-06
0.868264	0.0017917	-0.0170669	5.27509e-06
0.868373	0.00178984	-0.0170497	5.26395e-06
0.868482	0.00178798	-0.0170326	5.25283e-06
0.868591	0.00178613	-0.0170156	5.24174e-06
0.8687	0.00178428	-0.0169985	5.23068e-06
0.868809	0.00178243	-0.0169815	5.21964e-06
0.868917	0.00178059	-0.0169645	5.20863e-06
0.869026	0.00177874	-0.0169475	5.19764e-06
0.869135	0.0017769	-0.0169305	5.18669e-06
0.869244	0.00177506	-0.0169136	5.17575e-06
0.869352	0.00177323	-0.0168966	5.16485e-06
0.869461	0.00177139	-0.0168797	5.15397e-06
0.86957	0.00176956	-0.0168629	5.14312e-06
0.869678	0.00176773	-0.016846	5.13229e-06
0.869787	0.00176591	-0.0168292	5.12149e-06
0.869895	0.00176408	-0.0168123	5.11071e-06
0.870004	0.00176226	-0.0167955	5.09996e-06
0.870112	0.00176044	-0.0167788	5.08924e-06
0.870221	0.00175863	-0.016762	5.07854e-06
0.870329	0.00175681	-0.0167453	5.06787e-06
0.870437	0.001755	-0.0167286	5.05722e-06
0.870546	0.00175319	-0.0167119	5.0466e-06
0.870654	0.00175138	-0.0166952	5.036e-06
0.870762	0.00174958	-0.0166786	5.02543e-06
0.87087	0.00174778	-0.016662	5.01488e-06
0.870978	0.00174598	-0.0166454	5.00436e-06
0.871087	0.00174418	-0.0166288	4.99386e-06
0.871195	0.00174238	-0.0166122	4.98339e-06
0.871303	0.00174059	-0.0165957	4.97294e-06
0.871411	0.0017388	-0.0165792	4.96252e-06
0.871519	0.00173701	-0.0165627	4.95213e-06
0.871627	0.00173523	-0.0165462	4.94175e-06
0.871735	0.00173344	-0.0165298	4.93141e-06
0.871843	0.00173166	-0.0165133	4.92108e-06
0.87195	0.00172988	-0.0164969	4.91078e-06
0.872058	0.00172811	-0.0164805	4.90051e-06
0.872166	0.00172633	-0.0164641	4.89026e-06
0.872274	0.00172456	-0.0164478	4.88003e-06
0.872381	0.00172279	-0.0164315	4.86983e-06
0.872489	0.00172102	-0.0164152	4.85965e-06
0.872597	0.00171926	-0.0163989	4.8495e-06
0.872704	0.0017175	-0.0163826	4.83937e-06
0.872812	0.00171574	-0.0163664	4.82927e-06
0.872919	0.00171398	-0.0163501	4.81918e-06
0.873027	0.00171222	-0.0163339	4.80913e-06
0.873134	0.00171047	-0.0163177	4.79909e-06
0.873242	0.00170872	-0.0163016	4.78908e-06
0.873349	0.00170697	-0.0162854	4.7791e-06
0.873457	0.00170522	-0.0162693	4.76913e-06
0.873564	0.00170348	-0.0162532	4.75919e-06
0.873671	0.00170174	-0.0162371	4.74928e-06
0.873779	0.0017	-0.0162211	4.73938e-06
0.873886	0.00169826	-0.016205	4.72951e-06
0.873993	0.00169653	-0.016189	4.71967e-06
0.8741	0.00169479	-0.016173	4.70984e-06
0.874207	0.00169306	-0.016157	4.70004e-06
0.874314	0.00169133	-0.0161411	4.69027e-06
0.874421	0.00168961	-0.0161251	4.68051e-06
0.874528	0.00168788	-0.0161092	4.67078e-06
0.874635	0.00168616	-0.0160933	4.66107e-06
0.874742	0.00168444	-0.0160774	4.65139e-06
0.874849	0.00168272	-0.0160616	4.64172e-06
0.874956	0.00168101	-0.0160457	4.63208e-06
0.875063	0.0016793	-0.0160299	4.62247e-06
0.87517	0.00167759	-0.0160141	4.61287e-06
0.875277	0.00167588	-0.0159983	4.6033e-06
0.875384	0.00167417	-0.0159826	4.59375e-06
0.87549	0.00167247	-0.0159668	4.58422e-06
0.875597	0.00167077	-0.0159511	4.57472e-06
0.875704	0.00166907	-0.0159354	4.56523e-06
0.87581	0.00166737	-0.0159197	4.55577e-06
0.875917	0.00166567	-0.0159041	4.54633e-06
0.876023	0.00166398	-0.0158884	4.53692e-06
0.87613	0.00166229	-0.0158728	4.52752e-06
0.876237	0.0016606	-0.0158572	4.51815e-06
0.876343	0.00165891	-0.0158416	4.5088e-06
0.876449	0.00165723	-0.015826	4.49947e-06
0.876556	0.00165555	-0.0158105	4.49016e-06
0.876662	0.00165387	-0.015795	4.48087e-06
0.876769	0.00165219	-0.0157795	4.47161e-06
0.876875	0.00165051	-0.015764	4.46237e-06
0.876981	0.00164884	-0.0157485	4.45315e-06
0.877087	0.00164717	-0.015733	4.44395e-06
0.877194	0.0016455	-0.0157176	4.43477e-06
0.8773	0.00164383	-0.0157022	4.42561e-06
0.877406	0.00164217	-0.0156868	4.41648e-06
0.877512	0.0016405	-0.0156714	4.40736e-06
0.877618	0.00163884	-0.0156561	4.39827e-06
0.877724	0.00163719	-0.0156408	4.3892e-06
0.87783	0.00163553	-0.0156254	4.38015e-06
0.877936	0.00163387	-0.0156101	4.37112e-06
0.878042	0.00163222	-0.0155949	4.36211e-06
0.878148	0.00163057	-0.0155796	4.35312e-06
0.878254	0.00162892	-0.0155644	4.34415e-06
0.87836	0.00162728	-0.0155491	4.33521e-06
0.878466	0.00162563	-0.0155339	4.32628e-06
0.878571	0.00162399	-0.0155188	4.31738e-06
0.878677	0.00162235	-0.0155036	4.30849e-06
0.878783	0.00162071	-0.0154885	4.29963e-06
0.878889	0.00161908	-0.0154733	4.29078e-06
0.878994	0.00161745	-0.0154582	4.28196e-06
0.8791	0.00161581	-0.0154431	4.27316e-06
0.879206	0.00161419	-0.0154281	4.26438e-06
0.879311	0.00161256	-0.015413	4.25562e-06
0.879417	0.00161093	-0.015398	4.24687e-06
0.879522	0.00160931	-0.015383	4.23815e-06
0.879628	0.00160769	-0.015368	4.22945e-06
0.879733	0.00160607	-0.015353	4.22077e-06
0.879838	0.00160445	-0.015338	4.21211e-06
0.879944	0.00160284	-0.0153231	4.20347e-06
0.880049	0.00160123	-0.0153082	4.19485e-06
0.880155	0.00159961	-0.0152933	4.18625e-06
0.88026	0.00159801	-0.0152784	4.17766e-06
0.880365	0.0015964	-0.0152635	4.1691e-06
0.88047	0.00159479	-0.0152486	4.16056e-06
0.880576	0.00159319	-0.0152338	4.15204e-06
0.880681	0.00159159	-0.015219	4.14353e-06
0.880786	0.00158999	-0.0152042	4.13505e-06
0.880891	0.0015884	-0.0151894	4.12659e-06
0.880996	0.0015868	-0.0151747	4.11814e-06
0.881101	0.00158521	-0.0151599	4.10972e-06
0.881206	0.00158362	-0.0151452	4.10131e-06
0.881311	0.00158203	-0.0151305	4.09293e-06
0.881416	0.00158044	-0.0151158	4.08456e-06
0.881521	0.00157886	-0.0151011	4.07621e-06
0.881626	0.00157728	-0.0150865	4.06788e-06
0.881731	0.00157569	-0.0150719	4.05957e-06
0.881836	0.00157412	-0.0150572	4.05128e-06
0.88194	0.00157254	-0.0150426	4.04301e-06
0.882045	0.00157096	-0.0150281	4.03476e-06
0.88215	0.00156939	-0.0150135	4.02652e-06
0.882255	0.00156782	-0.014999	4.01831e-06
0.882359	0.00156625	-0.0149844	4.01011e-06
0.882464	0.00156469	-0.0149699	4.00193e-06
0.882568	0.00156312	-0.0149554	3.99378e-06
0.882673	0.00156156	-0.014941	3.98564e-06
0.882778	0.00156	-0.0149265	3.97751e-06
0.882882	0.00155844	-0.0149121	3.96941e-06
0.882987	0.00155688	-0.0148976	3.96133e-06
0.883091	0.00155533	-0.0148832	3.95326e-06
0.883196	0.00155377	-0.0148689	3.94521e-06
0.8833	0.00155222	-0.0148545	3.93718e-06
0.883404	0.00155067	-0.0148401	3.92917e-06
0.883509	0.00154913	-0.0148258	3.92118e-06
0.883613	0.00154758	-0.0148115	3.9132e-06
0.883717	0.00154604	-0.0147972	3.90525e-06
0.883822	0.00154449	-0.0147829	3.89731e-06
0.883926	0.00154295	-0.0147686	3.88939e-06
0.88403	0.00154142	-0.0147544	3.88149e-06
0.884134	0.00153988	-0.0147402	3.8736e-06
0.884238	0.00153835	-0.0147259	3.86574e-06
0.884342	0.00153682	-0.0147117	3.85789e-06
0.884446	0.00153529	-0.0146976	3.85006e-06
0.88455	0.00153376	-0.0146834	3.84224e-06
0.884655	0.00153223	-0.0146693	3.83445e-06
0.884759	0.00153071	-0.0146551	3.82667e-06
0.884862	0.00152918	-0.014641	3.81891e-06
0.884966	0.00152766	-0.0146269	3.81117e-06
0.88507	0.00152614	-0.0146129	3.80344e-06
0.885174	0.00152463	-0.0145988	3.79574e-06
0.885278	0.00152311	-0.0145847	3.78805e-06
0.885382	0.0015216	-0.0145707	3.78038e-06
0.885486	0.00152009	-0.0145567	3.77272e-06
0.885589	0.00151858	-0.0145427	3.76508e-06
0.885693	0.00151707	-0.0145287	3.75746e-06
0.885797	0.00151557	-0.0145148	3.74986e-06
0.8859	0.00151406	-0.0145008	3.74227e-06
0.886004	0.00151256	-0.0144869	3.7347e-06
0.886108	0.00151106	-0.014473	3.72715e-06
0.886211	0.00150956	-0.0144591	3.71962e-06
0.886315	0.00150807	-0.0144452	3.7121e-06
0.886418	0.00150657	-0.0144314	3.7046e-06
0.886522	0.00150508	-0.0144175	3.69712e-06
0.886625	0.00150359	-0.0144037	3.68965e-06
0.886729	0.0015021	-0.0143899	3.6822e-06
0.886832	0.00150061	-0.0143761	3.67476e-06
0.886936	0.00149913	-0.0143623	3.66735e-06
0.887039	0.00149764	-0.0143486	3.65995e-06
0.887142	0.00149616	-0.0143348	3.65257e-06
0.887246	0.00149468	-0.0143211	3.6452e-06
0.887349	0.0014932	-0.0143074	3.63785e-06
0.887452	0.00149173	-0.0142937	3.63051e-06
0.887555	0.00149025	-0.01428	3.6232e-06
0.887658	0.00148878	-0.0142664	3.6159e-06
0.887762	0.00148731	-0.0142527	3.60861e-06
0.887865	0.00148584	-0.0142391	3.60135e-06
0.887968	0.00148437	-0.0142255	3.59409e-06
0.888071	0.00148291	-0.0142119	3.58686e-06
0.888174	0.00148144	-0.0141983	3.57964e-06
0.888277	0.00147998	-0.0141847	3.57244e-06
0.88838	0.00147852	-0.0141712	3.56525e-06
0.888483	0.00147706	-0.0141577	3.55808e-06
0.888586	0.00147561	-0.0141441	3.55093e-06
0.888689	0.00147415	-0.0141306	3.54379e-06
0.888792	0.0014727	-0.0141172	3.53666e-06
0.888894	0.00147125	-0.0141037	3.52956e-06
0.888997	0.0014698	-0.0140902	3.52247e-06
0.8891	0.00146835	-0.0140768	3.51539e-06
0.889203	0.0014669	-0.0140634	3.50833e-06
0.889305	0.00146546	-0.01405	3.50129e-06
0.889408	0.00146402	-0.0140366	3.49426e-06
0.889511	0.00146258	-0.0140232	3.48725e-06
0.889614	0.00146114	-0.0140099	3.48026e-06
0.889716	0.0014597	-0.0139965	3.47328e-06
0.889819	0.00145827	-0.0139832	3.46631e-06
0.889921	0.00145683	-0.0139699	3.45936e-06
0.890024	0.0014554	-0.0139566	3.45243e-06
0.890126	0.00145397	-0.0139433	3.44551e-06
0.890229	0.00145254	-0.01393	3.43861e-06
0.890331	0.00145111	-0.0139168	3.43172e-06
0.890434	0.00144969	-0.0139036	3.42485e-06
0.890536	0.00144827	-0.0138903	3.41799e-06
0.890638	0.00144684	-0.0138771	3.41115e-06
0.890741	0.00144543	-0.013864	3.40432e-06
0.890843	0.00144401	-0.0138508	3.39751e-06
0.890945	0.00144259	-0.0138376	3.39071e-06
0.891048	0.00144118	-0.0138245	3.38393e-06
0.89115	0.00143976	-0.0138114	3.37717e-06
0.891252	0.00143835	-0.0137983	3.37042e-06
0.891354	0.00143694	-0.0137852	3.36368e-06
0.891456	0.00143553	-0.0137721	3.35696e-06
0.891559	0.00143413	-0.013759	3.35025e-06
0.891661	0.00143272	-0.013746	3.34356e-06
0.891763	0.00143132	-0.013733	3.33689e-06
0.891865	0.00142992	-0.0137199	3.33023e-06
0.891967	0.00142852	-0.0137069	3.32358e-06
0.892069	0.00142712	-0.013694	3.31695e-06
0.892171	0.00142573	-0.013681	3.31033e-06
0.892273	0.00142433	-0.013668	3.30373e-06
0.892375	0.00142294	-0.0136551	3.29714e-06
0.892477	0.00142155	-0.0136422	3.29057e-06
0.892578	0.00142016	-0.0136293	3.28401e-06
0.89268	0.00141877	-0.0136164	3.27746e-06
0.892782	0.00141739	-0.0136035	3.27093e-06
0.892884	0.001416	-0.0135906	3.26442e-06
0.892986	0.00141462	-0.0135778	3.25792e-06
0.893087	0.00141324	-0.0135649	3.25143e-06
0.893189	0.00141186	-0.0135521	3.24496e-06
0.893291	0.00141048	-0.0135393	3.2385e-06
0.893392	0.00140911	-0.0135265	3.23206e-06
0.893494	0.00140773	-0.0135138	3.22563e-06
0.893595	0.00140636	-0.013501	3.21921e-06
0.893697	0.00140499	-0.0134882	3.21281e-06
0.893799	0.00140362	-0.0134755	3.20642e-06
0.8939	0.00140225	-0.0134628	3.20005e-06
0.894002	0.00140088	-0.0134501	3.19369e-06
0.894103	0.00139952	-0.0134374	3.18735e-06
0.894204	0.00139816	-0.0134247	3.18102e-06
0.894306	0.00139679	-0.0134121	3.1747e-06
0.894407	0.00139544	-0.0133994	3.1684e-06
0.894509	0.00139408	-0.0133868	3.16211e-06
0.89461	0.00139272	-0.0133742	3.15583e-06
0.894711	0.00139137	-0.0133616	3.14957e-06
0.894813	0.00139001	-0.013349	3.14332e-06
0.894914	0.00138866	-0.0133365	3.13709e-06
0.895015	0.00138731	-0.0133239	3.13087e-06
0.895116	0.00138596	-0.0133114	3.12466e-06
0.895217	0.00138462	-0.0132988	3.11847e-06
0.895319	0.00138327	-0.0132863	3.11229e-06
0.89542	0.00138193	-0.0132738	3.10612e-06
0.895521	0.00138059	-0.0132613	3.09997e-06
0.895622	0.00137925	-0.0132489	3.09383e-06
0.895723	0.00137791	-0.0132364	3.08771e-06
0.895824	0.00137657	-0.013224	3.08159e-06
0.895925	0.00137523	-0.0132116	3.07549e-06
0.896026	0.0013739	-0.0131992	3.06941e-06
0.896127	0.00137257	-0.0131868	3.06334e-06
0.896228	0.00137124	-0.0131744	3.05728e-06
0.896329	0.00136991	-0.013162	3.05123e-06
0.896429	0.00136858	-0.0131497	3.0452e-06
0.89653	0.00136725	-0.0131373	3.03918e-06
0.896631	0.00136593	-0.013125	3.03318e-06
0.896732	0.00136461	-0.0131127	3.02718e-06
0.896833	0.00136328	-0.0131004	3.0212e-06
0.896933	0.00136196	-0.0130881	3.01524e-06
0.897034	0.00136065	-0.0130758	3.00928e-06
0.897135	0.00135933	-0.0130636	3.00334e-06
0.897235	0.00135801	-0.0130513	2.99742e-06
0.897336	0.0013567	-0.0130391	2.9915e-06
0.897437	0.00135539	-0.0130269	2.9856e-06
0.897537	0.00135408	-0.0130147	2.97971e-06
0.897638	0.00135277	-0.0130025	2.97383e-06
0.897738	0.00135146	-0.0129903	2.96797e-06
0.897839	0.00135016	-0.0129782	2.96212e-06
0.897939	0.00134885	-0.0129661	2.95628e-06
0.89804	0.00134755	-0.0129539	2.95046e-06
0.89814	0.00134625	-0.0129418	2.94465e-06
0.898241	0.00134495	-0.0129297	2.93885e-06
0.898341	0.00134365	-0.0129176	2.93306e-06
0.898441	0.00134235	-0.0129055	2.92728e-06
0.898542	0.00134106	-0.0128935	2.92152e-06
0.898642	0.00133976	-0.0128814	2.91577e-06
0.898742	0.00133847	-0.0128694	2.91004e-06
0.898843	0.00133718	-0.0128574	2.90431e-06
0.898943	0.00133589	-0.0128454	2.8986e-06
0.899043	0.0013346	-0.0128334	2.8929e-06
0.899143	0.00133332	-0.0128214	2.88721e-06
0.899243	0.00133203	-0.0128095	2.88154e-06
0.899344	0.00133075	-0.0127975	2.87588e-06
0.899444	0.00132947	-0.0127856	2.87023e-06
0.899544	0.00132819	-0.0127737	2.86459e-06
0.899644	0.00132691	-0.0127617	2.85896e-06
0.899744	0.00132563	-0.0127498	2.85335e-06
0.899844	0.00132436	-0.012738	2.84775e-06
0.899944	0.00132308	-0.0127261	2.84216e-06
0.900044	0.00132181	-0.0127142	2.83658e-06
0.900144	0.00132054	-0.0127024	2.83101e-06
0.900244	0.00131927	-0.0126906	2.82546e-06
0.900344	0.001318	-0.0126788	2.81992e-06
0.900444	0.00131673	-0.012667	2.81439e-06
0.900543	0.00131547	-0.0126552	2.80887e-06
0.900643	0.00131421	-0.0126434	2.80337e-06
0.900743	0.00131294	-0.0126316	2.79788e-06
0.900843	0.00131168	-0.0126199	2.79239e-06
0.900943	0.00131042	-0.0126082	2.78692e-06
0.901042	0.00130917	-0.0125964	2.78147e-06
0.901142	0.00130791	-0.0125847	2.77602e-06
0.901242	0.00130665	-0.012573	2.77059e-06
0.901341	0.0013054	-0.0125613	2.76516e-06
0.901441	0.00130415	-0.0125497	2.75975e-06
0.90154	0.0013029	-0.012538	2.75435e-06
0.90164	0.00130165	-0.0125264	2.74897e-06
0.90174	0.0013004	-0.0125148	2.74359e-06
0.901839	0.00129915	-0.0125031	2.73823e-06
0.901939	0.00129791	-0.0124915	2.73287e-06
0.902038	0.00129667	-0.0124799	2.72753e-06
0.902138	0.00129542	-0.0124684	2.7222e-06
0.902237	0.00129418	-0.0124568	2.71688e-06
0.902336	0.00129295	-0.0124453	2.71158e-06
0.902436	0.00129171	-0.0124337	2.70628e-06
0.902535	0.00129047	-0.0124222	2.701e-06
0.902635	0.00128924	-0.0124107	2.69572e-06
0.902734	0.001288	-0.0123992	2.69046e-06
0.902833	0.00128677	-0.0123877	2.68521e-06
0.902932	0.00128554	-0.0123762	2.67997e-06
0.903032	0.00128431	-0.0123648	2.67475e-06
0.903131	0.00128308	-0.0123533	2.66953e-06
0.90323	0.00128186	-0.0123419	2.66432e-06
0.903329	0.00128063	-0.0123305	2.65913e-06
0.903428	0.00127941	-0.0123191	2.65395e-06
0.903528	0.00127819	-0.0123077	2.64878e-06
0.903627	0.00127697	-0.0122963	2.64361e-06
0.903726	0.00127575	-0.0122849	2.63847e-06
0.903825	0.00127453	-0.0122736	2.63333e-06
0.903924	0.00127332	-0.0122622	2.6282e-06
0.904023	0.0012721	-0.0122509	2.62308e-06
0.904122	0.00127089	-0.0122396	2.61798e-06
0.904221	0.00126967	-0.0122283	2.61288e-06
0.90432	0.00126846	-0.012217	2.6078e-06
0.904419	0.00126725	-0.0122057	2.60273e-06
0.904518	0.00126605	-0.0121944	2.59766e-06
0.904617	0.00126484	-0.0121832	2.59261e-06
0.904715	0.00126364	-0.0121719	2.58757e-06
0.904814	0.00126243	-0.0121607	2.58254e-06
0.904913	0.00126123	-0.0121495	2.57752e-06
0.905012	0.00126003	-0.0121383	2.57251e-06
0.905111	0.00125883	-0.0121271	2.56752e-06
0.905209	0.00125763	-0.0121159	2.56253e-06
0.905308	0.00125643	-0.0121047	2.55755e-06
0.905407	0.00125524	-0.0120936	2.55259e-06
0.905505	0.00125404	-0.0120824	2.54763e-06
0.905604	0.00125285	-0.0120713	2.54269e-06
0.905703	0.00125166	-0.0120602	2.53775e-06
0.905801	0.00125047	-0.0120491	2.53283e-06
0.9059	0.00124928	-0.012038	2.52792e-06
0.905998	0.00124809	-0.0120269	2.52302e-06
0.906097	0.00124691	-0.0120158	2.51812e-06
0.906195	0.00124572	-0.0120048	2.51324e-06
0.906294	0.00124454	-0.0119937	2.50837e-06
0.906392	0.00124336	-0.0119827	2.50351e-06
0.906491	0.00124218	-0.0119717	2.49866e-06
0.906589	0.001241	-0.0119607	2.49382e-06
0.906688	0.00123982	-0.0119497	2.48899e-06
0.906786	0.00123864	-0.0119387	2.48417e-06
0.906884	0.00123747	-0.0119277	2.47936e-06
0.906983	0.0012363	-0.0119167	2.47456e-06
0.907081	0.00123512	-0.0119058	2.46977e-06
0.907179	0.00123395	-0.0118949	2.46499e-06
0.907278	0.00123278	-0.0118839	2.46022e-06
0.907376	0.00123161	-0.011873	2.45547e-06
0.907474	0.00123045	-0.0118621	2.45072e-06
0.907572	0.00122928	-0.0118512	2.44598e-06
0.90767	0.00122812	-0.0118404	2.44125e-06
0.907769	0.00122695	-0.0118295	2.43653e-06
0.907867	0.00122579	-0.0118187	2.43182e-06
0.907965	0.00122463	-0.0118078	2.42713e-06
0.908063	0.00122347	-0.011797	2.42244e-06
0.908161	0.00122231	-0.0117862	2.41776e-06
0.908259	0.00122116	-0.0117754	2.41309e-06
0.908357	0.00122	-0.0117646	2.40843e-06
0.908455	0.00121885	-0.0117538	2.40378e-06
0.908553	0.0012177	-0.011743	2.39914e-06
0.908651	0.00121654	-0.0117323	2.39452e-06
0.908749	0.00121539	-0.0117215	2.3899e-06
0.908847	0.00121425	-0.0117108	2.38529e-06
0.908945	0.0012131	-0.0117001	2.38069e-06
0.909043	0.00121195	-0.0116894	2.3761e-06
0.90914	0.00121081	-0.0116787	2.37152e-06
0.909238	0.00120966	-0.011668	2.36695e-06
0.909336	0.00120852	-0.0116573	2.36238e-06
0.909434	0.00120738	-0.0116467	2.35783e-06
0.909532	0.00120624	-0.011636	2.35329e-06
0.909629	0.0012051	-0.0116254	2.34876e-06
0.909727	0.00120397	-0.0116148	2.34424e-06
0.909825	0.00120283	-0.0116041	2.33972e-06
0.909922	0.0012017	-0.0115935	2.33522e-06
