Q2:	10.756

z	fQ	dfQ/dz	fQ^2 + (dfQ/dz)^2/Q2
0.633589	0.454181	-0.892865	0.274905
0.63404	0.453778	-0.892239	0.274421
0.634491	0.453376	-0.891611	0.273939
0.634943	0.452973	-0.890982	0.273456
0.635395	0.452571	-0.890352	0.272974
0.635846	0.452169	-0.889721	0.272492
0.636298	0.451767	-0.889088	0.272011
0.63675	0.451365	-0.888455	0.27153
0.637202	0.450964	-0.88782	0.27105
0.637654	0.450563	-0.887184	0.27057
0.638106	0.450162	-0.886547	0.27009
0.638558	0.449761	-0.885909	0.269611
0.639011	0.44936	-0.88527	0.269132
0.639463	0.44896	-0.88463	0.268654
0.639916	0.44856	-0.883989	0.268176
0.640368	0.44816	-0.883347	0.267699
0.640821	0.44776	-0.882704	0.267221
0.641274	0.447361	-0.882059	0.266745
0.641727	0.446961	-0.881414	0.266269
0.64218	0.446562	-0.880768	0.265793
0.642633	0.446163	-0.88012	0.265318
0.643086	0.445765	-0.879472	0.264843
0.643539	0.445366	-0.878822	0.264368
0.643992	0.444968	-0.878172	0.263894
0.644446	0.44457	-0.87752	0.263421
0.644899	0.444172	-0.876868	0.262948
0.645353	0.443774	-0.876214	0.262475
0.645807	0.443377	-0.87556	0.262003
0.64626	0.44298	-0.874905	0.261531
0.646714	0.442583	-0.874248	0.26106
0.647168	0.442186	-0.873591	0.260589
0.647622	0.44179	-0.872933	0.260119
0.648077	0.441393	-0.872274	0.259649
0.648531	0.440997	-0.871614	0.259179
0.648985	0.440601	-0.870953	0.25871
0.64944	0.440206	-0.870291	0.258242
0.649894	0.43981	-0.869628	0.257774
0.650349	0.439415	-0.868964	0.257306
0.650803	0.43902	-0.868299	0.256839
0.651258	0.438625	-0.867634	0.256372
0.651713	0.438231	-0.866967	0.255906
0.652168	0.437836	-0.8663	0.25544
0.652623	0.437442	-0.865632	0.254975
0.653078	0.437048	-0.864963	0.25451
0.653533	0.436655	-0.864293	0.254046
0.653989	0.436261	-0.863622	0.253582
0.654444	0.435868	-0.862951	0.253119
0.6549	0.435475	-0.862278	0.252656
0.655355	0.435082	-0.861605	0.252193
0.655811	0.43469	-0.860931	0.251731
0.656267	0.434298	-0.860256	0.25127
0.656723	0.433906	-0.85958	0.250809
0.657179	0.433514	-0.858904	0.250349
0.657635	0.433122	-0.858226	0.249889
0.658091	0.432731	-0.857548	0.249429
0.658547	0.43234	-0.856869	0.24897
0.659004	0.431949	-0.85619	0.248512
0.65946	0.431558	-0.855509	0.248054
0.659917	0.431168	-0.854828	0.247596
0.660373	0.430778	-0.854146	0.247139
0.66083	0.430388	-0.853463	0.246683
0.661287	0.429998	-0.85278	0.246227
0.661744	0.429608	-0.852096	0.245771
0.6622	0.429219	-0.851411	0.245316
0.662658	0.42883	-0.850725	0.244862
0.663115	0.428441	-0.850039	0.244408
0.663572	0.428053	-0.849352	0.243954
0.664029	0.427665	-0.848664	0.243502
0.664487	0.427276	-0.847975	0.243049
0.664944	0.426889	-0.847286	0.242597
0.665402	0.426501	-0.846596	0.242146
0.66586	0.426114	-0.845906	0.241695
0.666317	0.425727	-0.845215	0.241244
0.666775	0.42534	-0.844523	0.240795
0.667233	0.424953	-0.84383	0.240345
0.667691	0.424567	-0.843137	0.239896
0.668149	0.424181	-0.842443	0.239448
0.668608	0.423795	-0.841749	0.239
0.669066	0.423409	-0.841054	0.238553
0.669524	0.423024	-0.840358	0.238106
0.669983	0.422638	-0.839662	0.23766
0.670441	0.422253	-0.838965	0.237214
0.6709	0.421869	-0.838267	0.236769
0.671359	0.421484	-0.837569	0.236325
0.671818	0.4211	-0.83687	0.235881
0.672277	0.420716	-0.836171	0.235437
0.672736	0.420333	-0.835471	0.234994
0.673195	0.419949	-0.83477	0.234551
0.673654	0.419566	-0.834069	0.234109
0.674114	0.419183	-0.833368	0.233668
0.674573	0.4188	-0.832665	0.233227
0.675032	0.418418	-0.831963	0.232787
0.675492	0.418036	-0.831259	0.232347
0.675952	0.417654	-0.830555	0.231908
0.676411	0.417272	-0.829851	0.231469
0.676871	0.41689	-0.829146	0.231031
0.677331	0.416509	-0.828441	0.230593
0.677791	0.416128	-0.827735	0.230156
0.678251	0.415748	-0.827028	0.229719
0.678712	0.415367	-0.826321	0.229283
0.679172	0.414987	-0.825614	0.228848
0.679632	0.414607	-0.824906	0.228413
0.680093	0.414227	-0.824197	0.227979
0.680553	0.413848	-0.823488	0.227545
0.681014	0.413469	-0.822779	0.227111
0.681475	0.41309	-0.822069	0.226679
0.681936	0.412711	-0.821358	0.226247
0.682397	0.412333	-0.820647	0.225815
0.682858	0.411954	-0.819936	0.225384
0.683319	0.411576	-0.819224	0.224953
0.68378	0.411199	-0.818512	0.224523
0.684241	0.410821	-0.817799	0.224094
0.684703	0.410444	-0.817086	0.223665
0.685164	0.410067	-0.816373	0.223237
0.685626	0.409691	-0.815659	0.222809
0.686087	0.409314	-0.814945	0.222382
0.686549	0.408938	-0.81423	0.221955
0.687011	0.408562	-0.813515	0.221529
0.687473	0.408187	-0.812799	0.221104
0.687935	0.407811	-0.812083	0.220679
0.688397	0.407436	-0.811367	0.220255
0.688859	0.407062	-0.81065	0.219831
0.689321	0.406687	-0.809933	0.219408
0.689784	0.406313	-0.809216	0.218985
0.690246	0.405939	-0.808498	0.218563
0.690709	0.405565	-0.80778	0.218142
0.691171	0.405191	-0.807061	0.217721
0.691634	0.404818	-0.806342	0.2173
0.692097	0.404445	-0.805623	0.21688
0.69256	0.404072	-0.804903	0.216461
0.693022	0.4037	-0.804184	0.216043
0.693486	0.403328	-0.803463	0.215624
0.693949	0.402956	-0.802743	0.215207
0.694412	0.402584	-0.802022	0.21479
0.694875	0.402213	-0.801301	0.214374
0.695339	0.401842	-0.800579	0.213958
0.695802	0.401471	-0.799857	0.213543
0.696266	0.4011	-0.799135	0.213128
0.696729	0.40073	-0.798413	0.212714
0.697193	0.40036	-0.79769	0.212301
0.697657	0.39999	-0.796967	0.211888
0.698121	0.39962	-0.796244	0.211475
0.698585	0.399251	-0.79552	0.211064
0.699049	0.398882	-0.794797	0.210652
0.699513	0.398513	-0.794073	0.210242
0.699978	0.398145	-0.793348	0.209832
0.700442	0.397777	-0.792624	0.209422
0.700906	0.397409	-0.791899	0.209014
0.701371	0.397041	-0.791174	0.208605
0.701836	0.396674	-0.790449	0.208198
0.7023	0.396306	-0.789723	0.207791
0.702765	0.39594	-0.788997	0.207384
0.70323	0.395573	-0.788271	0.206978
0.703695	0.395207	-0.787545	0.206573
0.70416	0.394841	-0.786819	0.206168
0.704625	0.394475	-0.786092	0.205764
0.70509	0.394109	-0.785365	0.20536
0.705556	0.393744	-0.784638	0.204958
0.706021	0.393379	-0.783911	0.204555
0.706487	0.393014	-0.783184	0.204153
0.706952	0.39265	-0.782456	0.203752
0.707418	0.392286	-0.781728	0.203352
0.707884	0.391922	-0.781	0.202951
0.708349	0.391558	-0.780272	0.202552
0.708815	0.391195	-0.779544	0.202153
0.709281	0.390832	-0.778816	0.201755
0.709747	0.390469	-0.778087	0.201357
0.710214	0.390106	-0.777358	0.20096
0.71068	0.389744	-0.776629	0.200564
0.711146	0.389382	-0.7759	0.200168
0.711613	0.38902	-0.775171	0.199772
0.712079	0.388659	-0.774442	0.199378
0.712546	0.388298	-0.773712	0.198984
0.713012	0.387937	-0.772983	0.19859
0.713479	0.387576	-0.772253	0.198197
0.713946	0.387216	-0.771523	0.197805
0.714413	0.386856	-0.770793	0.197413
0.71488	0.386496	-0.770063	0.197022
0.715347	0.386137	-0.769333	0.196631
0.715814	0.385777	-0.768603	0.196241
0.716282	0.385418	-0.767873	0.195852
0.716749	0.38506	-0.767142	0.195463
0.717216	0.384701	-0.766412	0.195075
0.717684	0.384343	-0.765681	0.194688
0.718152	0.383985	-0.76495	0.194301
0.718619	0.383628	-0.76422	0.193914
0.719087	0.38327	-0.763489	0.193528
0.719555	0.382913	-0.762758	0.193143
0.720023	0.382557	-0.762027	0.192759
0.720491	0.3822	-0.761296	0.192375
0.720959	0.381844	-0.760565	0.191991
0.721427	0.381488	-0.759834	0.191608
0.721895	0.381132	-0.759103	0.191226
0.722364	0.380777	-0.758371	0.190845
0.722832	0.380422	-0.75764	0.190464
0.723301	0.380067	-0.756909	0.190083
0.723769	0.379712	-0.756177	0.189703
0.724238	0.379358	-0.755446	0.189324
0.724707	0.379004	-0.754715	0.188946
0.725176	0.37865	-0.753983	0.188568
0.725645	0.378297	-0.753252	0.18819
0.726114	0.377944	-0.75252	0.187813
0.726583	0.377591	-0.751789	0.187437
0.727052	0.377238	-0.751058	0.187062
0.727521	0.376886	-0.750326	0.186686
0.727991	0.376534	-0.749595	0.186312
0.72846	0.376182	-0.748863	0.185938
0.72893	0.375831	-0.748132	0.185565
0.729399	0.375479	-0.747399	0.185192
0.729869	0.375128	-0.746667	0.18482
0.730339	0.374778	-0.745935	0.184448
0.730809	0.374427	-0.745202	0.184078
0.731279	0.374077	-0.74447	0.183707
0.731749	0.373728	-0.743738	0.183338
0.732219	0.373378	-0.743006	0.182968
0.732689	0.373029	-0.742274	0.1826
0.733159	0.37268	-0.741543	0.182232
0.733629	0.372331	-0.740811	0.181865
0.7341	0.371983	-0.740079	0.181498
0.73457	0.371635	-0.739348	0.181132
0.735041	0.371287	-0.738616	0.180767
0.735511	0.37094	-0.737885	0.180402
0.735982	0.370592	-0.737154	0.180038
0.736453	0.370245	-0.736423	0.179674
0.736924	0.369899	-0.735692	0.179311
0.737395	0.369552	-0.734961	0.178949
0.737866	0.369206	-0.734231	0.178587
0.738337	0.368861	-0.7335	0.178226
0.738808	0.368515	-0.73277	0.177865
0.73928	0.36817	-0.732039	0.177505
0.739751	0.367825	-0.731309	0.177146
0.740222	0.36748	-0.730579	0.176787
0.740694	0.367136	-0.729849	0.176429
0.741166	0.366792	-0.72912	0.176072
0.741637	0.366448	-0.72839	0.175715
0.742109	0.366105	-0.727661	0.175358
0.742581	0.365762	-0.726931	0.175003
0.743053	0.365419	-0.726202	0.174648
0.743525	0.365076	-0.725473	0.174293
0.743997	0.364734	-0.724744	0.173939
0.744469	0.364392	-0.724016	0.173586
0.744941	0.36405	-0.723287	0.173233
0.745414	0.363709	-0.722559	0.172881
0.745886	0.363368	-0.721831	0.17253
0.746358	0.363027	-0.721103	0.172179
0.746831	0.362686	-0.720375	0.171829
0.747304	0.362346	-0.719647	0.171479
0.747776	0.362006	-0.71892	0.17113
0.748249	0.361666	-0.718192	0.170782
0.748722	0.361327	-0.717465	0.170434
0.749195	0.360988	-0.716738	0.170087
0.749668	0.360649	-0.716012	0.16974
0.750141	0.36031	-0.715285	0.169394
0.750614	0.359972	-0.714559	0.169049
0.751087	0.359634	-0.713833	0.168704
0.751561	0.359296	-0.713107	0.16836
0.752034	0.358959	-0.712381	0.168016
0.752507	0.358622	-0.711655	0.167673
0.752981	0.358285	-0.71093	0.167331
0.753455	0.357949	-0.710205	0.166989
0.753928	0.357612	-0.70948	0.166648
0.754402	0.357277	-0.708755	0.166307
0.754876	0.356941	-0.708031	0.165967
0.75535	0.356606	-0.707306	0.165628
0.755824	0.35627	-0.706582	0.165289
0.756298	0.355936	-0.705858	0.164951
0.756772	0.355601	-0.705135	0.164613
0.757246	0.355267	-0.704411	0.164276
0.75772	0.354933	-0.703688	0.16394
0.758195	0.3546	-0.702965	0.163604
0.758669	0.354266	-0.702243	0.163269
0.759144	0.353933	-0.70152	0.162934
0.759618	0.353601	-0.700798	0.1626
0.760093	0.353268	-0.700076	0.162267
0.760568	0.352936	-0.699354	0.161934
0.761042	0.352604	-0.698633	0.161602
0.761517	0.352273	-0.697911	0.16127
0.761992	0.351941	-0.69719	0.160939
0.762467	0.35161	-0.69647	0.160609
0.762942	0.35128	-0.695749	0.160279
0.763417	0.350949	-0.695029	0.15995
0.763893	0.350619	-0.694309	0.159621
0.764368	0.350289	-0.693589	0.159293
0.764843	0.34996	-0.69287	0.158966
0.765319	0.349631	-0.692151	0.158639
0.765794	0.349302	-0.691432	0.158313
0.76627	0.348973	-0.690713	0.157987
0.766746	0.348645	-0.689995	0.157662
0.767221	0.348317	-0.689277	0.157337
0.767697	0.347989	-0.688559	0.157014
0.768173	0.347662	-0.687842	0.15669
0.768649	0.347334	-0.687124	0.156368
0.769125	0.347008	-0.686408	0.156045
0.769601	0.346681	-0.685691	0.155724
0.770077	0.346355	-0.684975	0.155403
0.770553	0.346029	-0.684259	0.155083
0.77103	0.345703	-0.683543	0.154763
0.771506	0.345378	-0.682827	0.154444
0.771982	0.345052	-0.682112	0.154125
0.772459	0.344728	-0.681397	0.153807
0.772936	0.344403	-0.680683	0.15349
0.773412	0.344079	-0.679969	0.153173
0.773889	0.343755	-0.679255	0.152857
0.774366	0.343431	-0.678541	0.152541
0.774842	0.343108	-0.677828	0.152226
0.775319	0.342785	-0.677115	0.151912
0.775796	0.342462	-0.676402	0.151598
0.776273	0.34214	-0.67569	0.151284
0.77675	0.341817	-0.674978	0.150972
0.777228	0.341496	-0.674266	0.150659
0.777705	0.341174	-0.673555	0.150348
0.778182	0.340853	-0.672844	0.150037
0.77866	0.340532	-0.672133	0.149727
0.779137	0.340211	-0.671423	0.149417
0.779615	0.33989	-0.670713	0.149108
0.780092	0.33957	-0.670003	0.148799
0.78057	0.339251	-0.669294	0.148491
0.781047	0.338931	-0.668585	0.148183
0.781525	0.338612	-0.667876	0.147877
0.782003	0.338293	-0.667168	0.14757
0.782481	0.337974	-0.66646	0.147264
0.782959	0.337656	-0.665752	0.146959
0.783437	0.337338	-0.665045	0.146655
0.783915	0.33702	-0.664338	0.146351
0.784393	0.336702	-0.663631	0.146047
0.784872	0.336385	-0.662925	0.145744
0.78535	0.336068	-0.662219	0.145442
0.785828	0.335752	-0.661514	0.14514
0.786307	0.335435	-0.660809	0.144839
0.786785	0.335119	-0.660104	0.144539
0.787264	0.334804	-0.6594	0.144239
0.787742	0.334488	-0.658696	0.143939
0.788221	0.334173	-0.657992	0.143641
0.7887	0.333858	-0.657289	0.143342
0.789178	0.333544	-0.656586	0.143045
0.789657	0.33323	-0.655884	0.142748
0.790136	0.332916	-0.655181	0.142451
0.790615	0.332602	-0.65448	0.142155
0.791094	0.332289	-0.653778	0.14186
0.791573	0.331976	-0.653078	0.141565
0.792053	0.331663	-0.652377	0.141271
0.792532	0.33135	-0.651677	0.140977
0.793011	0.331038	-0.650977	0.140684
0.793491	0.330726	-0.650278	0.140391
0.79397	0.330415	-0.649579	0.140099
0.794449	0.330103	-0.64888	0.139808
0.794929	0.329792	-0.648182	0.139517
0.795409	0.329482	-0.647484	0.139227
0.795888	0.329171	-0.646787	0.138937
0.796368	0.328861	-0.64609	0.138648
0.796848	0.328551	-0.645394	0.138359
0.797328	0.328242	-0.644697	0.138071
0.797807	0.327933	-0.644002	0.137784
0.798287	0.327624	-0.643307	0.137497
0.798767	0.327315	-0.642612	0.13721
0.799248	0.327007	-0.641917	0.136925
0.799728	0.326699	-0.641223	0.136639
0.800208	0.326391	-0.64053	0.136355
0.800688	0.326084	-0.639836	0.136071
0.801168	0.325776	-0.639144	0.135787
0.801649	0.325469	-0.638451	0.135504
0.802129	0.325163	-0.637759	0.135222
0.80261	0.324857	-0.637068	0.13494
0.80309	0.324551	-0.636377	0.134659
0.803571	0.324245	-0.635686	0.134378
0.804051	0.32394	-0.634996	0.134098
0.804532	0.323635	-0.634307	0.133818
0.805013	0.32333	-0.633617	0.133539
0.805494	0.323025	-0.632929	0.13326
0.805975	0.322721	-0.63224	0.132982
0.806456	0.322417	-0.631552	0.132705
0.806937	0.322113	-0.630865	0.132428
0.807418	0.32181	-0.630178	0.132152
0.807899	0.321507	-0.629491	0.131876
0.80838	0.321204	-0.628805	0.131601
0.808861	0.320902	-0.628119	0.131326
0.809342	0.3206	-0.627434	0.131052
0.809824	0.320298	-0.626749	0.130778
0.810305	0.319996	-0.626065	0.130505
0.810786	0.319695	-0.625381	0.130233
0.811268	0.319394	-0.624698	0.129961
0.811749	0.319094	-0.624015	0.12969
0.812231	0.318793	-0.623333	0.129419
0.812713	0.318493	-0.622651	0.129148
0.813194	0.318193	-0.621969	0.128879
0.813676	0.317894	-0.621288	0.12861
0.814158	0.317595	-0.620608	0.128341
0.81464	0.317296	-0.619928	0.128073
0.815122	0.316997	-0.619248	0.127805
0.815604	0.316699	-0.618569	0.127538
0.816086	0.316401	-0.61789	0.127272
0.816568	0.316103	-0.617212	0.127006
0.81705	0.315806	-0.616534	0.12674
0.817532	0.315509	-0.615857	0.126475
0.818014	0.315212	-0.615181	0.126211
0.818496	0.314915	-0.614504	0.125947
0.818979	0.314619	-0.613829	0.125684
0.819461	0.314323	-0.613153	0.125421
0.819943	0.314027	-0.612479	0.125159
0.820426	0.313732	-0.611804	0.124898
0.820908	0.313437	-0.611131	0.124636
0.821391	0.313142	-0.610458	0.124376
0.821874	0.312848	-0.609785	0.124116
0.822356	0.312553	-0.609113	0.123856
0.822839	0.31226	-0.608441	0.123597
0.823322	0.311966	-0.60777	0.123339
0.823804	0.311673	-0.607099	0.123081
0.824287	0.31138	-0.606429	0.122824
0.82477	0.311087	-0.605759	0.122567
0.825253	0.310795	-0.60509	0.12231
0.825736	0.310502	-0.604421	0.122055
0.826219	0.310211	-0.603753	0.121799
0.826702	0.309919	-0.603085	0.121545
0.827185	0.309628	-0.602418	0.12129
0.827669	0.309337	-0.601751	0.121037
0.828152	0.309046	-0.601085	0.120784
0.828635	0.308756	-0.60042	0.120531
0.829118	0.308466	-0.599755	0.120279
0.829602	0.308176	-0.59909	0.120027
0.830085	0.307887	-0.598426	0.119776
0.830569	0.307597	-0.597763	0.119526
0.831052	0.307309	-0.5971	0.119275
0.831536	0.30702	-0.596437	0.119026
0.832019	0.306732	-0.595775	0.118777
0.832503	0.306444	-0.595114	0.118529
0.832986	0.306156	-0.594453	0.118281
0.83347	0.305869	-0.593793	0.118033
0.833954	0.305582	-0.593133	0.117786
0.834438	0.305295	-0.592474	0.11754
0.834921	0.305008	-0.591815	0.117294
0.835405	0.304722	-0.591157	0.117049
0.835889	0.304436	-0.590499	0.116804
0.836373	0.30415	-0.589842	0.116559
0.836857	0.303865	-0.589185	0.116316
0.837341	0.30358	-0.588529	0.116072
0.837825	0.303295	-0.587874	0.115829
0.838309	0.303011	-0.587219	0.115587
0.838794	0.302726	-0.586565	0.115345
0.839278	0.302443	-0.585911	0.115104
0.839762	0.302159	-0.585257	0.114863
0.840246	0.301876	-0.584605	0.114623
0.840731	0.301593	-0.583953	0.114383
0.841215	0.30131	-0.583301	0.114144
0.841699	0.301028	-0.58265	0.113905
0.842184	0.300745	-0.581999	0.113667
0.842668	0.300464	-0.581349	0.113429
0.843153	0.300182	-0.5807	0.113192
0.843637	0.299901	-0.580051	0.112955
0.844122	0.29962	-0.579403	0.112719
0.844607	0.299339	-0.578755	0.112483
0.845091	0.299059	-0.578108	0.112248
0.845576	0.298779	-0.577461	0.112013
0.846061	0.298499	-0.576815	0.111779
0.846546	0.298219	-0.57617	0.111545
0.84703	0.29794	-0.575525	0.111312
0.847515	0.297661	-0.57488	0.111079
0.848	0.297383	-0.574237	0.110847
0.848485	0.297104	-0.573593	0.110616
0.84897	0.296826	-0.572951	0.110384
0.849455	0.296549	-0.572309	0.110154
0.84994	0.296271	-0.571667	0.109923
0.850425	0.295994	-0.571026	0.109693
0.85091	0.295717	-0.570386	0.109464
0.851395	0.29544	-0.569746	0.109235
0.851881	0.295164	-0.569107	0.109007
0.852366	0.294888	-0.568468	0.108779
0.852851	0.294612	-0.56783	0.108552
0.853336	0.294337	-0.567193	0.108325
0.853822	0.294062	-0.566556	0.108099
0.854307	0.293787	-0.565919	0.107873
0.854792	0.293513	-0.565284	0.107648
0.855278	0.293238	-0.564649	0.107423
0.855763	0.292964	-0.564014	0.107198
0.856249	0.292691	-0.56338	0.106974
0.856734	0.292417	-0.562747	0.106751
0.85722	0.292144	-0.562114	0.106528
0.857705	0.291871	-0.561481	0.106306
0.858191	0.291599	-0.56085	0.106084
0.858677	0.291327	-0.560219	0.105862
0.859162	0.291055	-0.559588	0.105641
0.859648	0.290783	-0.558958	0.105421
0.860134	0.290512	-0.558329	0.1052
0.860619	0.290241	-0.5577	0.104981
0.861105	0.28997	-0.557072	0.104762
0.861591	0.289699	-0.556445	0.104543
0.862077	0.289429	-0.555818	0.104325
0.862563	0.289159	-0.555191	0.104107
0.863049	0.28889	-0.554566	0.10389
0.863534	0.28862	-0.553941	0.103673
0.86402	0.288351	-0.553316	0.103457
0.864506	0.288083	-0.552692	0.103241
0.864992	0.287814	-0.552069	0.103026
0.865478	0.287546	-0.551446	0.102811
0.865965	0.287278	-0.550824	0.102597
0.866451	0.28701	-0.550202	0.102383
0.866937	0.286743	-0.549581	0.102169
0.867423	0.286476	-0.548961	0.101956
0.867909	0.286209	-0.548341	0.101744
0.868395	0.285943	-0.547722	0.101532
0.868881	0.285677	-0.547103	0.10132
0.869368	0.285411	-0.546485	0.101109
0.869854	0.285145	-0.545868	0.100898
0.87034	0.28488	-0.545251	0.100688
0.870827	0.284615	-0.544635	0.100478
0.871313	0.28435	-0.544019	0.100269
0.871799	0.284086	-0.543405	0.10006
0.872286	0.283822	-0.54279	0.0998517
0.872772	0.283558	-0.542176	0.0996438
0.873259	0.283294	-0.541563	0.0994363
0.873745	0.283031	-0.540951	0.0992293
0.874232	0.282768	-0.540339	0.0990228
0.874718	0.282505	-0.539728	0.0988167
0.875205	0.282243	-0.539117	0.098611
0.875691	0.281981	-0.538507	0.0984058
0.876178	0.281719	-0.537897	0.0982011
0.876664	0.281457	-0.537288	0.0979968
0.877151	0.281196	-0.53668	0.097793
0.877638	0.280935	-0.536073	0.0975896
0.878124	0.280674	-0.535465	0.0973866
0.878611	0.280414	-0.534859	0.0971841
0.879098	0.280154	-0.534253	0.0969821
0.879584	0.279894	-0.533648	0.0967805
0.880071	0.279634	-0.533043	0.0965793
0.880558	0.279375	-0.532439	0.0963786
0.881045	0.279116	-0.531836	0.0961784
0.881532	0.278857	-0.531233	0.0959785
0.882018	0.278599	-0.530631	0.0957792
0.882505	0.27834	-0.53003	0.0955802
0.882992	0.278083	-0.529429	0.0953817
0.883479	0.277825	-0.528829	0.0951837
0.883966	0.277568	-0.528229	0.094986
0.884453	0.277311	-0.52763	0.0947889
0.88494	0.277054	-0.527031	0.0945921
0.885427	0.276797	-0.526433	0.0943958
0.885914	0.276541	-0.525836	0.0941999
0.886401	0.276285	-0.52524	0.0940045
0.886888	0.27603	-0.524644	0.0938095
0.887375	0.275774	-0.524048	0.0936149
0.887862	0.275519	-0.523454	0.0934208
0.888349	0.275264	-0.522859	0.0932271
0.888836	0.27501	-0.522266	0.0930338
0.889323	0.274756	-0.521673	0.092841
0.88981	0.274502	-0.521081	0.0926486
0.890297	0.274248	-0.520489	0.0924566
0.890784	0.273995	-0.519898	0.092265
0.891272	0.273742	-0.519308	0.0920739
0.891759	0.273489	-0.518718	0.0918832
0.892246	0.273236	-0.518129	0.0916929
0.892733	0.272984	-0.51754	0.0915031
0.89322	0.272732	-0.516952	0.0913137
0.893707	0.27248	-0.516365	0.0911246
0.894195	0.272229	-0.515778	0.0909361
0.894682	0.271978	-0.515192	0.0907479
0.895169	0.271727	-0.514607	0.0905602
0.895656	0.271476	-0.514022	0.0903728
0.896144	0.271226	-0.513437	0.0901859
0.896631	0.270976	-0.512854	0.0899995
0.897118	0.270726	-0.512271	0.0898134
0.897606	0.270477	-0.511688	0.0896277
0.898093	0.270228	-0.511107	0.0894425
0.89858	0.269979	-0.510526	0.0892577
0.899068	0.26973	-0.509945	0.0890733
0.899555	0.269482	-0.509365	0.0888893
0.900042	0.269234	-0.508786	0.0887057
0.90053	0.268986	-0.508207	0.0885226
0.901017	0.268739	-0.507629	0.0883398
0.901505	0.268491	-0.507052	0.0881575
0.901992	0.268244	-0.506475	0.0879755
0.902479	0.267998	-0.505899	0.087794
0.902967	0.267751	-0.505323	0.0876129
0.903454	0.267505	-0.504748	0.0874322
0.903942	0.267259	-0.504174	0.0872519
0.904429	0.267014	-0.5036	0.087072
0.904917	0.266768	-0.503027	0.0868925
0.905404	0.266523	-0.502454	0.0867134
0.905891	0.266279	-0.501883	0.0865347
0.906379	0.266034	-0.501311	0.0863564
0.906866	0.26579	-0.500741	0.0861785
0.907354	0.265546	-0.500171	0.086001
0.907841	0.265302	-0.499601	0.0858239
0.908329	0.265059	-0.499032	0.0856472
0.908816	0.264816	-0.498464	0.0854709
0.909304	0.264573	-0.497897	0.085295
0.909791	0.26433	-0.49733	0.0851195
0.910279	0.264088	-0.496763	0.0849444
0.910767	0.263846	-0.496198	0.0847697
0.911254	0.263604	-0.495633	0.0845954
0.911742	0.263363	-0.495068	0.0844215
0.912229	0.263122	-0.494504	0.084248
0.912717	0.262881	-0.493941	0.0840748
0.913204	0.26264	-0.493378	0.0839021
0.913692	0.2624	-0.492816	0.0837297
0.914179	0.262159	-0.492255	0.0835578
0.914667	0.26192	-0.491694	0.0833862
0.915155	0.26168	-0.491134	0.083215
0.915642	0.261441	-0.490574	0.0830442
0.91613	0.261202	-0.490015	0.0828738
0.916617	0.260963	-0.489457	0.0827037
0.917105	0.260724	-0.488899	0.0825341
0.917592	0.260486	-0.488342	0.0823648
0.91808	0.260248	-0.487785	0.0821959
0.918568	0.26001	-0.487229	0.0820274
0.919055	0.259773	-0.486674	0.0818593
0.919543	0.259536	-0.486119	0.0816915
0.92003	0.259299	-0.485565	0.0815242
0.920518	0.259062	-0.485012	0.0813572
0.921005	0.258826	-0.484459	0.0811906
0.921493	0.25859	-0.483906	0.0810243
0.921981	0.258354	-0.483355	0.0808585
0.922468	0.258119	-0.482804	0.080693
0.922956	0.257883	-0.482253	0.0805279
0.923443	0.257648	-0.481703	0.0803632
0.923931	0.257413	-0.481154	0.0801988
0.924418	0.257179	-0.480605	0.0800348
0.924906	0.256945	-0.480057	0.0798712
0.925394	0.256711	-0.47951	0.0797079
0.925881	0.256477	-0.478963	0.0795451
0.926369	0.256244	-0.478416	0.0793825
0.926856	0.256011	-0.477871	0.0792204
0.927344	0.255778	-0.477326	0.0790586
0.927831	0.255545	-0.476781	0.0788972
0.928319	0.255313	-0.476237	0.0787362
0.928807	0.255081	-0.475694	0.0785755
0.929294	0.254849	-0.475151	0.0784152
0.929782	0.254617	-0.474609	0.0782552
0.930269	0.254386	-0.474068	0.0780956
0.930757	0.254155	-0.473527	0.0779364
0.931244	0.253924	-0.472986	0.0777775
0.931732	0.253693	-0.472447	0.077619
0.932219	0.253463	-0.471908	0.0774609
0.932707	0.253233	-0.471369	0.0773031
0.933194	0.253003	-0.470831	0.0771456
0.933682	0.252774	-0.470294	0.0769886
0.934169	0.252545	-0.469758	0.076832
0.934657	0.252316	-0.469222	0.0766757
0.935144	0.252087	-0.468688	0.0765197
0.935632	0.251859	-0.468153	0.0763642
0.936119	0.251631	-0.46762	0.076209
0.936607	0.251403	-0.467087	0.0760541
0.937094	0.251176	-0.466554	0.0758996
0.937582	0.250948	-0.466023	0.0757454
0.938069	0.250721	-0.465491	0.0755916
0.938556	0.250495	-0.464961	0.0754382
0.939044	0.250268	-0.464431	0.0752851
0.939531	0.250042	-0.463902	0.0751324
0.940019	0.249816	-0.463373	0.07498
0.940506	0.24959	-0.462845	0.0748279
0.940993	0.249365	-0.462318	0.0746762
0.941481	0.249139	-0.461791	0.0745249
0.941968	0.248914	-0.461265	0.0743739
0.942455	0.24869	-0.460739	0.0742233
0.942943	0.248465	-0.460215	0.074073
0.94343	0.248241	-0.45969	0.073923
0.943917	0.248017	-0.459167	0.0737734
0.944405	0.247794	-0.458644	0.0736241
0.944892	0.24757	-0.458121	0.0734752
0.945379	0.247347	-0.4576	0.0733266
0.945867	0.247124	-0.457078	0.0731784
